doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"The officers — six of whom are women — were believed to have been paid between RM200 and RM5,000 to not take action against foreign workers who did not possess valid travel documents or work permits .",اعتقاد بر این است که افسران ( که شش نفر از آن ها زن هستند ) بین ۲۰۰ تا ۵۰۰۰ دلار به کارگران خارجی که مدارک سفر معتبر یا مجوز کار ندارند ، پرداخت شده است .,The officers,افسران,['افسران'],5,5,21,27
,,,,"The officers — six of whom are women — were believed to have been paid between RM200 and RM5,000 to not take action against foreign workers who did not possess valid travel documents or work permits .",اعتقاد بر این است که افسران ( که شش نفر از آن ها زن هستند ) بین ۲۰۰ تا ۵۰۰۰ دلار به کارگران خارجی که مدارک سفر معتبر یا مجوز کار ندارند ، پرداخت شده است .,foreign workers,کارگران خارجی,"['کارگران', 'خارجی']",22,23,84,97
,,,,"They pleaded not guilty before Sessions Court Judge Nixion Kennedy Kumbong , who then fixed April 28 for pre-trial management .",آن ها در مقابل قاضی دادگاه عالی نیکسون کندی کومبونگ که در ۲۸ آوریل برای مدیریت پیش از محاکمه در نظر گرفته شده بود ، بی گناه اعلام کردند .,They,آن ها,"['آن', 'ها']",0,1,0,5
,,,,"They pleaded not guilty before Sessions Court Judge Nixion Kennedy Kumbong , who then fixed April 28 for pre-trial management .",آن ها در مقابل قاضی دادگاه عالی نیکسون کندی کومبونگ که در ۲۸ آوریل برای مدیریت پیش از محاکمه در نظر گرفته شده بود ، بی گناه اعلام کردند .,pleaded,اعلام کردند,"['اعلام', 'کردند']",27,28,124,135
,,,,"They pleaded not guilty before Sessions Court Judge Nixion Kennedy Kumbong , who then fixed April 28 for pre-trial management .",آن ها در مقابل قاضی دادگاه عالی نیکسون کندی کومبونگ که در ۲۸ آوریل برای مدیریت پیش از محاکمه در نظر گرفته شده بود ، بی گناه اعلام کردند .,Sessions Court Judge Nixion Kennedy Kumbong,قاضی دادگاه عالی نیکسون کندی کومبونگ,"['قاضی', 'دادگاه', 'عالی', 'نیکسون', 'کندی', 'کومبونگ']",4,9,15,51
,,,,The accused were said to have received the cash between late last year and early this year .,گفته می شود که متهمان بین اواخر سال گذشته و اوایل سال جاری پول را دریافت کرده اند .,The accused,متهمان,['متهمان'],4,4,15,21
,,,,The accused were said to have received the cash between late last year and early this year .,گفته می شود که متهمان بین اواخر سال گذشته و اوایل سال جاری پول را دریافت کرده اند .,received the cash,پول را دریافت کرده اند,"['پول', 'را', 'دریافت', 'کرده', 'اند']",13,17,59,81
,,,,"The Malaysian Anti-Corruption Commission ( MACC ) charged them separately under Section 165 of the Penal Code which carries a maximum imprisonment of two years , or a fine , or both upon conviction .",کمیسیون ضد فساد مالزی آن ها را به طور جداگانه تحت بخش ۱۶۵ قانون جزایی که حداکثر دو سال حبس یا جریمه یا هر دو را در صورت محکومیت حمل می کند ، محکوم کرده است .,The Malaysian Anti-Corruption Commission,کمیسیون ضد فساد مالزی,"['کمیسیون', 'ضد', 'فساد', 'مالزی']",0,3,0,21
,,,,"The Malaysian Anti-Corruption Commission ( MACC ) charged them separately under Section 165 of the Penal Code which carries a maximum imprisonment of two years , or a fine , or both upon conviction .",کمیسیون ضد فساد مالزی آن ها را به طور جداگانه تحت بخش ۱۶۵ قانون جزایی که حداکثر دو سال حبس یا جریمه یا هر دو را در صورت محکومیت حمل می کند ، محکوم کرده است .,them,آن ها,"['آن', 'ها']",4,5,22,27
,,,,"The six — assistant enforcement officer Khairul Nizam Omar , 41 , Immigration officers Norhaliza Hussein , 34 , Emily Ngayan anak Beliang , 36 , Benjamin Morsit , 34 , Gracy Bohan , 35 , and Agnes James Daim , 42 — were accused of accepting the cash from Fazal Illahi Juma Gul .",این شش نفر -دستیار اجرای حکم اعدام خلیل نجم عمر ، ۴۱ ، افسران مهاجرت نورالحزه حسین ، ۳۴ ، امیلی ناجیان آناک بلینگ ، ۳۶ ، بنجامین مرسی ، ۳۴ ، گریسی بوهان ، ۳۵ ، و آگنس جیمز دوم ، ۴۲- به دریافت پول از فاس العی جوم گول متهم شدند .,The six,این شش نفر,"['این', 'شش', 'نفر']",0,2,0,10
,,,,"MACC prosecuting officer Katherine Nais asked the court to release each of the six on RM10,000 cash with two sureties , but Roger Chin , defence counsel for Agnes and Emily , strongly objected to the cash bail .",مأمور دادستانی MCMC ، کاترین نایس ، از دادگاه خواست تا هر شش نفر را با مبلغ ۱۰ ٬ ۰۰۰ پوند نقد و دو تضمینی آزاد کند ، اما راجر شن ، وکیل مدافع اگنس و امیلی ، به شدت با وثیقه نقدی مخالف بود .,MACC prosecuting officer Katherine Nais,مأمور دادستانی MCMC ، کاترین نایس ،,"['مأمور', 'دادستانی', 'MCMC', '،', 'کاترین', 'نایس', '،']",0,6,0,35
,,,,"MACC prosecuting officer Katherine Nais asked the court to release each of the six on RM10,000 cash with two sureties , but Roger Chin , defence counsel for Agnes and Emily , strongly objected to the cash bail .",مأمور دادستانی MCMC ، کاترین نایس ، از دادگاه خواست تا هر شش نفر را با مبلغ ۱۰ ٬ ۰۰۰ پوند نقد و دو تضمینی آزاد کند ، اما راجر شن ، وکیل مدافع اگنس و امیلی ، به شدت با وثیقه نقدی مخالف بود .,the court,دادگاه,['دادگاه'],8,8,39,45
,,,,"“ There is no reason to impose the cash bail at all because there is no evidence to show that they will not attend the trial later , ” he said , adding that both Agnes and Emily are still working with the Immigration Department .",او اضافه کرد : « هیچ دلیلی برای اعمال وثیقه نقدی وجود ندارد ، زیرا مدرکی وجود ندارد که نشان دهد آن ها بعداً در دادگاه حاضر نخواهند شد . »,Agnes,,[],0,0,0,0
,,,,"“ There is no reason to impose the cash bail at all because there is no evidence to show that they will not attend the trial later , ” he said , adding that both Agnes and Emily are still working with the Immigration Department .",او اضافه کرد : « هیچ دلیلی برای اعمال وثیقه نقدی وجود ندارد ، زیرا مدرکی وجود ندارد که نشان دهد آن ها بعداً در دادگاه حاضر نخواهند شد . »,Emily,,[],0,0,0,0
,,,,"Wave of Bombings , Shootings Leave 38 Dead in Iraq",موج بمب گذاری ها ، تیراندازی ها ۳۸ کشته در عراق باقی گذاشت .,Bombings,بمب گذاری ها,"['بمب', 'گذاری', 'ها']",1,3,4,16
,,,,"Wave of Bombings , Shootings Leave 38 Dead in Iraq",موج بمب گذاری ها ، تیراندازی ها ۳۸ کشته در عراق باقی گذاشت .,Shootings,تیراندازی ها,"['تیراندازی', 'ها']",5,6,19,31
,,,,A wave of coordinated blasts that tore through overwhelmingly Shiite cities shortly before the breaking of the Ramadan fast and other attacks killed at least 38 in Iraq on Sunday .,موجی از انفجارهای هماهنگ که اندکی پیش از شروع ماه رمضان و حملات دیگر در شهرهای عمدتاً شیعه را درنوردید ، حداقل ۳۸ نفر را در روز یکشنبه در عراق کشت .,overwhelmingly Shiite cities,شهرهای عمدتاً شیعه,"['شهرهای', 'عمدتاً', 'شیعه']",15,17,72,90
,,,,A wave of coordinated blasts that tore through overwhelmingly Shiite cities shortly before the breaking of the Ramadan fast and other attacks killed at least 38 in Iraq on Sunday .,موجی از انفجارهای هماهنگ که اندکی پیش از شروع ماه رمضان و حملات دیگر در شهرهای عمدتاً شیعه را درنوردید ، حداقل ۳۸ نفر را در روز یکشنبه در عراق کشت .,at least 38,حداقل ۳۸ نفر,"['حداقل', '۳۸', 'نفر']",21,23,105,117
,,,,"Another blast , this one caused by a roadside bomb , struck late Sunday in a commercial street in the southern Baghdad neighborhood of Dora , killing four people and wounding 16 others , according to police and hospital officials .",یک انفجار دیگر ، که این بمب کنار جاده ای بود ، در اواخر یکشنبه در یک خیابان تجاری در جنوب بغداد رخ داد و چهار نفر را کشت و ۱۶ نفر دیگر را زخمی کرد .,a roadside bomb,بمب کنار جاده ای,"['بمب', 'کنار', 'جاده', 'ای']",6,9,24,40
,,,,"Another blast , this one caused by a roadside bomb , struck late Sunday in a commercial street in the southern Baghdad neighborhood of Dora , killing four people and wounding 16 others , according to police and hospital officials .",یک انفجار دیگر ، که این بمب کنار جاده ای بود ، در اواخر یکشنبه در یک خیابان تجاری در جنوب بغداد رخ داد و چهار نفر را کشت و ۱۶ نفر دیگر را زخمی کرد .,16 others,۱۶ نفر دیگر,"['۱۶', 'نفر', 'دیگر']",30,32,123,134
,,,,"Another blast , this one caused by a roadside bomb , struck late Sunday in a commercial street in the southern Baghdad neighborhood of Dora , killing four people and wounding 16 others , according to police and hospital officials .",یک انفجار دیگر ، که این بمب کنار جاده ای بود ، در اواخر یکشنبه در یک خیابان تجاری در جنوب بغداد رخ داد و چهار نفر را کشت و ۱۶ نفر دیگر را زخمی کرد .,according,,[],0,0,0,0
,,,,"Another blast , this one caused by a roadside bomb , struck late Sunday in a commercial street in the southern Baghdad neighborhood of Dora , killing four people and wounding 16 others , according to police and hospital officials .",یک انفجار دیگر ، که این بمب کنار جاده ای بود ، در اواخر یکشنبه در یک خیابان تجاری در جنوب بغداد رخ داد و چهار نفر را کشت و ۱۶ نفر دیگر را زخمی کرد .,police and hospital officials,,[],0,0,0,0
,,,,"There has been no claim of responsibility for the recent wave of attacks , but extremists , including al-Qaeda &apos;s Iraq branch , are believed to be responsible for much of the killing .",هیچ ادعایی در مورد مسئولیت موج اخیر حملات وجود ندارد ، اما افراط گرایان ، از جمله شاخه القاعده در عراق ، مسئول بسیاری از قتل ها هستند .,al-Qaeda &apos;s Iraq branch,شاخه القاعده در عراق,"['شاخه', 'القاعده', 'در', 'عراق']",17,20,82,102
,,,,"There has been no claim of responsibility for the recent wave of attacks , but extremists , including al-Qaeda &apos;s Iraq branch , are believed to be responsible for much of the killing .",هیچ ادعایی در مورد مسئولیت موج اخیر حملات وجود ندارد ، اما افراط گرایان ، از جمله شاخه القاعده در عراق ، مسئول بسیاری از قتل ها هستند .,killing,قتل ها,"['قتل', 'ها']",25,26,121,127
,,,,"Insurgents have been pounding Iraq with bombings and other attacks for months in the country &apos;s worst eruption of violence in half a decade . Violence in Iraq has risen to its deadliest level since 2008 , with more than 2,800 people killed since the start of April .",شورشیان با بمب گذاری ها و حملات دیگر به عراق برای ماه ها در بدترین فوران خشونت در نیم دهه گذشته ، به مرگبارترین سطح خود رسیده اند .,Insurgents,شورشیان,['شورشیان'],0,0,0,7
,,,,"Insurgents have been pounding Iraq with bombings and other attacks for months in the country &apos;s worst eruption of violence in half a decade . Violence in Iraq has risen to its deadliest level since 2008 , with more than 2,800 people killed since the start of April .",شورشیان با بمب گذاری ها و حملات دیگر به عراق برای ماه ها در بدترین فوران خشونت در نیم دهه گذشته ، به مرگبارترین سطح خود رسیده اند .,bombings,بمب گذاری ها,"['بمب', 'گذاری', 'ها']",2,4,11,23
,,,,"Insurgents have been pounding Iraq with bombings and other attacks for months in the country &apos;s worst eruption of violence in half a decade . Violence in Iraq has risen to its deadliest level since 2008 , with more than 2,800 people killed since the start of April .",شورشیان با بمب گذاری ها و حملات دیگر به عراق برای ماه ها در بدترین فوران خشونت در نیم دهه گذشته ، به مرگبارترین سطح خود رسیده اند .,"more than 2,800 people",,[],0,0,0,0
,,,,"Insurgents have been pounding Iraq with bombings and other attacks for months in the country &apos;s worst eruption of violence in half a decade . Violence in Iraq has risen to its deadliest level since 2008 , with more than 2,800 people killed since the start of April .",شورشیان با بمب گذاری ها و حملات دیگر به عراق برای ماه ها در بدترین فوران خشونت در نیم دهه گذشته ، به مرگبارترین سطح خود رسیده اند .,killed,,[],0,0,0,0
,,,,Insurgents often increased attacks during Ramadan in the years following the 2003 US-led invasion .,شورشیان اغلب حملات ماه رمضان را در سال های پس از حمله به رهبری آمریکا در سال ۲۰۰۳ افزایش می دادند .,Insurgents,شورشیان,['شورشیان'],0,0,0,7
,,,,Insurgents often increased attacks during Ramadan in the years following the 2003 US-led invasion .,شورشیان اغلب حملات ماه رمضان را در سال های پس از حمله به رهبری آمریکا در سال ۲۰۰۳ افزایش می دادند .,US-led,رهبری آمریکا,"['رهبری', 'آمریکا']",13,14,57,69
,,,,"Sunday &apos;s explosions struck shortly before the evening iftar meal that ends the daylong fast during Ramadan , AP reported on Monday .",انفجارهای یکشنبه کمی قبل از غذای شب عید که روزه طولانی مدت روزه در ماه رمضان را به پایان می رساند رخ داد .,AP,,[],0,0,0,0
,,,,"Sunday &apos;s explosions struck shortly before the evening iftar meal that ends the daylong fast during Ramadan , AP reported on Monday .",انفجارهای یکشنبه کمی قبل از غذای شب عید که روزه طولانی مدت روزه در ماه رمضان را به پایان می رساند رخ داد .,reported,,[],0,0,0,0
,,,,"In the deadliest attack , at least eight people were killed and 15 were wounded in the southern port city of Basra when a car bomb and then a follow-up blast went off near an office of a Shiite political party , according to two police officers .",در این حمله مرگبار ، حداقل هشت نفر کشته و ۱۵ نفر در شهر بندری بصره در جنوب شهر بصره در اثر انفجار یک خودرو و پس از آن در نزدیکی دفتر یک حزب سیاسی شیعه زخمی شدند .,at least eight people,حداقل هشت نفر,"['حداقل', 'هشت', 'نفر']",5,7,21,34
,,,,"In the deadliest attack , at least eight people were killed and 15 were wounded in the southern port city of Basra when a car bomb and then a follow-up blast went off near an office of a Shiite political party , according to two police officers .",در این حمله مرگبار ، حداقل هشت نفر کشته و ۱۵ نفر در شهر بندری بصره در جنوب شهر بصره در اثر انفجار یک خودرو و پس از آن در نزدیکی دفتر یک حزب سیاسی شیعه زخمی شدند .,15,۱۵ نفر,"['۱۵', 'نفر']",10,11,42,48
,,,,"In the deadliest attack , at least eight people were killed and 15 were wounded in the southern port city of Basra when a car bomb and then a follow-up blast went off near an office of a Shiite political party , according to two police officers .",در این حمله مرگبار ، حداقل هشت نفر کشته و ۱۵ نفر در شهر بندری بصره در جنوب شهر بصره در اثر انفجار یک خودرو و پس از آن در نزدیکی دفتر یک حزب سیاسی شیعه زخمی شدند .,a car bomb,انفجار یک خودرو,"['انفجار', 'یک', 'خودرو']",22,24,91,106
,,,,"In the deadliest attack , at least eight people were killed and 15 were wounded in the southern port city of Basra when a car bomb and then a follow-up blast went off near an office of a Shiite political party , according to two police officers .",در این حمله مرگبار ، حداقل هشت نفر کشته و ۱۵ نفر در شهر بندری بصره در جنوب شهر بصره در اثر انفجار یک خودرو و پس از آن در نزدیکی دفتر یک حزب سیاسی شیعه زخمی شدند .,blast,,[],0,0,0,0
,,,,"In the deadliest attack , at least eight people were killed and 15 were wounded in the southern port city of Basra when a car bomb and then a follow-up blast went off near an office of a Shiite political party , according to two police officers .",در این حمله مرگبار ، حداقل هشت نفر کشته و ۱۵ نفر در شهر بندری بصره در جنوب شهر بصره در اثر انفجار یک خودرو و پس از آن در نزدیکی دفتر یک حزب سیاسی شیعه زخمی شدند .,according,,[],0,0,0,0
,,,,"In the deadliest attack , at least eight people were killed and 15 were wounded in the southern port city of Basra when a car bomb and then a follow-up blast went off near an office of a Shiite political party , according to two police officers .",در این حمله مرگبار ، حداقل هشت نفر کشته و ۱۵ نفر در شهر بندری بصره در جنوب شهر بصره در اثر انفجار یک خودرو و پس از آن در نزدیکی دفتر یک حزب سیاسی شیعه زخمی شدند .,two police officers,,[],0,0,0,0
,,,,"Another car bomb exploded among shops and take-away restaurants in central Kut , 160 kilometers ( 100 miles ) southeast of Baghdad .",بمب دیگری در میان مغازه ها و رستوران های سیار در مرکز کوت ، در ۱۶۰ کیلومتری ( ۱۰۰ مایلی ) جنوب شرقی بغداد منفجر شد .,shops,مغازه ها,"['مغازه', 'ها']",4,5,18,26
,,,,"The provincial deputy governor , Haidar Mohammed Jassim , said five people were killed and 35 wounded .",معاون فرماندار استان ، حیدر محمد جاسم ، گفت که پنج نفر کشته و ۳۵ نفر زخمی شدند .,35,۳۵ نفر,"['۳۵', 'نفر']",14,15,62,68
,,,,"Police reported additional car bomb explosions that left four dead in a commercial street in the Shiite holy city of Karbala , five near an outdoor market in Nasiriyah and six near a Shiite mosque in Musayyib , and more than 60 wounded in total .",پلیس گزارش داد که انفجارات اضافی ناشی از بمب گذاری در یک خیابان تجاری در شهر مقدس شیعیان کربلا ، پنج نفر در نزدیکی یک بازار آزاد در نصیریه و شش نفر در نزدیکی یک مسجد شیعه در موسیبیب و در مجموع بیش از ۶۰ زخمی برجای گذاشته است .,car bomb,,[],0,0,0,0
,,,,"Police reported additional car bomb explosions that left four dead in a commercial street in the Shiite holy city of Karbala , five near an outdoor market in Nasiriyah and six near a Shiite mosque in Musayyib , and more than 60 wounded in total .",پلیس گزارش داد که انفجارات اضافی ناشی از بمب گذاری در یک خیابان تجاری در شهر مقدس شیعیان کربلا ، پنج نفر در نزدیکی یک بازار آزاد در نصیریه و شش نفر در نزدیکی یک مسجد شیعه در موسیبیب و در مجموع بیش از ۶۰ زخمی برجای گذاشته است .,four,,[],0,0,0,0
,,,,"Police reported additional car bomb explosions that left four dead in a commercial street in the Shiite holy city of Karbala , five near an outdoor market in Nasiriyah and six near a Shiite mosque in Musayyib , and more than 60 wounded in total .",پلیس گزارش داد که انفجارات اضافی ناشی از بمب گذاری در یک خیابان تجاری در شهر مقدس شیعیان کربلا ، پنج نفر در نزدیکی یک بازار آزاد در نصیریه و شش نفر در نزدیکی یک مسجد شیعه در موسیبیب و در مجموع بیش از ۶۰ زخمی برجای گذاشته است .,dead,,[],0,0,0,0
,,,,"Police reported additional car bomb explosions that left four dead in a commercial street in the Shiite holy city of Karbala , five near an outdoor market in Nasiriyah and six near a Shiite mosque in Musayyib , and more than 60 wounded in total .",پلیس گزارش داد که انفجارات اضافی ناشی از بمب گذاری در یک خیابان تجاری در شهر مقدس شیعیان کربلا ، پنج نفر در نزدیکی یک بازار آزاد در نصیریه و شش نفر در نزدیکی یک مسجد شیعه در موسیبیب و در مجموع بیش از ۶۰ زخمی برجای گذاشته است .,five,,[],0,0,0,0
,,,,"Police reported additional car bomb explosions that left four dead in a commercial street in the Shiite holy city of Karbala , five near an outdoor market in Nasiriyah and six near a Shiite mosque in Musayyib , and more than 60 wounded in total .",پلیس گزارش داد که انفجارات اضافی ناشی از بمب گذاری در یک خیابان تجاری در شهر مقدس شیعیان کربلا ، پنج نفر در نزدیکی یک بازار آزاد در نصیریه و شش نفر در نزدیکی یک مسجد شیعه در موسیبیب و در مجموع بیش از ۶۰ زخمی برجای گذاشته است .,six,شش نفر,"['شش', 'نفر']",30,31,141,147
,,,,"Police reported additional car bomb explosions that left four dead in a commercial street in the Shiite holy city of Karbala , five near an outdoor market in Nasiriyah and six near a Shiite mosque in Musayyib , and more than 60 wounded in total .",پلیس گزارش داد که انفجارات اضافی ناشی از بمب گذاری در یک خیابان تجاری در شهر مقدس شیعیان کربلا ، پنج نفر در نزدیکی یک بازار آزاد در نصیریه و شش نفر در نزدیکی یک مسجد شیعه در موسیبیب و در مجموع بیش از ۶۰ زخمی برجای گذاشته است .,more than 60,بیش از ۶۰,"['بیش', 'از', '۶۰']",42,44,193,202
,,,,U.S. Embassy resumes normal operations in Egypt,سفارت ایالات متحده عملیات عادی خود را در مصر از سر می گیرد .,U.S. Embassy,سفارت ایالات متحده,"['سفارت', 'ایالات', 'متحده']",0,2,0,18
,,,,U.S. Embassy resumes normal operations in Egypt,سفارت ایالات متحده عملیات عادی خود را در مصر از سر می گیرد .,resumes,از سر می گیرد,"['از', 'سر', 'می', 'گیرد']",9,12,45,58
,,,,"The U.S. Embassy in Cairo has resumed normal operations and the State Department is lifting the &quot; ordered departure &quot; status for its non-emergency staff there , according to a travel alert issued Thursday .",سفارت ایالات متحده در قاهره فعالیت های عادی خود را از سر گرفته است و وزارت امور خارجه وضعیت « خروج » برای کارکنان غیر اورژانسی خود را بر اساس هشداری که در روز پنجشنبه صادر شده است ، لغو کرده است .,The U.S. Embassy,سفارت ایالات متحده,"['سفارت', 'ایالات', 'متحده']",0,2,0,18
,,,,"The U.S. Embassy in Cairo has resumed normal operations and the State Department is lifting the &quot; ordered departure &quot; status for its non-emergency staff there , according to a travel alert issued Thursday .",سفارت ایالات متحده در قاهره فعالیت های عادی خود را از سر گرفته است و وزارت امور خارجه وضعیت « خروج » برای کارکنان غیر اورژانسی خود را بر اساس هشداری که در روز پنجشنبه صادر شده است ، لغو کرده است .,operations,فعالیت های,"['فعالیت', 'های']",5,6,28,38
,,,,"The U.S. Embassy in Cairo has resumed normal operations and the State Department is lifting the &quot; ordered departure &quot; status for its non-emergency staff there , according to a travel alert issued Thursday .",سفارت ایالات متحده در قاهره فعالیت های عادی خود را از سر گرفته است و وزارت امور خارجه وضعیت « خروج » برای کارکنان غیر اورژانسی خود را بر اساس هشداری که در روز پنجشنبه صادر شده است ، لغو کرده است .,ordered departure,خروج,['خروج'],20,20,94,98
,,,,"The U.S. Embassy in Cairo has resumed normal operations and the State Department is lifting the &quot; ordered departure &quot; status for its non-emergency staff there , according to a travel alert issued Thursday .",سفارت ایالات متحده در قاهره فعالیت های عادی خود را از سر گرفته است و وزارت امور خارجه وضعیت « خروج » برای کارکنان غیر اورژانسی خود را بر اساس هشداری که در روز پنجشنبه صادر شده است ، لغو کرده است .,its non-emergency staff,کارکنان غیر اورژانسی خود,"['کارکنان', 'غیر', 'اورژانسی', 'خود']",23,26,106,130
,,,,"&quot; Given the continuing improvements since the January 25 Revolution , the ordered departure status for the U.S. Embassy has been lifted as of April 29 , 2011 , and the U.S. Embassy in Cairo has resumed normal operations , &quot; the State Department alert said .",در این بیانیه آمده است : « با توجه به پیشرفت های ادامه دار پس از انقلاب ۲۵ ژانویه ، وضعیت خروج منظم سفارت ایالات متحده از تاریخ ۲۹ آوریل ۲۰۱۱ برداشته شده و سفارت ایالات متحده در قاهره عملیات عادی خود را از سر گرفته است . »,ordered departure,,[],0,0,0,0
,,,,"&quot; Given the continuing improvements since the January 25 Revolution , the ordered departure status for the U.S. Embassy has been lifted as of April 29 , 2011 , and the U.S. Embassy in Cairo has resumed normal operations , &quot; the State Department alert said .",در این بیانیه آمده است : « با توجه به پیشرفت های ادامه دار پس از انقلاب ۲۵ ژانویه ، وضعیت خروج منظم سفارت ایالات متحده از تاریخ ۲۹ آوریل ۲۰۱۱ برداشته شده و سفارت ایالات متحده در قاهره عملیات عادی خود را از سر گرفته است . »,the U.S. Embassy,سفارت ایالات متحده,"['سفارت', 'ایالات', 'متحده']",23,25,100,118
,,,,"&quot; Given the continuing improvements since the January 25 Revolution , the ordered departure status for the U.S. Embassy has been lifted as of April 29 , 2011 , and the U.S. Embassy in Cairo has resumed normal operations , &quot; the State Department alert said .",در این بیانیه آمده است : « با توجه به پیشرفت های ادامه دار پس از انقلاب ۲۵ ژانویه ، وضعیت خروج منظم سفارت ایالات متحده از تاریخ ۲۹ آوریل ۲۰۱۱ برداشته شده و سفارت ایالات متحده در قاهره عملیات عادی خود را از سر گرفته است . »,the State Department,,[],0,0,0,0
,,,,"&quot; Given the continuing improvements since the January 25 Revolution , the ordered departure status for the U.S. Embassy has been lifted as of April 29 , 2011 , and the U.S. Embassy in Cairo has resumed normal operations , &quot; the State Department alert said .",در این بیانیه آمده است : « با توجه به پیشرفت های ادامه دار پس از انقلاب ۲۵ ژانویه ، وضعیت خروج منظم سفارت ایالات متحده از تاریخ ۲۹ آوریل ۲۰۱۱ برداشته شده و سفارت ایالات متحده در قاهره عملیات عادی خود را از سر گرفته است . »,said,,[],0,0,0,0
,,,,"The State Department previously ordered the departure of all non-emergency U.S. government personnel and their families from Egypt on February 1 , at the height of the uprising that ousted ex-leader Hosni Mubarak .",وزارت امور خارجه قبلاً دستور خروج تمام پرسنل دولت آمریکا و خانواده های آن ها را از مصر در اول فوریه در اوج قیام که حسنی مبارک رهبر سابق را سرنگون کرد صادر کرد .,The State Department,وزارت امور خارجه,"['وزارت', 'امور', 'خارجه']",0,2,0,16
,,,,"The State Department previously ordered the departure of all non-emergency U.S. government personnel and their families from Egypt on February 1 , at the height of the uprising that ousted ex-leader Hosni Mubarak .",وزارت امور خارجه قبلاً دستور خروج تمام پرسنل دولت آمریکا و خانواده های آن ها را از مصر در اول فوریه در اوج قیام که حسنی مبارک رهبر سابق را سرنگون کرد صادر کرد .,all non-emergency U.S. government personnel,تمام پرسنل دولت آمریکا,"['تمام', 'پرسنل', 'دولت', 'آمریکا']",6,9,34,56
,,,,"The State Department previously ordered the departure of all non-emergency U.S. government personnel and their families from Egypt on February 1 , at the height of the uprising that ousted ex-leader Hosni Mubarak .",وزارت امور خارجه قبلاً دستور خروج تمام پرسنل دولت آمریکا و خانواده های آن ها را از مصر در اول فوریه در اوج قیام که حسنی مبارک رهبر سابق را سرنگون کرد صادر کرد .,their families,خانواده های آن ها,"['خانواده', 'های', 'آن', 'ها']",11,14,59,76
,,,,"The State Department previously ordered the departure of all non-emergency U.S. government personnel and their families from Egypt on February 1 , at the height of the uprising that ousted ex-leader Hosni Mubarak .",وزارت امور خارجه قبلاً دستور خروج تمام پرسنل دولت آمریکا و خانواده های آن ها را از مصر در اول فوریه در اوج قیام که حسنی مبارک رهبر سابق را سرنگون کرد صادر کرد .,ex-leader,رهبر سابق,"['رهبر', 'سابق']",27,28,126,135
,,,,Thursday &apos;s notice alerted U.S. citizens traveling in Egypt or heading there of possible &quot; sporadic unrest &quot; because Egyptian security services had yet to fully redeploy in the aftermath of the revolution .,اعلامیه پنج شنبه به شهروندان آمریکایی که به مصر سفر می کنند یا به آنجا می روند از « ناآرامی های پراکنده » هشدار می دهد ، چرا که سرویس های امنیتی مصر پس از انقلاب هنوز به طور کامل مستقر نشده اند .,alerted,هشدار می دهد,"['هشدار', 'می', 'دهد']",23,25,106,118
,,,,Thursday &apos;s notice alerted U.S. citizens traveling in Egypt or heading there of possible &quot; sporadic unrest &quot; because Egyptian security services had yet to fully redeploy in the aftermath of the revolution .,اعلامیه پنج شنبه به شهروندان آمریکایی که به مصر سفر می کنند یا به آنجا می روند از « ناآرامی های پراکنده » هشدار می دهد ، چرا که سرویس های امنیتی مصر پس از انقلاب هنوز به طور کامل مستقر نشده اند .,U.S. citizens,شهروندان آمریکایی,"['شهروندان', 'آمریکایی']",4,5,20,37
,,,,Thursday &apos;s notice alerted U.S. citizens traveling in Egypt or heading there of possible &quot; sporadic unrest &quot; because Egyptian security services had yet to fully redeploy in the aftermath of the revolution .,اعلامیه پنج شنبه به شهروندان آمریکایی که به مصر سفر می کنند یا به آنجا می روند از « ناآرامی های پراکنده » هشدار می دهد ، چرا که سرویس های امنیتی مصر پس از انقلاب هنوز به طور کامل مستقر نشده اند .,Egyptian security services,سرویس های امنیتی مصر,"['سرویس', 'های', 'امنیتی', 'مصر']",29,32,128,148
,,,,The former leader is also under investigation for allegations of corruption and misuse of state funds .,رهبر سابق نیز به اتهام فساد و سوء استفاده از منابع مالی دولت تحت بازجویی است .,The former leader,رهبر سابق,"['رهبر', 'سابق']",0,1,0,9
,,,,The former leader is also under investigation for allegations of corruption and misuse of state funds .,رهبر سابق نیز به اتهام فساد و سوء استفاده از منابع مالی دولت تحت بازجویی است .,misuse of state funds,سوء استفاده از منابع مالی دولت,"['سوء', 'استفاده', 'از', 'منابع', 'مالی', 'دولت']",7,12,30,60
,,,,"Mubarak was under detention in a hospital in Sharm el-Sheikh , the Red Sea resort city , where he has been treated for health problems , including heart palpitations and blood pressure issues .",مبارک در بیمارستانی در شرف الشریف ، شهر تفریحی دریای سرخ ، که در آن برای مشکلات سلامتی ، از جمله ضربان قلب و مشکلات فشار خون تحت درمان قرار گرفته است ، بازداشت شد .,he,,[],0,0,0,0
,,,,Ebola kills Sierra Leone &apos;s most senior doctor,ابولا بزرگترین پزشک سیرالئون را می کشد .,kills,می کشد,"['می', 'کشد']",5,6,32,38
,,,,Ebola kills Sierra Leone &apos;s most senior doctor,ابولا بزرگترین پزشک سیرالئون را می کشد .,Sierra Leone &apos;s most senior doctor,بزرگترین پزشک سیرالئون,"['بزرگترین', 'پزشک', 'سیرالئون']",1,3,6,28
