doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,Kurdistanpost is known for its incendiary tone in criticizing the corruption and patronage system associated with the two governing parties .,کرد پست به خاطر لحن تند خود در انتقاد از فساد و سیستم حمایتی مرتبط با دو حزب دولتی شناخته شده است .,patronage system,سیستم حمایتی,"['سیستم', 'حمایتی']",12,13,48,60
,,,,Kurdistanpost is known for its incendiary tone in criticizing the corruption and patronage system associated with the two governing parties .,کرد پست به خاطر لحن تند خود در انتقاد از فساد و سیستم حمایتی مرتبط با دو حزب دولتی شناخته شده است .,the two governing parties,دو حزب دولتی,"['دو', 'حزب', 'دولتی']",16,18,70,82
,,,,"Since December Mr. Osman had written satirical articles mocking Mr. Barzani , including one titled “ I Am in Love With Barzani ’ s Daughter , ” which appeared to violate local taboos .",از ماه دسامبر ، آقای عثمان مقالات طنزآمیزی با عنوان « من عاشق دختر بارزانی هستم » نوشت که به نظر می رسید تابوهای محلی را نقض می کند .,mocking,,[],0,0,0,0
,,,,The students say it has been agreed they will not face any disciplinary action for the sit-in .,دانشجویان می گویند که آن ها با هیچ گونه اقدام انضباطی برای تحصن مخالف نیستند .,say,می گویند,"['می', 'گویند']",1,2,10,18
,,,,The students say it has been agreed they will not face any disciplinary action for the sit-in .,دانشجویان می گویند که آن ها با هیچ گونه اقدام انضباطی برای تحصن مخالف نیستند .,agreed,,[],0,0,0,0
,,,,The students say it has been agreed they will not face any disciplinary action for the sit-in .,دانشجویان می گویند که آن ها با هیچ گونه اقدام انضباطی برای تحصن مخالف نیستند .,they,آن ها,"['آن', 'ها']",4,5,22,27
,,,,"Edmund Schluessel of Cardiff University Socialist Students said : &quot; The entire protest was carried out in a non-violent , peaceful fashion , which even South Wales Police conceded &apos; passed without incident &apos; .",ادموند اشلیزل از دانشجویان سوسیالیست دانشگاه کاردیف می گوید : « تمام اعتراضات بدون خشونت و صلح آمیز برگزار شد ، که حتی پلیس ویلز جنوبی هم پذیرفت که « بدون هیچ اتفاقی گذشت » .,said,می گوید,"['می', 'گوید']",7,8,52,59
,,,,"Edmund Schluessel of Cardiff University Socialist Students said : &quot; The entire protest was carried out in a non-violent , peaceful fashion , which even South Wales Police conceded &apos; passed without incident &apos; .",ادموند اشلیزل از دانشجویان سوسیالیست دانشگاه کاردیف می گوید : « تمام اعتراضات بدون خشونت و صلح آمیز برگزار شد ، که حتی پلیس ویلز جنوبی هم پذیرفت که « بدون هیچ اتفاقی گذشت » .,South Wales Police,پلیس ویلز جنوبی,"['پلیس', 'ویلز', 'جنوبی']",23,25,119,134
,,,,"&quot; This tactical decision allowed the action to build a broad base of support , bringing in a stream of messages of solidarity from other universities , trade unions , and political organisations .",این تصمیم تاکتیکی به عملیات اجازه داد تا پایه گسترده ای از حمایت را ایجاد کند و جریانی از پیام های همبستگی از دانشگاه های دیگر ، اتحادیه های کارگری و سازمان های سیاسی را به همراه آورد .,messages,پیام های,"['پیام', 'های']",19,20,90,98
,,,,"&quot; This tactical decision allowed the action to build a broad base of support , bringing in a stream of messages of solidarity from other universities , trade unions , and political organisations .",این تصمیم تاکتیکی به عملیات اجازه داد تا پایه گسترده ای از حمایت را ایجاد کند و جریانی از پیام های همبستگی از دانشگاه های دیگر ، اتحادیه های کارگری و سازمان های سیاسی را به همراه آورد .,other universities,دانشگاه های دیگر,"['دانشگاه', 'های', 'دیگر']",23,25,110,126
,,,,"&quot; This tactical decision allowed the action to build a broad base of support , bringing in a stream of messages of solidarity from other universities , trade unions , and political organisations .",این تصمیم تاکتیکی به عملیات اجازه داد تا پایه گسترده ای از حمایت را ایجاد کند و جریانی از پیام های همبستگی از دانشگاه های دیگر ، اتحادیه های کارگری و سازمان های سیاسی را به همراه آورد .,trade unions,اتحادیه های کارگری,"['اتحادیه', 'های', 'کارگری']",27,29,129,147
,,,,"&quot; This tactical decision allowed the action to build a broad base of support , bringing in a stream of messages of solidarity from other universities , trade unions , and political organisations .",این تصمیم تاکتیکی به عملیات اجازه داد تا پایه گسترده ای از حمایت را ایجاد کند و جریانی از پیام های همبستگی از دانشگاه های دیگر ، اتحادیه های کارگری و سازمان های سیاسی را به همراه آورد .,political organisations,سازمان های سیاسی,"['سازمان', 'های', 'سیاسی']",31,33,150,166
,,,,A witness told the court that Djoko bought 16 kris from him and paid for them with a luxurious house .,یک شاهد عینی به دادگاه گفت که جکو ۱۶ راکت را از او خرید و هزینه آن را با یک خانه مجلل پرداخت کرد .,the court,دادگاه,['دادگاه'],4,4,16,22
,,,,"The case caused friction between the anti-corruption commission and the National Police , who also wanted to lead the investigation , says BBC Indonesia &apos;s Pinta Karana in Jakarta .",پینتا کارنا از بی بی بی سی می گوید ( انگلیسی ) که پلیس ملی اندونزی می خواهد تحقیقات را رهبری کند,the anti-corruption commission,,[],0,0,0,0
,,,,"The case caused friction between the anti-corruption commission and the National Police , who also wanted to lead the investigation , says BBC Indonesia &apos;s Pinta Karana in Jakarta .",پینتا کارنا از بی بی بی سی می گوید ( انگلیسی ) که پلیس ملی اندونزی می خواهد تحقیقات را رهبری کند,BBC Indonesia &apos;s Pinta Karana,,[],0,0,0,0
,,,,Insp Gen Djoko Susilo was found guilty of taking $ 13m ( £ 8.4m ) in bribes from a firm that supplied driving simulators when he led the traffic division .,ژنرال دوکو سولیو به اتهام دریافت ۱۳ میلیون دلار ( ۸ ٫ ۴ میلیون پوند ) از یک شرکت که شبیه سازهای رانندگی را در زمان هدایت بخش ترافیک ارائه می داد ، مجرم شناخته شد .,Insp Gen Djoko Susilo,ژنرال دوکو سولیو,"['ژنرال', 'دوکو', 'سولیو']",0,2,0,16
,,,,Insp Gen Djoko Susilo was found guilty of taking $ 13m ( £ 8.4m ) in bribes from a firm that supplied driving simulators when he led the traffic division .,ژنرال دوکو سولیو به اتهام دریافت ۱۳ میلیون دلار ( ۸ ٫ ۴ میلیون پوند ) از یک شرکت که شبیه سازهای رانندگی را در زمان هدایت بخش ترافیک ارائه می داد ، مجرم شناخته شد .,found guilty,مجرم شناخته شد,"['مجرم', 'شناخته', 'شد']",33,35,147,161
,,,,Insp Gen Djoko Susilo was found guilty of taking $ 13m ( £ 8.4m ) in bribes from a firm that supplied driving simulators when he led the traffic division .,ژنرال دوکو سولیو به اتهام دریافت ۱۳ میلیون دلار ( ۸ ٫ ۴ میلیون پوند ) از یک شرکت که شبیه سازهای رانندگی را در زمان هدایت بخش ترافیک ارائه می داد ، مجرم شناخته شد .,bribes,دریافت,['دریافت'],5,5,26,32
,,,,Insp Gen Djoko Susilo was found guilty of taking $ 13m ( £ 8.4m ) in bribes from a firm that supplied driving simulators when he led the traffic division .,ژنرال دوکو سولیو به اتهام دریافت ۱۳ میلیون دلار ( ۸ ٫ ۴ میلیون پوند ) از یک شرکت که شبیه سازهای رانندگی را در زمان هدایت بخش ترافیک ارائه می داد ، مجرم شناخته شد .,a firm,یک شرکت,"['یک', 'شرکت']",17,18,73,80
,,,,Prosecutors had originally asked for an 18-year prison term and a fine of 32bn rupiah .,دادستان ها در ابتدا خواستار ۱۸ سال زندان و جریمه ۳۲ میلیارد روپیه بودند .,Prosecutors,دادستان ها,"['دادستان', 'ها']",0,1,0,10
,,,,"The investigation by Indonesia &apos;s Corruption Eradication Commission revealed the extent of Djoko &apos;s material wealth , including properties and luxury cars worth 100bn rupiah .",تحقیقات کمیسیون حذف فساد اندونزی میزان ثروت مادی جکو از جمله املاک و اتومبیل های لوکس به ارزش ۱۰۰ میلیارد روپیه را نشان داد .,Indonesia &apos;s Corruption Eradication Commission,کمیسیون حذف فساد اندونزی,"['کمیسیون', 'حذف', 'فساد', 'اندونزی']",1,4,8,32
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,At least 25 people,حداقل ۲۵ نفر,"['حداقل', '۲۵', 'نفر']",10,12,47,59
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,died,مرده اند,"['مرده', 'اند']",26,27,123,131
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,yellow fever,تب زرد,"['تب', 'زرد']",16,17,72,78
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,Brazil &apos;s second most populous state of Minas Gerais,دومین ایالت پرجمعیت برزیل در میناس گرایس,"['دومین', 'ایالت', 'پرجمعیت', 'برزیل', 'در', 'میناس', 'گرایس']",19,25,82,122
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,the regional Health Department,وزارت بهداشت منطقه ای,"['وزارت', 'بهداشت', 'منطقه', 'ای']",0,3,0,21
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,said,اعلام کرد,"['اعلام', 'کرد']",7,8,34,43
,,,,"Another 22 people have contracted the virus in the southeastern state , where 87 potential cases are being monitored , and 12 deaths are being analyzed .",در ایالت جنوب شرقی ، ۲۲ نفر دیگر به این ویروس مبتلا شده اند ، که ۸۷ نفر از آن ها در حال بررسی هستند و ۱۲ نفر نیز در حال تجزیه و تحلیل هستند .,cases,نفر,['نفر'],17,17,68,71
,,,,"Another 22 people have contracted the virus in the southeastern state , where 87 potential cases are being monitored , and 12 deaths are being analyzed .",در ایالت جنوب شرقی ، ۲۲ نفر دیگر به این ویروس مبتلا شده اند ، که ۸۷ نفر از آن ها در حال بررسی هستند و ۱۲ نفر نیز در حال تجزیه و تحلیل هستند .,deaths,,[],0,0,0,0
,,,,"Nearly all of the victims have been men , and most were not vaccinated against the disease .",تقریباً تمام قربانیان مرد بوده اند و اکثر آن ها در برابر این بیماری واکسینه نشده اند .,most,اکثر,['اکثر'],7,7,37,41
,,,,"The outbreak has spread to the neighboring states of Sao Paulo , the most populated , and Rio de Janeiro , which receives the most tourists .",این اپیدمی در ایالت های همسایه سائو پائولو ، پرجمعیت ترین شهر برزیل و ریو دو ژانیرو که بیشترین تعداد گردشگران را در خود جای داده گسترش یافته است .,the neighboring states,ایالت های همسایه,"['ایالت', 'های', 'همسایه']",3,5,14,30
,,,,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,the zoo,باغ وحش,"['باغ', 'وحش']",9,10,38,45
,,,,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,zoo safari,,[],0,0,0,0
,,,,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,botanical garden,,[],0,0,0,0
,,,,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,a howler monkey,یک میمون جیغ کش,"['یک', 'میمون', 'جیغ', 'کش']",18,21,71,86
,,,,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,the virus,ویروس,['ویروس'],24,24,96,101
,,,,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,dead,,[],0,0,0,0
,,,,Sudan ’ s Bashir Gets 2 Years for Corruption,بشار اسد به دلیل فساد اداری به دو سال زندان محکوم شد .,Gets,,[],0,0,0,0
,,,,"A court in Sudan convicted ex-president Omar al-Bashir of money laundering and corruption on Saturday , sentencing him to two years in a rehabilitation facility .",در روز شنبه یک دادگاه در سودان ، عمر الباشیر رئیس جمهور سابق سودان را به تقلب در پول و فساد مالی محکوم کرد و او را به دو سال زندان در یک مرکز توانبخشی محکوم کرد .,convicted,محکوم کرد,"['محکوم', 'کرد']",22,23,97,106
,,,,"A court in Sudan convicted ex-president Omar al-Bashir of money laundering and corruption on Saturday , sentencing him to two years in a rehabilitation facility .",در روز شنبه یک دادگاه در سودان ، عمر الباشیر رئیس جمهور سابق سودان را به تقلب در پول و فساد مالی محکوم کرد و او را به دو سال زندان در یک مرکز توانبخشی محکوم کرد .,money laundering,تقلب در پول,"['تقلب', 'در', 'پول']",16,18,73,84
,,,,"But Sudan &apos;s umbrella protest movement , which now has significant representation on a sovereign council that in August became the country &apos;s highest executive authority -- recently said it has no objection to his extradition .",اما جنبش اعتراضی چتر سودان ، که اکنون نماینده قابل توجهی در شورای سلطنت دارد که در ماه اوت به بالاترین مقام اجرایی کشور تبدیل شد ، اخیرا گفت که مخالفتی با بازداشت او ندارد .,Sudan &apos;s umbrella protest movement,,[],0,0,0,0
,,,,"Separately , on November 12 , Sudanese authorities filed charges against Bashir and some of his aides for &quot; plotting &quot; the 1989 coup that brought him to power .",به طور جداگانه ، در ۱۲ نوامبر ، مقامات سودان علیه بشیر و برخی از دستیاران او به دلیل « توطئه » کودتا در سال ۱۹۸۹ که او را به قدرت رساند ، اتهاماتی را مطرح کردند .,filed charges,اتهاماتی را مطرح کردند,"['اتهاماتی', 'را', 'مطرح', 'کردند']",33,36,138,160
,,,,"Separately , on November 12 , Sudanese authorities filed charges against Bashir and some of his aides for &quot; plotting &quot; the 1989 coup that brought him to power .",به طور جداگانه ، در ۱۲ نوامبر ، مقامات سودان علیه بشیر و برخی از دستیاران او به دلیل « توطئه » کودتا در سال ۱۹۸۹ که او را به قدرت رساند ، اتهاماتی را مطرح کردند .,his aides,دستیاران او,"['دستیاران', 'او']",15,16,65,76
,,,,The verdict came eight months after the military deposed him during unprecedented mass protests against his three-decade rule .,این حکم هشت ماه پس از آنکه ارتش او را در جریان اعتراضات گسترده علیه حکومت سه دهه ای او برکنار کرد صادر شد .,the military,ارتش,['ارتش'],7,7,27,31
,,,,"The trial does not relate to charges Bashir faces at the International Criminal Court ( ICC ) for genocide , war crimes and crimes against humanity .",این محاکمه ربطی به اتهام قتل عام ، جنایات جنگی و جنایت علیه بشریت ندارد .,Bashir,,[],0,0,0,0
,,,,"The trial does not relate to charges Bashir faces at the International Criminal Court ( ICC ) for genocide , war crimes and crimes against humanity .",این محاکمه ربطی به اتهام قتل عام ، جنایات جنگی و جنایت علیه بشریت ندارد .,the International Criminal Court,,[],0,0,0,0
,,,,"The trial does not relate to charges Bashir faces at the International Criminal Court ( ICC ) for genocide , war crimes and crimes against humanity .",این محاکمه ربطی به اتهام قتل عام ، جنایات جنگی و جنایت علیه بشریت ندارد .,genocide,قتل عام,"['قتل', 'عام']",5,6,25,32
,,,,"The trial does not relate to charges Bashir faces at the International Criminal Court ( ICC ) for genocide , war crimes and crimes against humanity .",این محاکمه ربطی به اتهام قتل عام ، جنایات جنگی و جنایت علیه بشریت ندارد .,war crimes,جنایات جنگی,"['جنایات', 'جنگی']",8,9,35,46
,,,,"Bashir has been wanted by the ICC for years for his role in the Darfur war that broke out in 2003 and which left around 300,000 people dead and 2.5 million displaced .",بشار سال ها است که توسط دیوان بین المللی کیفری برای نقشش در جنگ دارفور که در سال ۲۰۰۳ آغاز شد تحت تعقیب است و حدود ۳۰۰ ٬ ۰۰۰ نفر کشته و ۲ ٫ ۵ میلیون نفر آواره شده اند .,2.5 million,۲ ٫ ۵ میلیون نفر,"['۲', '٫', '۵', 'میلیون', 'نفر']",32,36,136,152
,,,,"After Bashir was toppled , ICC prosecutors requested he stand trial for the killings in Darfur .",پس از برکناری بشار ، دادستان های کمیساریای عالی سازمان ملل از او درخواست کردند تا به اتهام قتل ها در دارفور محاکمه شود .,prosecutors,دادستان های,"['دادستان', 'های']",5,6,21,32
,,,,"After Bashir was toppled , ICC prosecutors requested he stand trial for the killings in Darfur .",پس از برکناری بشار ، دادستان های کمیساریای عالی سازمان ملل از او درخواست کردند تا به اتهام قتل ها در دارفور محاکمه شود .,stand trial,محاکمه شود,"['محاکمه', 'شود']",22,23,108,118
,,,,"After Bashir was toppled , ICC prosecutors requested he stand trial for the killings in Darfur .",پس از برکناری بشار ، دادستان های کمیساریای عالی سازمان ملل از او درخواست کردند تا به اتهام قتل ها در دارفور محاکمه شود .,killings,قتل ها,"['قتل', 'ها']",18,19,91,97
,,,,Army generals who initially seized power after the president &apos;s fall refused to hand over the 75-year-old .,ژنرال های ارتش که در ابتدا پس از سقوط رئیس جمهور قدرت را در دست داشتند ، از تسلیم ۷۵ ساله خودداری کردند .,Army generals,ژنرال های ارتش,"['ژنرال', 'های', 'ارتش']",0,2,0,14
,,,,Army generals who initially seized power after the president &apos;s fall refused to hand over the 75-year-old .,ژنرال های ارتش که در ابتدا پس از سقوط رئیس جمهور قدرت را در دست داشتند ، از تسلیم ۷۵ ساله خودداری کردند .,seized power,قدرت را در دست داشتند,"['قدرت', 'را', 'در', 'دست', 'داشتند']",11,15,49,70
,,,,Army generals who initially seized power after the president &apos;s fall refused to hand over the 75-year-old .,ژنرال های ارتش که در ابتدا پس از سقوط رئیس جمهور قدرت را در دست داشتند ، از تسلیم ۷۵ ساله خودداری کردند .,the president,رئیس جمهور,"['رئیس', 'جمهور']",9,10,38,48
,,,,Journalist smeared in Twitter accounts using dead people &apos;s identities,روزنامه نگار در حساب های توییتر با استفاده از هویت مرده ها آلوده می شود .,Journalist,روزنامه نگار,"['روزنامه', 'نگار']",0,1,0,12
,,,,Journalist smeared in Twitter accounts using dead people &apos;s identities,روزنامه نگار در حساب های توییتر با استفاده از هویت مرده ها آلوده می شود .,dead people,مرده ها,"['مرده', 'ها']",10,11,51,58
,,,,"In July , I told how a British journalist was being followed around London by “ teams of stalkers ” .",در ماه ژوئیه ، به او گفتم که چگونه یک روزنامه نگار انگلیسی در اطراف لندن توسط « تیم های تعقیب کننده » مورد تعقیب قرار گرفته است .,teams of stalkers,تیم های تعقیب کننده,"['تیم', 'های', 'تعقیب', 'کننده']",18,21,80,99
,,,,"She also complains that , despite employing lawyers , she has been unable to persuade the social media companies to take down the offending material .",او همچنین شکایت می کند که علی رغم استخدام وکیل ، او قادر به متقاعد کردن شرکت های رسانه های اجتماعی برای حذف مطالب توهین آمیز نیست .,the social media companies,شرکت های رسانه های اجتماعی,"['شرکت', 'های', 'رسانه', 'های', 'اجتماعی']",16,20,72,98
,,,,"She is the London-based founder and editor of Sarawak Report , an investigative news website which reports on Malaysian politics and has been responsible for exposing corruption involving tens of millions of pounds .",او بنیان گذار و سردبیر گزارش ساراوک ، یک وب گاه خبری تحقیقاتی است که از سیاست های مالزی گزارش می دهد و مسئول افشای فساد ده ها میلیون پوند است .,Sarawak Report,گزارش ساراوک,"['گزارش', 'ساراوک']",5,6,23,35
,,,,Officials have said the money came instead from an unnamed Arab donor .,مقامات اعلام کرده اند که این پول از یک کمک کننده ناشناس عرب تأمین شده است .,donor,کمک کننده,"['کمک', 'کننده']",9,10,39,48
,,,,Nurse may have been ill days before Ebola diagnosis,شاید چند روز قبل از تشخیص ابولا پرستار مریض بوده,may,شاید,['شاید'],0,0,0,4
,,,,Nurse may have been ill days before Ebola diagnosis,شاید چند روز قبل از تشخیص ابولا پرستار مریض بوده,days,چند روز,"['چند', 'روز']",1,2,5,12
,,,,Nurse may have been ill days before Ebola diagnosis,شاید چند روز قبل از تشخیص ابولا پرستار مریض بوده,diagnosis,تشخیص,['تشخیص'],5,5,20,25
,,,,Also at risk are Vinson &apos;s bridesmaids whom she spent hours with at a crowded bridal shop in Ohio .,همچنین در معرض خطر ، عروس های وینسون هستند که او ساعت ها با آن ها در یک فروشگاه شلوغ در اوهایو گذراند .,Vinson &apos;s bridesmaids,,[],0,0,0,0
,,,,The bridal party and workers at the bridal shop are being monitored for symptoms .,عروس ها و کارگرهای مغازه ها در جستجوی علائم هستند .,The bridal party,,[],0,0,0,0
,,,,The bridal party and workers at the bridal shop are being monitored for symptoms .,عروس ها و کارگرهای مغازه ها در جستجوی علائم هستند .,monitored,جستجوی,['جستجوی'],7,7,31,37
,,,,"Vinson did call the CDC to report a low-grade fever before her return trip to Dallas on Monday , a trip that the CDC did not stop her from taking .",وینسون به CDC برای گزارش یک تب پایین درجه قبل از بازگشتش به دالاس ، سفر که CDC برای جلوگیری از رفتن او به دالاس بود ، تلفن زد .,Vinson,وینسون,['وینسون'],0,0,0,6
,,,,"Vinson did call the CDC to report a low-grade fever before her return trip to Dallas on Monday , a trip that the CDC did not stop her from taking .",وینسون به CDC برای گزارش یک تب پایین درجه قبل از بازگشتش به دالاس ، سفر که CDC برای جلوگیری از رفتن او به دالاس بود ، تلفن زد .,the CDC,CDC,['CDC'],2,2,10,13
,,,,Six immigration officers charged in Kuching with bribe-taking,شش افسر مهاجر در کوچینگ به رشوه خواری محکوم شدند .,Six immigration officers,شش افسر مهاجر,"['شش', 'افسر', 'مهاجر']",0,2,0,13
,,,,"Six immigration officers were charged at Kuching &apos;s Special Court for Corruption here today with accepting bribes of between RM100 and RM1,000 .",شش افسر مهاجرت در دادگاه ویژه پاکستان امروز به دریافت رشوه بین 100 تا 100000 روپیه محکوم شدند .,Six immigration officers,شش افسر مهاجرت,"['شش', 'افسر', 'مهاجرت']",0,2,0,14
,,,,"Six immigration officers were charged at Kuching &apos;s Special Court for Corruption here today with accepting bribes of between RM100 and RM1,000 .",شش افسر مهاجرت در دادگاه ویژه پاکستان امروز به دریافت رشوه بین 100 تا 100000 روپیه محکوم شدند .,Kuching &apos;s Special Court for Corruption,,[],0,0,0,0
,,,,It was reported that 11 immigration officers were arrested by MACC during its special operation to haul up corrupt officers linked to the influx of illegal immigrants in the state last month .,گزارش شده است که ۱۱ افسر مهاجرت در جریان عملیات ویژه خود برای دستگیری افسران فاسد مرتبط با هجوم مهاجران غیرقانونی در ماه گذشته دستگیر شدند .,11 immigration officers,۱۱ افسر مهاجرت,"['۱۱', 'افسر', 'مهاجرت']",4,6,17,31
,,,,It was reported that 11 immigration officers were arrested by MACC during its special operation to haul up corrupt officers linked to the influx of illegal immigrants in the state last month .,گزارش شده است که ۱۱ افسر مهاجرت در جریان عملیات ویژه خود برای دستگیری افسران فاسد مرتبط با هجوم مهاجران غیرقانونی در ماه گذشته دستگیر شدند .,MACC,,[],0,0,0,0
,,,,It was reported that 11 immigration officers were arrested by MACC during its special operation to haul up corrupt officers linked to the influx of illegal immigrants in the state last month .,گزارش شده است که ۱۱ افسر مهاجرت در جریان عملیات ویژه خود برای دستگیری افسران فاسد مرتبط با هجوم مهاجران غیرقانونی در ماه گذشته دستگیر شدند .,corrupt officers,افسران فاسد,"['افسران', 'فاسد']",14,15,70,81
,,,,It was reported that 11 immigration officers were arrested by MACC during its special operation to haul up corrupt officers linked to the influx of illegal immigrants in the state last month .,گزارش شده است که ۱۱ افسر مهاجرت در جریان عملیات ویژه خود برای دستگیری افسران فاسد مرتبط با هجوم مهاجران غیرقانونی در ماه گذشته دستگیر شدند .,illegal immigrants,مهاجران غیرقانونی,"['مهاجران', 'غیرقانونی']",19,20,96,113
,,,,"The four remaining accused were charged with one count of accepting bribes of between RM100 and RM1,000 through the same method from the same person .",چهار متهم باقی مانده به یک اتهام رشوه خواری بین RM100 تا RM1000 از طریق همان روش از یک شخص محکوم شدند .,The four remaining accused,چهار متهم باقی مانده,"['چهار', 'متهم', 'باقی', 'مانده']",0,3,0,20
,,,,"The four remaining accused were charged with one count of accepting bribes of between RM100 and RM1,000 through the same method from the same person .",چهار متهم باقی مانده به یک اتهام رشوه خواری بین RM100 تا RM1000 از طریق همان روش از یک شخص محکوم شدند .,charged,محکوم شدند,"['محکوم', 'شدند']",20,21,91,101
,,,,"The four remaining accused were charged with one count of accepting bribes of between RM100 and RM1,000 through the same method from the same person .",چهار متهم باقی مانده به یک اتهام رشوه خواری بین RM100 تا RM1000 از طریق همان روش از یک شخص محکوم شدند .,the same person,یک شخص,"['یک', 'شخص']",18,19,84,90
,,,,"All the immigration officers , aged between 33 and 42 , were charged under Section 165 of the Penal Code for offence relating to a public servant obtaining any valuable thing from someone without consideration , for which they can be sentenced up to two years jail or fined , or both .",تمام افسران مهاجر بین سنین ۳۳ تا ۴۲ سال تحت بخش ۱۶۵ قانون جزایی به جرم بدست آوردن هر چیز با ارزشی از یک کارمند دولتی بدون در نظر گرفتن آن ها به دو سال زندان یا جریمه محکوم شدند .,All the immigration officers,تمام افسران مهاجر,"['تمام', 'افسران', 'مهاجر']",0,2,0,17
,,,,"All the immigration officers , aged between 33 and 42 , were charged under Section 165 of the Penal Code for offence relating to a public servant obtaining any valuable thing from someone without consideration , for which they can be sentenced up to two years jail or fined , or both .",تمام افسران مهاجر بین سنین ۳۳ تا ۴۲ سال تحت بخش ۱۶۵ قانون جزایی به جرم بدست آوردن هر چیز با ارزشی از یک کارمند دولتی بدون در نظر گرفتن آن ها به دو سال زندان یا جریمه محکوم شدند .,a public servant,یک کارمند دولتی,"['یک', 'کارمند', 'دولتی']",23,25,101,116
,,,,"All the immigration officers , aged between 33 and 42 , were charged under Section 165 of the Penal Code for offence relating to a public servant obtaining any valuable thing from someone without consideration , for which they can be sentenced up to two years jail or fined , or both .",تمام افسران مهاجر بین سنین ۳۳ تا ۴۲ سال تحت بخش ۱۶۵ قانون جزایی به جرم بدست آوردن هر چیز با ارزشی از یک کارمند دولتی بدون در نظر گرفتن آن ها به دو سال زندان یا جریمه محکوم شدند .,obtaining any valuable thing,بدست آوردن هر چیز با ارزشی,"['بدست', 'آوردن', 'هر', 'چیز', 'با', 'ارزشی']",16,21,71,97
