doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"All the immigration officers , aged between 33 and 42 , were charged under Section 165 of the Penal Code for offence relating to a public servant obtaining any valuable thing from someone without consideration , for which they can be sentenced up to two years jail or fined , or both .",تمام افسران مهاجر بین سنین ۳۳ تا ۴۲ سال تحت بخش ۱۶۵ قانون جزایی به جرم بدست آوردن هر چیز با ارزشی از یک کارمند دولتی بدون در نظر گرفتن آن ها به دو سال زندان یا جریمه محکوم شدند .,obtaining any valuable thing,بدست آوردن هر چیز با ارزشی,"['بدست', 'آوردن', 'هر', 'چیز', 'با', 'ارزشی']",16,21,71,97
,,,,"All the immigration officers , aged between 33 and 42 , were charged under Section 165 of the Penal Code for offence relating to a public servant obtaining any valuable thing from someone without consideration , for which they can be sentenced up to two years jail or fined , or both .",تمام افسران مهاجر بین سنین ۳۳ تا ۴۲ سال تحت بخش ۱۶۵ قانون جزایی به جرم بدست آوردن هر چیز با ارزشی از یک کارمند دولتی بدون در نظر گرفتن آن ها به دو سال زندان یا جریمه محکوم شدند .,someone,آن ها,"['آن', 'ها']",30,31,135,140
,,,,"The Malaysian Anti-Corruption Commission ( MACC ) prosecution team , comprising Katherine Nais , Ikhwan Mohd Ibrahim and Mohd Asri Abu Mansor , proposed RM10,000 cash bail with two sureties for each of the accused .",کمیسیون مبارزه با فساد مالی مالزی ( MAC ) ، که شامل کاترین نایس ، اخوان محمد ابراهیم و عبدالعزیز ابومسلمر می شد ، ۱۰ ٬ ۰۰۰ پوند وجه نقد با دو ضمانت برای هر یک از متهمان پیشنهاد کرد .,The Malaysian Anti-Corruption Commission ( MACC ) prosecution team,کمیسیون مبارزه با فساد مالی مالزی ( MAC ),"['کمیسیون', 'مبارزه', 'با', 'فساد', 'مالی', 'مالزی', '(', 'MAC', ')']",0,8,0,41
,,,,"The Malaysian Anti-Corruption Commission ( MACC ) prosecution team , comprising Katherine Nais , Ikhwan Mohd Ibrahim and Mohd Asri Abu Mansor , proposed RM10,000 cash bail with two sureties for each of the accused .",کمیسیون مبارزه با فساد مالی مالزی ( MAC ) ، که شامل کاترین نایس ، اخوان محمد ابراهیم و عبدالعزیز ابومسلمر می شد ، ۱۰ ٬ ۰۰۰ پوند وجه نقد با دو ضمانت برای هر یک از متهمان پیشنهاد کرد .,the accused,متهمان,['متهمان'],37,37,162,168
,,,,"A high court in Kenya charged four police officers with murder on Monday in connection with what human rights groups are calling the extrajudicial killings of an activist lawyer , his client and their taxi driver in late June .",دادگاه عالی کنیا روز دوشنبه چهار افسر پلیس را به قتل در ارتباط با آنچه گروه های حقوق بشری قتل های غیرقانونی یک وکیل فعال ، موکلش و راننده تاکسی در اواخر ماه ژوئن می نامند ، متهم کرد .,his client,موکلش,['موکلش'],26,26,123,128
,,,,"About 300 people marched through Nairobi on July 4 to protest the men ’ s disappearances , and demanded that the interior minister , Joseph Nkaissery , resign .",حدود ۳۰۰ نفر در ۴ ژوئیه در نایروبی راهپیمایی کردند تا به ناپدید شدن این افراد اعتراض کنند و خواستار استعفای وزیر کشور ، جوزف نیکاسیری شدند .,marched,راهپیمایی کردند,"['راهپیمایی', 'کردند']",8,9,35,50
,,,,"About 300 people marched through Nairobi on July 4 to protest the men ’ s disappearances , and demanded that the interior minister , Joseph Nkaissery , resign .",حدود ۳۰۰ نفر در ۴ ژوئیه در نایروبی راهپیمایی کردند تا به ناپدید شدن این افراد اعتراض کنند و خواستار استعفای وزیر کشور ، جوزف نیکاسیری شدند .,the men,این افراد,"['این', 'افراد']",14,15,68,77
,,,,"The four police officers were ordered held in custody until Aug. 16 , when they are to reappear in court and be allowed to apply for bail .",به چهار افسر پلیس دستور داده شد تا ۱۶ اوت در بازداشت نگه داشته شوند ، زمانی که آن ها دوباره به دادگاه مراجعه کرده و اجازه دارند برای وثیقه اقدام کنند .,The four police officers,چهار افسر پلیس,"['چهار', 'افسر', 'پلیس']",1,3,3,17
,,,,"The four police officers were ordered held in custody until Aug. 16 , when they are to reappear in court and be allowed to apply for bail .",به چهار افسر پلیس دستور داده شد تا ۱۶ اوت در بازداشت نگه داشته شوند ، زمانی که آن ها دوباره به دادگاه مراجعه کرده و اجازه دارند برای وثیقه اقدام کنند .,held in custody,در بازداشت نگه داشته شوند,"['در', 'بازداشت', 'نگه', 'داشته', 'شوند']",10,14,42,67
,,,,"The Kenyan police force denies being involved in extrajudicial killings , saying it investigates and prosecutes any officers suspected of breaking the law .",نیروی پلیس کنیا دخالت در قتل های غیرقانونی را رد می کند و می گوید هر افسر مظنون به نقض قانون را مورد بررسی و پیگرد قرار می دهد .,The Kenyan police force,نیروی پلیس کنیا,"['نیروی', 'پلیس', 'کنیا']",0,2,0,15
,,,,"The Kenyan police force denies being involved in extrajudicial killings , saying it investigates and prosecutes any officers suspected of breaking the law .",نیروی پلیس کنیا دخالت در قتل های غیرقانونی را رد می کند و می گوید هر افسر مظنون به نقض قانون را مورد بررسی و پیگرد قرار می دهد .,killings,قتل های,"['قتل', 'های']",5,6,25,32
,,,,"The Kenyan police force denies being involved in extrajudicial killings , saying it investigates and prosecutes any officers suspected of breaking the law .",نیروی پلیس کنیا دخالت در قتل های غیرقانونی را رد می کند و می گوید هر افسر مظنون به نقض قانون را مورد بررسی و پیگرد قرار می دهد .,saying,می گوید,"['می', 'گوید']",13,14,58,65
,,,,"The Kenyan police force denies being involved in extrajudicial killings , saying it investigates and prosecutes any officers suspected of breaking the law .",نیروی پلیس کنیا دخالت در قتل های غیرقانونی را رد می کند و می گوید هر افسر مظنون به نقض قانون را مورد بررسی و پیگرد قرار می دهد .,prosecutes,پیگرد,['پیگرد'],25,25,109,114
,,,,"&quot; We are witnessing a great change in history , &quot; he told CTV .",او به شبکه سی تی وی گفت : « ما شاهد تغییر بزرگی در تاریخ هستیم .,CTV,سی تی وی,"['سی', 'تی', 'وی']",3,5,11,19
,,,,"Outside the Egyptian Embassy in London , people rallied , chanted , hoisted banners and demanded change .",در بیرون سفارت مصر در لندن ، مردم تجمع کردند ، شعارها را برافراشتند و خواستار تغییر شدند .,rallied,تجمع کردند,"['تجمع', 'کردند']",8,9,34,44
,,,,Photographs posted on social media showed riot police outside the Moscow offices of the Open Russia Foundation .,عکس هایی که در شبکه های اجتماعی منتشر شده است ، پلیس ضد شورش را بیرون دفتر مرکزی بنیاد روسیه آزاد نشان می دهد .,Photographs,عکس هایی,"['عکس', 'هایی']",0,1,0,8
,,,,"Protest organisers want to use the event to put pressure on Vladimir Putin , who is expected to run for what would be a fourth presidential term next year , to leave politics .",برگزارکنندگان اعتراضات می خواهند از این رویداد برای تحت فشار قرار دادن ولادیمیر پوتین ، که انتظار می رود برای چهارمین دوره ریاست جمهوری سال آینده در انتخابات شرکت کند ، استفاده کنند .,Protest organisers,برگزارکنندگان اعتراضات,"['برگزارکنندگان', 'اعتراضات']",0,1,0,22
,,,,"Protest organisers want to use the event to put pressure on Vladimir Putin , who is expected to run for what would be a fourth presidential term next year , to leave politics .",برگزارکنندگان اعتراضات می خواهند از این رویداد برای تحت فشار قرار دادن ولادیمیر پوتین ، که انتظار می رود برای چهارمین دوره ریاست جمهوری سال آینده در انتخابات شرکت کند ، استفاده کنند .,leave politics,,[],0,0,0,0
,,,,"&quot; These ( police ) actions are aimed at cancelling Saturday &apos;s protests , &quot; a foundation source told Reuters .",یکی از منابع بنیاد به رویترز گفت : ' این اقدامات ( پلیس ) با هدف لغو اعتراضات روز شنبه صورت گرفته است .,a foundation source,یکی از منابع بنیاد,"['یکی', 'از', 'منابع', 'بنیاد']",0,3,0,18
,,,,"Before its offices were searched , the Russian branch had shrugged off the move , saying it was not affected by what amounted to a ban on the British arm &apos;s activities in Russia .",قبل از اینکه اداره اش مورد بازرسی قرار گیرد ، شعبه روسیه این حرکت را رد کرد و گفت که تحت تأثیر آن چیزی که به ممنوعیت فعالیت های بازوی بریتانیا در روسیه مربوط می شود قرار ندارد .,the Russian branch,شعبه روسیه,"['شعبه', 'روسیه']",10,11,46,56
,,,,"Before its offices were searched , the Russian branch had shrugged off the move , saying it was not affected by what amounted to a ban on the British arm &apos;s activities in Russia .",قبل از اینکه اداره اش مورد بازرسی قرار گیرد ، شعبه روسیه این حرکت را رد کرد و گفت که تحت تأثیر آن چیزی که به ممنوعیت فعالیت های بازوی بریتانیا در روسیه مربوط می شود قرار ندارد .,the British arm,بازوی بریتانیا,"['بازوی', 'بریتانیا']",29,30,128,142
,,,,The Kremlin said earlier on Thursday that Saturday &apos;s planned protest was illegal and that police would deal with anyone who showed up accordingly .,روز پنجشنبه کرملین اعلام کرد که تظاهراتی که روز شنبه برنامه ریزی شده بود غیر قانونی بوده و پلیس با هر کسی که در آنجا حاضر شود ، برخورد خواهد کرد .,said,اعلام کرد,"['اعلام', 'کرد']",3,4,19,28
,,,,The Kremlin said earlier on Thursday that Saturday &apos;s planned protest was illegal and that police would deal with anyone who showed up accordingly .,روز پنجشنبه کرملین اعلام کرد که تظاهراتی که روز شنبه برنامه ریزی شده بود غیر قانونی بوده و پلیس با هر کسی که در آنجا حاضر شود ، برخورد خواهد کرد .,anyone,هر کسی,"['هر', 'کسی']",20,21,99,105
,,,,"Angelo Sunglao , chief superintendent of the western Mindanao police , said that the attackers bundled the priest into the back of a van and drove to a nearby beach , where a fisherman saw them escape in a speed boat heading towards the town of Tukuran .",آنجلو سانگالو ، رئیس پلیس غرب میندانائو ، گفت که مهاجمان پدر روحانی را در پشت یک ون جمع کرده و به سمت ساحل نزدیک بردند ، جایی که یک ماهی گیر ، آن ها را دید که با یک قایق سریع به سمت شهر تاکورون فرار کردند .,the priest,پدر روحانی,"['پدر', 'روحانی']",11,12,57,67
,,,,"No group has yet claimed responsibility for the kidnap , although it is feared it may be the work of an al-Qaida linked guerrilla group , Abu Sayyaf , which has been fighting the Philippines army since the 1990s .",هنوز هیچ گروهی مسئولیت این آدم ربایی را بر عهده نگرفته است ، اگر چه ممکن است که این کار توسط یک گروه چریکی مرتبط با القاعده ، ابو سیف ، که از دهه ۱۹۹۰ با ارتش فیلیپین مبارزه می کند ، انجام شده باشد .,claimed,بر عهده,"['بر', 'عهده']",8,9,40,47
,,,,"No group has yet claimed responsibility for the kidnap , although it is feared it may be the work of an al-Qaida linked guerrilla group , Abu Sayyaf , which has been fighting the Philippines army since the 1990s .",هنوز هیچ گروهی مسئولیت این آدم ربایی را بر عهده نگرفته است ، اگر چه ممکن است که این کار توسط یک گروه چریکی مرتبط با القاعده ، ابو سیف ، که از دهه ۱۹۹۰ با ارتش فیلیپین مبارزه می کند ، انجام شده باشد .,kidnap,آدم ربایی,"['آدم', 'ربایی']",5,6,27,36
,,,,"No group has yet claimed responsibility for the kidnap , although it is feared it may be the work of an al-Qaida linked guerrilla group , Abu Sayyaf , which has been fighting the Philippines army since the 1990s .",هنوز هیچ گروهی مسئولیت این آدم ربایی را بر عهده نگرفته است ، اگر چه ممکن است که این کار توسط یک گروه چریکی مرتبط با القاعده ، ابو سیف ، که از دهه ۱۹۹۰ با ارتش فیلیپین مبارزه می کند ، انجام شده باشد .,the Philippines army,ارتش فیلیپین,"['ارتش', 'فیلیپین']",36,37,154,166
,,,,"There are two strong candidates , but with national elections likely to be only months away many observers believe the eventual winner will come from the opposition .",دو نامزد قوی وجود دارد ، اما بسیاری از ناظران بر این باورند که برنده نهایی از سوی مخالفان می آید .,elections,,[],0,0,0,0
,,,,"There are two strong candidates , but with national elections likely to be only months away many observers believe the eventual winner will come from the opposition .",دو نامزد قوی وجود دارد ، اما بسیاری از ناظران بر این باورند که برنده نهایی از سوی مخالفان می آید .,the eventual winner,برنده نهایی,"['برنده', 'نهایی']",14,15,63,74
,,,,"Still , he turned over the West Bank city of Hebron to Palestinian jurisdiction .",با این حال ، او شهر کرانه باختری رود اردن را به حوزه قضایی فلسطین واگذار کرد .,turned over,واگذار کرد,"['واگذار', 'کرد']",15,16,66,76
,,,,"Still , he turned over the West Bank city of Hebron to Palestinian jurisdiction .",با این حال ، او شهر کرانه باختری رود اردن را به حوزه قضایی فلسطین واگذار کرد .,the West Bank city of Hebron,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,forced from government,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,corruption,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,inquiry,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,cleared,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,He,او,['او'],0,0,0,2
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,withdrawal,عقب نشینی,"['عقب', 'نشینی']",7,8,28,37
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,troops,نیروهای نظامی,"['نیروهای', 'نظامی']",9,10,38,51
,,,,Here Toni O &apos;Loughlin looks at who is in the frame to be the prime minister .,در اینجا تونی او لاکلین به این موضوع نگاه می کند که چه کسی در چارچوب قرار دارد تا نخست وزیر شود .,to be the prime minister,تا نخست وزیر شود,"['تا', 'نخست', 'وزیر', 'شود']",18,21,79,95
,,,,"Shaul Mofaz , the transportation minister , said in June that Israel would attack a nuclear Iran .",شائول معاض ، وزیر حمل و نقل ، در ماه ژوئن گفت که اسرائیل به ایران هسته ای حمله خواهد کرد .,Shaul Mofaz,شائول معاض,"['شائول', 'معاض']",0,1,0,10
,,,,"Shaul Mofaz , the transportation minister , said in June that Israel would attack a nuclear Iran .",شائول معاض ، وزیر حمل و نقل ، در ماه ژوئن گفت که اسرائیل به ایران هسته ای حمله خواهد کرد .,a nuclear Iran,ایران هسته ای,"['ایران', 'هسته', 'ای']",15,17,60,73
,,,,"As the army &apos;s chief of staff at the start of the second intifada , he was known for tough tactics , such as house demolitions and an unwillingness to compromise with Hamas and Islamic Jihad . In criticising Livni &apos;s handling of peace talks , Mofaz said Israel needed to create realistic expectations . He wants a Kadima-led coalition with the rightwing parties Shas , Likud and Yisrael Beiteinu .",به عنوان رئیس ستاد ارتش در آغاز انتفاضه دوم ، او به تاکتیک های سخت مانند تخریب خانه ها و عدم تمایل به مصالحه با حماس و جهاد اسلامی مشهور بود .,intifada,انتفاضه,['انتفاضه'],7,7,32,39
,,,,"As the army &apos;s chief of staff at the start of the second intifada , he was known for tough tactics , such as house demolitions and an unwillingness to compromise with Hamas and Islamic Jihad . In criticising Livni &apos;s handling of peace talks , Mofaz said Israel needed to create realistic expectations . He wants a Kadima-led coalition with the rightwing parties Shas , Likud and Yisrael Beiteinu .",به عنوان رئیس ستاد ارتش در آغاز انتفاضه دوم ، او به تاکتیک های سخت مانند تخریب خانه ها و عدم تمایل به مصالحه با حماس و جهاد اسلامی مشهور بود .,house,خانه ها,"['خانه', 'ها']",17,18,79,86
,,,,"As the army &apos;s chief of staff at the start of the second intifada , he was known for tough tactics , such as house demolitions and an unwillingness to compromise with Hamas and Islamic Jihad . In criticising Livni &apos;s handling of peace talks , Mofaz said Israel needed to create realistic expectations . He wants a Kadima-led coalition with the rightwing parties Shas , Likud and Yisrael Beiteinu .",به عنوان رئیس ستاد ارتش در آغاز انتفاضه دوم ، او به تاکتیک های سخت مانند تخریب خانه ها و عدم تمایل به مصالحه با حماس و جهاد اسلامی مشهور بود .,demolitions,تخریب,['تخریب'],16,16,73,78
,,,,"As the army &apos;s chief of staff at the start of the second intifada , he was known for tough tactics , such as house demolitions and an unwillingness to compromise with Hamas and Islamic Jihad . In criticising Livni &apos;s handling of peace talks , Mofaz said Israel needed to create realistic expectations . He wants a Kadima-led coalition with the rightwing parties Shas , Likud and Yisrael Beiteinu .",به عنوان رئیس ستاد ارتش در آغاز انتفاضه دوم ، او به تاکتیک های سخت مانند تخریب خانه ها و عدم تمایل به مصالحه با حماس و جهاد اسلامی مشهور بود .,criticising,,[],0,0,0,0
,,,,"As the army &apos;s chief of staff at the start of the second intifada , he was known for tough tactics , such as house demolitions and an unwillingness to compromise with Hamas and Islamic Jihad . In criticising Livni &apos;s handling of peace talks , Mofaz said Israel needed to create realistic expectations . He wants a Kadima-led coalition with the rightwing parties Shas , Likud and Yisrael Beiteinu .",به عنوان رئیس ستاد ارتش در آغاز انتفاضه دوم ، او به تاکتیک های سخت مانند تخریب خانه ها و عدم تمایل به مصالحه با حماس و جهاد اسلامی مشهور بود .,Livni,,[],0,0,0,0
,,,,"As the army &apos;s chief of staff at the start of the second intifada , he was known for tough tactics , such as house demolitions and an unwillingness to compromise with Hamas and Islamic Jihad . In criticising Livni &apos;s handling of peace talks , Mofaz said Israel needed to create realistic expectations . He wants a Kadima-led coalition with the rightwing parties Shas , Likud and Yisrael Beiteinu .",به عنوان رئیس ستاد ارتش در آغاز انتفاضه دوم ، او به تاکتیک های سخت مانند تخریب خانه ها و عدم تمایل به مصالحه با حماس و جهاد اسلامی مشهور بود .,handling,,[],0,0,0,0
,,,,"As the army &apos;s chief of staff at the start of the second intifada , he was known for tough tactics , such as house demolitions and an unwillingness to compromise with Hamas and Islamic Jihad . In criticising Livni &apos;s handling of peace talks , Mofaz said Israel needed to create realistic expectations . He wants a Kadima-led coalition with the rightwing parties Shas , Likud and Yisrael Beiteinu .",به عنوان رئیس ستاد ارتش در آغاز انتفاضه دوم ، او به تاکتیک های سخت مانند تخریب خانه ها و عدم تمایل به مصالحه با حماس و جهاد اسلامی مشهور بود .,talks,,[],0,0,0,0
,,,,"As the army &apos;s chief of staff at the start of the second intifada , he was known for tough tactics , such as house demolitions and an unwillingness to compromise with Hamas and Islamic Jihad . In criticising Livni &apos;s handling of peace talks , Mofaz said Israel needed to create realistic expectations . He wants a Kadima-led coalition with the rightwing parties Shas , Likud and Yisrael Beiteinu .",به عنوان رئیس ستاد ارتش در آغاز انتفاضه دوم ، او به تاکتیک های سخت مانند تخریب خانه ها و عدم تمایل به مصالحه با حماس و جهاد اسلامی مشهور بود .,said,,[],0,0,0,0
,,,,"As the army &apos;s chief of staff at the start of the second intifada , he was known for tough tactics , such as house demolitions and an unwillingness to compromise with Hamas and Islamic Jihad . In criticising Livni &apos;s handling of peace talks , Mofaz said Israel needed to create realistic expectations . He wants a Kadima-led coalition with the rightwing parties Shas , Likud and Yisrael Beiteinu .",به عنوان رئیس ستاد ارتش در آغاز انتفاضه دوم ، او به تاکتیک های سخت مانند تخریب خانه ها و عدم تمایل به مصالحه با حماس و جهاد اسلامی مشهور بود .,He,,[],0,0,0,0
,,,,"Having run on an anti-courruption ticket , Tshisekdi ’ s declared ambitions to clean up public finances have been hampered by an awkward power-sharing deal with Kabila , whose allies control a majority of ministries and seats in parliament .",پس از شرکت در یک بلیط ضد اغتشاش ، جاه طلبی های اعلام شده تشیسکدی برای پاک سازی امور مالی عمومی توسط یک توافق نامه به اشتراک گذاری قدرت با کابیلا که متحدینش اکثریت وزارت خانه ها و صندلی های پارلمان را کنترل می کنند ، متوقف شده است .,clean up,پاک سازی,"['پاک', 'سازی']",16,17,70,78
,,,,"Having run on an anti-courruption ticket , Tshisekdi ’ s declared ambitions to clean up public finances have been hampered by an awkward power-sharing deal with Kabila , whose allies control a majority of ministries and seats in parliament .",پس از شرکت در یک بلیط ضد اغتشاش ، جاه طلبی های اعلام شده تشیسکدی برای پاک سازی امور مالی عمومی توسط یک توافق نامه به اشتراک گذاری قدرت با کابیلا که متحدینش اکثریت وزارت خانه ها و صندلی های پارلمان را کنترل می کنند ، متوقف شده است .,deal,توافق نامه,"['توافق', 'نامه']",23,24,103,113
,,,,"The hundreds of millions of dollars pumped by foreign donors into the response to Congo ’ s Ebola outbreak , the second deadliest ever , raised fears of corruption after the response to West Africa ’ s even larger 2013-16 outbreak was dogged by allegations of graft .",صدها میلیون دلار توسط اهدا کنندگان خارجی در پاسخ به شیوع ابولا در کنگو ، دومین فاجعه مرگبارترین که تا کنون رخ داده ، پس از واکنش به شیوع حتی بزرگتر سال ۲۰۱۳ – ۱۶ در آفریقای غربی با اتهام تقلب مواجه شد .,foreign donors,اهدا کنندگان خارجی,"['اهدا', 'کنندگان', 'خارجی']",4,6,22,40
,,,,"Oly Ilunga was health minister for seven months at the height of the Ebola epidemic in eastern Congo , which has killed more than 2,200 people since mid-2018 .",اولی ایلونگا به مدت هفت ماه در اوج اپیدمی ابولا در کنگو شرقی ، وزیر بهداشت بود ، که از اواسط سال ۲۰۱۸ بیش از ۲ ٫ ۲۰۰ نفر را کشته است .,eastern Congo,کنگو شرقی,"['کنگو', 'شرقی']",11,12,51,60
,,,,"Oly Ilunga was health minister for seven months at the height of the Ebola epidemic in eastern Congo , which has killed more than 2,200 people since mid-2018 .",اولی ایلونگا به مدت هفت ماه در اوج اپیدمی ابولا در کنگو شرقی ، وزیر بهداشت بود ، که از اواسط سال ۲۰۱۸ بیش از ۲ ٫ ۲۰۰ نفر را کشته است .,"more than 2,200 people",بیش از ۲ ٫ ۲۰۰ نفر,"['بیش', 'از', '۲', '٫', '۲۰۰', 'نفر']",23,28,102,120
,,,,"It is winding down now , with no new cases recorded in over a month .",الان دارد تمام می شود ، بدون هیچ مورد جدیدی در طول یک ماه .,no new cases,هیچ مورد جدیدی,"['هیچ', 'مورد', 'جدیدی']",7,9,29,43
,,,,Trivedi &apos;s cartoons lampooning widespread corruption among Indian politicians were displayed at a protest in New Delhi last year by anti-corruption crusader Anna Hazare .,کارتون های تریواندی که فساد گسترده سیاستمداران هندی را به سخره می گرفتند ، سال گذشته در تظاهراتی در دهلی نو توسط مبارز ضد فساد آنا هزاره به نمایش گذاشته شد .,lampooning,به سخره می گرفتند,"['به', 'سخره', 'می', 'گرفتند']",9,12,55,72
,,,,Trivedi &apos;s cartoons lampooning widespread corruption among Indian politicians were displayed at a protest in New Delhi last year by anti-corruption crusader Anna Hazare .,کارتون های تریواندی که فساد گسترده سیاستمداران هندی را به سخره می گرفتند ، سال گذشته در تظاهراتی در دهلی نو توسط مبارز ضد فساد آنا هزاره به نمایش گذاشته شد .,Indian politicians,سیاستمداران هندی,"['سیاستمداران', 'هندی']",6,7,35,51
,,,,Trivedi &apos;s cartoons lampooning widespread corruption among Indian politicians were displayed at a protest in New Delhi last year by anti-corruption crusader Anna Hazare .,کارتون های تریواندی که فساد گسترده سیاستمداران هندی را به سخره می گرفتند ، سال گذشته در تظاهراتی در دهلی نو توسط مبارز ضد فساد آنا هزاره به نمایش گذاشته شد .,anti-corruption crusader Anna Hazare,مبارز ضد فساد آنا هزاره,"['مبارز', 'ضد', 'فساد', 'آنا', 'هزاره']",22,26,113,136
,,,,Web log writers around the world are joining forces to protest against the detention of a fellow blogger .,وبلاگ نویس های سراسر دنیا در اعتراض به دستگیری یکی از وبلاگ نویسان به گروه های مختلف پیوستند .,Web log writers,وبلاگ نویس های,"['وبلاگ', 'نویس', 'های']",0,2,0,14
,,,,Web log writers around the world are joining forces to protest against the detention of a fellow blogger .,وبلاگ نویس های سراسر دنیا در اعتراض به دستگیری یکی از وبلاگ نویسان به گروه های مختلف پیوستند .,a fellow blogger,یکی از وبلاگ نویسان,"['یکی', 'از', 'وبلاگ', 'نویسان']",9,12,47,66
,,,,San Diego-based Pedram Moallemian has set up a petition to call for Mr Motallebi &apos;s release and has publicised the case beyond Iran .,پدرام مالیان ساکن سان دیگو دادخواستی را برای آزادی آقای مصطفی بی تنظیم کرده و این موضوع را در خارج از ایران مطرح کرده است .,San Diego-based Pedram Moallemian,پدرام مالیان ساکن سان دیگو,"['پدرام', 'مالیان', 'ساکن', 'سان', 'دیگو']",0,4,0,26
,,,,San Diego-based Pedram Moallemian has set up a petition to call for Mr Motallebi &apos;s release and has publicised the case beyond Iran .,پدرام مالیان ساکن سان دیگو دادخواستی را برای آزادی آقای مصطفی بی تنظیم کرده و این موضوع را در خارج از ایران مطرح کرده است .,set up,تنظیم کرده,"['تنظیم', 'کرده']",12,13,65,75
,,,,San Diego-based Pedram Moallemian has set up a petition to call for Mr Motallebi &apos;s release and has publicised the case beyond Iran .,پدرام مالیان ساکن سان دیگو دادخواستی را برای آزادی آقای مصطفی بی تنظیم کرده و این موضوع را در خارج از ایران مطرح کرده است .,Mr Motallebi,,[],0,0,0,0
,,,,He has been joined by Iranian Hossein Derakhshan who passed information about Mr Motallebi to high profile bloggers in the US such as Dan Gillmor of the San Jose Mercury News .,او به حسین دروزان ایرانی پیوسته است که اطلاعاتی در مورد آقای مصطلح به بلاگرهای برجسته در ایالات متحده مانند دن گیلمور از سان خوزه مرکوری نیوز ارائه کرده است .,Iranian Hossein Derakhshan,,[],0,0,0,0
,,,,He has been joined by Iranian Hossein Derakhshan who passed information about Mr Motallebi to high profile bloggers in the US such as Dan Gillmor of the San Jose Mercury News .,او به حسین دروزان ایرانی پیوسته است که اطلاعاتی در مورد آقای مصطلح به بلاگرهای برجسته در ایالات متحده مانند دن گیلمور از سان خوزه مرکوری نیوز ارائه کرده است .,passed information,اطلاعاتی ارائه کرده است,"['اطلاعاتی', 'ارائه', 'کرده', 'است']",8,29,39,156
,,,,He has been joined by Iranian Hossein Derakhshan who passed information about Mr Motallebi to high profile bloggers in the US such as Dan Gillmor of the San Jose Mercury News .,او به حسین دروزان ایرانی پیوسته است که اطلاعاتی در مورد آقای مصطلح به بلاگرهای برجسته در ایالات متحده مانند دن گیلمور از سان خوزه مرکوری نیوز ارائه کرده است .,high profile bloggers,بلاگرهای برجسته,"['بلاگرهای', 'برجسته']",14,15,70,85
,,,,Reporters Without Borders has issued a statement deploring Mr Motallebi &apos;s detention and other attacks on journalists .,گزارشگران بدون مرز بیانیه ای منتشر کرده و از دستگیری آقای معتبر و حملات دیگر به روزنامه نگاران انتقاد کرده اند .,statement,بیانیه,['بیانیه'],3,3,19,25
,,,,Reporters Without Borders has issued a statement deploring Mr Motallebi &apos;s detention and other attacks on journalists .,گزارشگران بدون مرز بیانیه ای منتشر کرده و از دستگیری آقای معتبر و حملات دیگر به روزنامه نگاران انتقاد کرده اند .,journalists,روزنامه نگاران,"['روزنامه', 'نگاران']",16,17,80,94
