doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"On Sunday , a Mumbai magistrate ordered Aseem Trivedi to be held for questioning for a week over a complaint that the cartoonist had mocked the Indian constitution .",یک روز یکشنبه ، یک قاضی بمبئی دستور داد تا عاصیام تریواندی به اتهام شکایت از اینکه کاریکاتوریست قانون اساسی هند را مسخره کرده به مدت یک هفته بازداشت شود .,questioning,,[],0,0,0,0
,,,,"On Sunday , a Mumbai magistrate ordered Aseem Trivedi to be held for questioning for a week over a complaint that the cartoonist had mocked the Indian constitution .",یک روز یکشنبه ، یک قاضی بمبئی دستور داد تا عاصیام تریواندی به اتهام شکایت از اینکه کاریکاتوریست قانون اساسی هند را مسخره کرده به مدت یک هفته بازداشت شود .,the cartoonist,کاریکاتوریست,['کاریکاتوریست'],17,17,83,95
,,,,Trivedi &apos;s cartoons lampooning widespread corruption among Indian politicians were displayed at a protest in New Delhi last year by anti-corruption crusader Anna Hazare .,کارتون های تریواندی که فساد گسترده سیاستمداران هندی را به سخره می گرفتند ، سال گذشته در تظاهراتی در دهلی نو توسط مبارز ضد فساد آنا هزاره به نمایش گذاشته شد .,lampooning,به سخره می گرفتند,"['به', 'سخره', 'می', 'گرفتند']",9,12,55,72
,,,,Trivedi &apos;s cartoons lampooning widespread corruption among Indian politicians were displayed at a protest in New Delhi last year by anti-corruption crusader Anna Hazare .,کارتون های تریواندی که فساد گسترده سیاستمداران هندی را به سخره می گرفتند ، سال گذشته در تظاهراتی در دهلی نو توسط مبارز ضد فساد آنا هزاره به نمایش گذاشته شد .,Indian politicians,سیاستمداران هندی,"['سیاستمداران', 'هندی']",6,7,35,51
,,,,Trivedi &apos;s cartoons lampooning widespread corruption among Indian politicians were displayed at a protest in New Delhi last year by anti-corruption crusader Anna Hazare .,کارتون های تریواندی که فساد گسترده سیاستمداران هندی را به سخره می گرفتند ، سال گذشته در تظاهراتی در دهلی نو توسط مبارز ضد فساد آنا هزاره به نمایش گذاشته شد .,anti-corruption crusader Anna Hazare,مبارز ضد فساد آنا هزاره,"['مبارز', 'ضد', 'فساد', 'آنا', 'هزاره']",22,26,113,136
,,,,"Students , opposition politicians and free speech advocates protested on Monday that Trivedi &apos;s arrest showed politicians &apos; growing intolerance for criticism .",دانشجویان ، سیاستمداران مخالف و مدافعان آزادی بیان در روز دوشنبه تظاهرات کردند که نشان می دهد بازداشت تریواندی تعصب فزاینده سیاستمداران به انتقاد را نشان می دهد .,opposition politicians,سیاستمداران مخالف,"['سیاستمداران', 'مخالف']",2,3,12,29
,,,,"Students , opposition politicians and free speech advocates protested on Monday that Trivedi &apos;s arrest showed politicians &apos; growing intolerance for criticism .",دانشجویان ، سیاستمداران مخالف و مدافعان آزادی بیان در روز دوشنبه تظاهرات کردند که نشان می دهد بازداشت تریواندی تعصب فزاینده سیاستمداران به انتقاد را نشان می دهد .,free speech advocates,مدافعان آزادی بیان,"['مدافعان', 'آزادی', 'بیان']",5,7,32,50
,,,,"Students , opposition politicians and free speech advocates protested on Monday that Trivedi &apos;s arrest showed politicians &apos; growing intolerance for criticism .",دانشجویان ، سیاستمداران مخالف و مدافعان آزادی بیان در روز دوشنبه تظاهرات کردند که نشان می دهد بازداشت تریواندی تعصب فزاینده سیاستمداران به انتقاد را نشان می دهد .,protested,تظاهرات کردند,"['تظاهرات', 'کردند']",11,12,65,78
,,,,A university professor was arrested recently in West Bengal for emailing a spoof cartoon caricaturing the chief minister .,اخیراً یک استاد دانشگاه در بنگال غربی به دلیل فرستادن یک کاریکاتور طنزآمیز از وزیر کشور دستگیر شد .,A university professor,یک استاد دانشگاه,"['یک', 'استاد', 'دانشگاه']",1,3,7,23
,,,,Web log writers around the world are joining forces to protest against the detention of a fellow blogger .,وبلاگ نویس های سراسر دنیا در اعتراض به دستگیری یکی از وبلاگ نویسان به گروه های مختلف پیوستند .,Web log writers,وبلاگ نویس های,"['وبلاگ', 'نویس', 'های']",0,2,0,14
,,,,Web log writers around the world are joining forces to protest against the detention of a fellow blogger .,وبلاگ نویس های سراسر دنیا در اعتراض به دستگیری یکی از وبلاگ نویسان به گروه های مختلف پیوستند .,a fellow blogger,یکی از وبلاگ نویسان,"['یکی', 'از', 'وبلاگ', 'نویسان']",9,12,47,66
,,,,San Diego-based Pedram Moallemian has set up a petition to call for Mr Motallebi &apos;s release and has publicised the case beyond Iran .,پدرام مالیان ساکن سان دیگو دادخواستی را برای آزادی آقای مصطفی بی تنظیم کرده و این موضوع را در خارج از ایران مطرح کرده است .,San Diego-based Pedram Moallemian,پدرام مالیان ساکن سان دیگو,"['پدرام', 'مالیان', 'ساکن', 'سان', 'دیگو']",0,4,0,26
,,,,San Diego-based Pedram Moallemian has set up a petition to call for Mr Motallebi &apos;s release and has publicised the case beyond Iran .,پدرام مالیان ساکن سان دیگو دادخواستی را برای آزادی آقای مصطفی بی تنظیم کرده و این موضوع را در خارج از ایران مطرح کرده است .,set up,تنظیم کرده,"['تنظیم', 'کرده']",12,13,65,75
,,,,San Diego-based Pedram Moallemian has set up a petition to call for Mr Motallebi &apos;s release and has publicised the case beyond Iran .,پدرام مالیان ساکن سان دیگو دادخواستی را برای آزادی آقای مصطفی بی تنظیم کرده و این موضوع را در خارج از ایران مطرح کرده است .,Mr Motallebi,,[],0,0,0,0
,,,,"However , Mr Derakhshan noted on his blog that all the support could cause further problems for Mr Motallebi during interrogation .",با این حال ، آقای دروزان در وبلاگش اشاره کرد که تمام این حمایت ها می تواند مشکلات بیشتری را برای آقای معتبر در طول بازجویی ایجاد کند .,noted,اشاره کرد,"['اشاره', 'کرد']",8,9,35,44
,,,,Reporters Without Borders has issued a statement deploring Mr Motallebi &apos;s detention and other attacks on journalists .,گزارشگران بدون مرز بیانیه ای منتشر کرده و از دستگیری آقای معتبر و حملات دیگر به روزنامه نگاران انتقاد کرده اند .,statement,بیانیه,['بیانیه'],3,3,19,25
,,,,Reporters Without Borders has issued a statement deploring Mr Motallebi &apos;s detention and other attacks on journalists .,گزارشگران بدون مرز بیانیه ای منتشر کرده و از دستگیری آقای معتبر و حملات دیگر به روزنامه نگاران انتقاد کرده اند .,journalists,روزنامه نگاران,"['روزنامه', 'نگاران']",16,17,80,94
,,,,"Iranian Sina Motallebi has been held by the authorities on , so far , unspecified charges and now fellow web users are banding together to press for his release .",سینا موتالبی ایرانی توسط مقامات ایرانی به اتهام های نامعلوم بازداشت شده است .,Iranian Sina Motallebi,سینا موتالبی ایرانی,"['سینا', 'موتالبی', 'ایرانی']",0,2,0,19
,,,,"Iranian Sina Motallebi has been held by the authorities on , so far , unspecified charges and now fellow web users are banding together to press for his release .",سینا موتالبی ایرانی توسط مقامات ایرانی به اتهام های نامعلوم بازداشت شده است .,the authorities,مقامات,['مقامات'],4,4,25,31
,,,,"Iranian Sina Motallebi has been held by the authorities on , so far , unspecified charges and now fellow web users are banding together to press for his release .",سینا موتالبی ایرانی توسط مقامات ایرانی به اتهام های نامعلوم بازداشت شده است .,charges,اتهام های,"['اتهام', 'های']",7,8,42,51
,,,,"Iranian Sina Motallebi has been held by the authorities on , so far , unspecified charges and now fellow web users are banding together to press for his release .",سینا موتالبی ایرانی توسط مقامات ایرانی به اتهام های نامعلوم بازداشت شده است .,fellow web users,,[],0,0,0,0
,,,,"Iranian Sina Motallebi has been held by the authorities on , so far , unspecified charges and now fellow web users are banding together to press for his release .",سینا موتالبی ایرانی توسط مقامات ایرانی به اتهام های نامعلوم بازداشت شده است .,banding together,,[],0,0,0,0
,,,,"Iranian Sina Motallebi has been held by the authorities on , so far , unspecified charges and now fellow web users are banding together to press for his release .",سینا موتالبی ایرانی توسط مقامات ایرانی به اتهام های نامعلوم بازداشت شده است .,release,,[],0,0,0,0
,,,,"The cause has been picked up by other bloggers , who are also calling for his release .",این موضوع توسط وبلاگ نویسان دیگری که خواستار آزادی او شده اند مورد توجه قرار گرفته است .,other bloggers,وبلاگ نویسان دیگری,"['وبلاگ', 'نویسان', 'دیگری']",3,5,15,33
,,,,"Facing charges of violation of Anti-Graft and Corrupt Practices Act ( RA 3019 ) , Illegal Exaction ( Art. 213 of RPC ) and Robbery / Extortion was Arsenia Panlilio , alias Bec Panlilio , 43 , Administrative Aide VI , Department of Engineering and Public Works in Manila .",در مواجهه با اتهام نقض قوانین ضد سرقت و تخلفات ( RA 3019 ) ، اخراج غیرقانونی ( ماده ۲۱۳ RPC ) و سرقت / اخاذی آریستونیا پانلیلو ، ۴۳ ، دستیار اداری ۶ ، وزارت مهندسی و کارهای عمومی در مانیل بود .,Administrative Aide VI,دستیار اداری ۶,"['دستیار', 'اداری', '۶']",31,33,134,148
,,,,"In a statement , NBI Director Nonnatus Caesar Rojas said Panlilio was caught red-handed by operatives of the NBI Anti-Graft Division while she was receiving the P20,500 bribe from complainant Sunshine Mae Pelicano .",در بیانیه ای ، مدیر NIH ، نوناتوس سزار روخاس ، گفت که پانلیانو توسط مأموران بخش ضد سرقت هنگامی که او در حال دریافت رشوه ۲۰ ٬ ۵۰۰ پوند از شاکیان سان رای پالائو بود ، دستگیر شد .,NBI Director Nonnatus Caesar Rojas,مدیر NIH نوناتوس سزار روخاس,"['مدیر', 'NIH', 'نوناتوس', 'سزار', 'روخاس']",4,9,15,44
,,,,She claimed she was told by one Inspector Neptali Talastas that she allegedly committed a violation .,او ادعا کرد که یکی از بازرسان نپتالی تالاستاس به او گفته که او مرتکب تخلف شده است .,claimed,ادعا کرد,"['ادعا', 'کرد']",1,2,3,11
,,,,She claimed she was told by one Inspector Neptali Talastas that she allegedly committed a violation .,او ادعا کرد که یکی از بازرسان نپتالی تالاستاس به او گفته که او مرتکب تخلف شده است .,she,او,['او'],10,10,49,51
,,,,She claimed she was told by one Inspector Neptali Talastas that she allegedly committed a violation .,او ادعا کرد که یکی از بازرسان نپتالی تالاستاس به او گفته که او مرتکب تخلف شده است .,one Inspector Neptali Talastas,بازرسان نپتالی تالاستاس,"['بازرسان', 'نپتالی', 'تالاستاس']",6,8,22,45
,,,,"China &apos;s ruling Communist Party has expelled the former mayor of Nanjing for bribery and abuse of power , describing him as &quot; morally corrupt . &quot;",رئیس حزب کمونیست چین ، شهردار سابق نانجینگ را به دلیل رشوه خواری و سوء استفاده از قدرت اخراج کرده و او را به عنوان ' فساد اخلاقی ' توصیف کرده است .,China &apos;s ruling Communist Party,رئیس حزب کمونیست چین,"['رئیس', 'حزب', 'کمونیست', 'چین']",0,3,0,20
,,,,"China &apos;s ruling Communist Party has expelled the former mayor of Nanjing for bribery and abuse of power , describing him as &quot; morally corrupt . &quot;",رئیس حزب کمونیست چین ، شهردار سابق نانجینگ را به دلیل رشوه خواری و سوء استفاده از قدرت اخراج کرده و او را به عنوان ' فساد اخلاقی ' توصیف کرده است .,the former mayor,شهردار سابق,"['شهردار', 'سابق']",5,6,23,34
,,,,"China &apos;s ruling Communist Party has expelled the former mayor of Nanjing for bribery and abuse of power , describing him as &quot; morally corrupt . &quot;",رئیس حزب کمونیست چین ، شهردار سابق نانجینگ را به دلیل رشوه خواری و سوء استفاده از قدرت اخراج کرده و او را به عنوان ' فساد اخلاقی ' توصیف کرده است .,abuse of power,سوء استفاده از قدرت,"['سوء', 'استفاده', 'از', 'قدرت']",14,17,67,86
,,,,State news agency Xinhua said on Thursday that an investigation into Ji Jianye &apos;s alleged transgressions found he took advantage of his position to seek benefits for others and accepted a huge amount of money and gifts personally or through family members .,خبرگزاری دولتی شیانگ در روز پنج شنبه گفت که تحقیقی در مورد تخلفات ادعایی جیان جی از موقعیت خود استفاده کرده و به دنبال منافع دیگران بوده و مقدار زیادی پول و هدیه را شخصاً یا از طریق اعضای خانواده پذیرفته است .,State news agency Xinhua,خبرگزاری دولتی شیانگ,"['خبرگزاری', 'دولتی', 'شیانگ']",0,2,0,20
,,,,State news agency Xinhua said on Thursday that an investigation into Ji Jianye &apos;s alleged transgressions found he took advantage of his position to seek benefits for others and accepted a huge amount of money and gifts personally or through family members .,خبرگزاری دولتی شیانگ در روز پنج شنبه گفت که تحقیقی در مورد تخلفات ادعایی جیان جی از موقعیت خود استفاده کرده و به دنبال منافع دیگران بوده و مقدار زیادی پول و هدیه را شخصاً یا از طریق اعضای خانواده پذیرفته است .,accepted,پذیرفته است,"['پذیرفته', 'است']",40,41,196,207
,,,,State news agency Xinhua said on Thursday that an investigation into Ji Jianye &apos;s alleged transgressions found he took advantage of his position to seek benefits for others and accepted a huge amount of money and gifts personally or through family members .,خبرگزاری دولتی شیانگ در روز پنج شنبه گفت که تحقیقی در مورد تخلفات ادعایی جیان جی از موقعیت خود استفاده کرده و به دنبال منافع دیگران بوده و مقدار زیادی پول و هدیه را شخصاً یا از طریق اعضای خانواده پذیرفته است .,family members,اعضای خانواده,"['اعضای', 'خانواده']",38,39,182,195
,,,,"The decision was made by the Party &apos;s Central Commission for Discipline Inspection , which said that Ji &apos;s case would now be handled by China &apos;s judicial system .",این تصمیم توسط کمیسیون مرکزی حزب برای بازرسی انضباطی اتخاذ شد که در آن اعلام شده بود پروندهٔ جی توسط سیستم قضایی چین رسیدگی خواهد شد .,Party &apos;s Central Commission for Discipline Inspection,کمیسیون مرکزی حزب برای بازرسی انضباطی,"['کمیسیون', 'مرکزی', 'حزب', 'برای', 'بازرسی', 'انضباطی']",3,8,15,52
,,,,"The decision was made by the Party &apos;s Central Commission for Discipline Inspection , which said that Ji &apos;s case would now be handled by China &apos;s judicial system .",این تصمیم توسط کمیسیون مرکزی حزب برای بازرسی انضباطی اتخاذ شد که در آن اعلام شده بود پروندهٔ جی توسط سیستم قضایی چین رسیدگی خواهد شد .,China &apos;s judicial system,سیستم قضایی چین,"['سیستم', 'قضایی', 'چین']",20,22,101,116
,,,,"Ji , who was removed from his post in October , was known , according to local media , as &quot; mayor bulldozer &quot; for his fondness for demolition and reconstruction projects across the city -- home to eight million and a former capital .",جی ، که در ماه اکتبر از سمتش برکنار شد ، بنا به گفته رسانه های محلی ، به خاطر علاقه اش به پروژه های بازسازی و تخریب در سراسر شهر ، به عنوان « بولدوزر شهردار » شناخته می شد .,local media,رسانه های محلی,"['رسانه', 'های', 'محلی']",14,16,53,67
,,,,"Ji , who was removed from his post in October , was known , according to local media , as &quot; mayor bulldozer &quot; for his fondness for demolition and reconstruction projects across the city -- home to eight million and a former capital .",جی ، که در ماه اکتبر از سمتش برکنار شد ، بنا به گفته رسانه های محلی ، به خاطر علاقه اش به پروژه های بازسازی و تخریب در سراسر شهر ، به عنوان « بولدوزر شهردار » شناخته می شد .,mayor bulldozer,بولدوزر شهردار,"['بولدوزر', 'شهردار']",35,36,142,156
,,,,"Ji , who was removed from his post in October , was known , according to local media , as &quot; mayor bulldozer &quot; for his fondness for demolition and reconstruction projects across the city -- home to eight million and a former capital .",جی ، که در ماه اکتبر از سمتش برکنار شد ، بنا به گفته رسانه های محلی ، به خاطر علاقه اش به پروژه های بازسازی و تخریب در سراسر شهر ، به عنوان « بولدوزر شهردار » شناخته می شد .,demolition,تخریب,['تخریب'],27,27,110,115
,,,,"Ji , who was removed from his post in October , was known , according to local media , as &quot; mayor bulldozer &quot; for his fondness for demolition and reconstruction projects across the city -- home to eight million and a former capital .",جی ، که در ماه اکتبر از سمتش برکنار شد ، بنا به گفته رسانه های محلی ، به خاطر علاقه اش به پروژه های بازسازی و تخریب در سراسر شهر ، به عنوان « بولدوزر شهردار » شناخته می شد .,reconstruction,بازسازی,['بازسازی'],25,25,100,107
,,,,"President Xi Jinping has embarked on an anti-corruption drive since taking office in March 2013 , pledging to target both &quot; flies and tigers &quot; -- both low- and high-ranking officials , sparing no one regardless of their position .",رئیس جمهور شی جین پینگ از ماه مارس سال ۲۰۱۳ تا کنون یک جنبش ضد فساد را آغاز کرده است ، و متعهد شده است که هم « مگس ها و هم ببرها » را هدف قرار دهد -- هم مقامات رده پایین و هم مقامات عالی ، بدون در نظر گرفتن موقعیتشان ، هیچ کس را رها نکنند .,President Xi Jinping,رئیس جمهور شی جین پینگ,"['رئیس', 'جمهور', 'شی', 'جین', 'پینگ']",0,4,0,22
,,,,"President Xi Jinping has embarked on an anti-corruption drive since taking office in March 2013 , pledging to target both &quot; flies and tigers &quot; -- both low- and high-ranking officials , sparing no one regardless of their position .",رئیس جمهور شی جین پینگ از ماه مارس سال ۲۰۱۳ تا کنون یک جنبش ضد فساد را آغاز کرده است ، و متعهد شده است که هم « مگس ها و هم ببرها » را هدف قرار دهد -- هم مقامات رده پایین و هم مقامات عالی ، بدون در نظر گرفتن موقعیتشان ، هیچ کس را رها نکنند .,taking office,,[],0,0,0,0
,,,,"President Xi Jinping has embarked on an anti-corruption drive since taking office in March 2013 , pledging to target both &quot; flies and tigers &quot; -- both low- and high-ranking officials , sparing no one regardless of their position .",رئیس جمهور شی جین پینگ از ماه مارس سال ۲۰۱۳ تا کنون یک جنبش ضد فساد را آغاز کرده است ، و متعهد شده است که هم « مگس ها و هم ببرها » را هدف قرار دهد -- هم مقامات رده پایین و هم مقامات عالی ، بدون در نظر گرفتن موقعیتشان ، هیچ کس را رها نکنند .,both low- and high-ranking officials,مقامات رده پایین و هم مقامات عالی,"['مقامات', 'رده', 'پایین', 'و', 'هم', 'مقامات', 'عالی']",40,46,153,186
,,,,"More violence in Egypt will further complicate the already tense situation in the Arab country and push Muslim Brotherhood towards armed confrontation , a prominent Middle East affairs analyst said today .",امروز یک تحلیلگر برجسته امور خاورمیانه گفت خشونت بیشتر در مصر شرایط کنونی مصر را پیچیده تر می کند و اخوان المسلمین را به سمت درگیری مسلحانه سوق می دهد .,More violence,خشونت بیشتر,"['خشونت', 'بیشتر']",7,8,43,54
,,,,"More violence in Egypt will further complicate the already tense situation in the Arab country and push Muslim Brotherhood towards armed confrontation , a prominent Middle East affairs analyst said today .",امروز یک تحلیلگر برجسته امور خاورمیانه گفت خشونت بیشتر در مصر شرایط کنونی مصر را پیچیده تر می کند و اخوان المسلمین را به سمت درگیری مسلحانه سوق می دهد .,a prominent Middle East affairs analyst,یک تحلیلگر برجسته امور خاورمیانه,"['یک', 'تحلیلگر', 'برجسته', 'امور', 'خاورمیانه']",1,5,6,38
,,,,"“ Currently the situation is very complicated in Egypt , but the clashes may intensify and Muslim Brotherhood might be pushed towards armed conflict … in which case the situation in Egypt will get further complicated , ” Hassan Hanizadeh told Tasnim on Sunday .",حسن حنزاده به روزنامه دیلی میرور گفت : ' در حال حاضر وضعیت مصر بسیار پیچیده است ، اما ممکن است درگیری ها شدت بگیرد و اخوان المسلمین به سمت درگیری های مسلحانه سوق داده شود .,clashes,درگیری ها,"['درگیری', 'ها']",21,22,95,104
,,,,"“ Currently the situation is very complicated in Egypt , but the clashes may intensify and Muslim Brotherhood might be pushed towards armed conflict … in which case the situation in Egypt will get further complicated , ” Hassan Hanizadeh told Tasnim on Sunday .",حسن حنزاده به روزنامه دیلی میرور گفت : ' در حال حاضر وضعیت مصر بسیار پیچیده است ، اما ممکن است درگیری ها شدت بگیرد و اخوان المسلمین به سمت درگیری های مسلحانه سوق داده شود .,conflict,درگیری های,"['درگیری', 'های']",30,31,139,149
,,,,"“ Currently the situation is very complicated in Egypt , but the clashes may intensify and Muslim Brotherhood might be pushed towards armed conflict … in which case the situation in Egypt will get further complicated , ” Hassan Hanizadeh told Tasnim on Sunday .",حسن حنزاده به روزنامه دیلی میرور گفت : ' در حال حاضر وضعیت مصر بسیار پیچیده است ، اما ممکن است درگیری ها شدت بگیرد و اخوان المسلمین به سمت درگیری های مسلحانه سوق داده شود .,situation,,[],0,0,0,0
,,,,"“ Currently the situation is very complicated in Egypt , but the clashes may intensify and Muslim Brotherhood might be pushed towards armed conflict … in which case the situation in Egypt will get further complicated , ” Hassan Hanizadeh told Tasnim on Sunday .",حسن حنزاده به روزنامه دیلی میرور گفت : ' در حال حاضر وضعیت مصر بسیار پیچیده است ، اما ممکن است درگیری ها شدت بگیرد و اخوان المسلمین به سمت درگیری های مسلحانه سوق داده شود .,Egypt,,[],0,0,0,0
,,,,"“ Currently the situation is very complicated in Egypt , but the clashes may intensify and Muslim Brotherhood might be pushed towards armed conflict … in which case the situation in Egypt will get further complicated , ” Hassan Hanizadeh told Tasnim on Sunday .",حسن حنزاده به روزنامه دیلی میرور گفت : ' در حال حاضر وضعیت مصر بسیار پیچیده است ، اما ممکن است درگیری ها شدت بگیرد و اخوان المسلمین به سمت درگیری های مسلحانه سوق داده شود .,Tasnim,,[],0,0,0,0
,,,,"After the coup , Muslim Brotherhood organized huge rallies and took its supporters to the streets and this rift paved the way for &quot; foreign players &quot; to intervene in the country , the analyst added .",پس از کودتا ، اخوان المسلمین تظاهرات بزرگی را سازماندهی کرد و هوادارانش را به خیابان ها برد و این شکاف راه را برای « بازیگران خارجی » برای مداخله در کشور هموار کرد .,its,,[],0,0,0,0
,,,,"Security forces fired on the supporters of ousted President Mohamed Mursi on Friday , killing at least 173 people and wounding 1,330 others across Egypt .",نیروهای امنیتی روز جمعه به حامیان رئیس جمهور سرنگون شده محمد مورسی شلیک کردند و حداقل ۱۷۳ نفر را کشتند و ۱ ٬ ۳۳۰ نفر دیگر را در سراسر مصر زخمی کردند .,Security forces,نیروهای امنیتی,"['نیروهای', 'امنیتی']",0,1,0,14
,,,,"Security forces fired on the supporters of ousted President Mohamed Mursi on Friday , killing at least 173 people and wounding 1,330 others across Egypt .",نیروهای امنیتی روز جمعه به حامیان رئیس جمهور سرنگون شده محمد مورسی شلیک کردند و حداقل ۱۷۳ نفر را کشتند و ۱ ٬ ۳۳۰ نفر دیگر را در سراسر مصر زخمی کردند .,fired,شلیک کردند,"['شلیک', 'کردند']",12,13,67,77
,,,,"Security forces fired on the supporters of ousted President Mohamed Mursi on Friday , killing at least 173 people and wounding 1,330 others across Egypt .",نیروهای امنیتی روز جمعه به حامیان رئیس جمهور سرنگون شده محمد مورسی شلیک کردند و حداقل ۱۷۳ نفر را کشتند و ۱ ٬ ۳۳۰ نفر دیگر را در سراسر مصر زخمی کردند .,the supporters,حامیان,['حامیان'],5,5,27,33
,,,,"Security forces fired on the supporters of ousted President Mohamed Mursi on Friday , killing at least 173 people and wounding 1,330 others across Egypt .",نیروهای امنیتی روز جمعه به حامیان رئیس جمهور سرنگون شده محمد مورسی شلیک کردند و حداقل ۱۷۳ نفر را کشتند و ۱ ٬ ۳۳۰ نفر دیگر را در سراسر مصر زخمی کردند .,ousted President Mohamed Mursi,رئیس جمهور سرنگون شده محمد مورسی,"['رئیس', 'جمهور', 'سرنگون', 'شده', 'محمد', 'مورسی']",6,11,34,66
,,,,"Security forces fired on the supporters of ousted President Mohamed Mursi on Friday , killing at least 173 people and wounding 1,330 others across Egypt .",نیروهای امنیتی روز جمعه به حامیان رئیس جمهور سرنگون شده محمد مورسی شلیک کردند و حداقل ۱۷۳ نفر را کشتند و ۱ ٬ ۳۳۰ نفر دیگر را در سراسر مصر زخمی کردند .,at least 173 people,حداقل ۱۷۳ نفر,"['حداقل', '۱۷۳', 'نفر']",15,17,80,93
,,,,"Security forces fired on the supporters of ousted President Mohamed Mursi on Friday , killing at least 173 people and wounding 1,330 others across Egypt .",نیروهای امنیتی روز جمعه به حامیان رئیس جمهور سرنگون شده محمد مورسی شلیک کردند و حداقل ۱۷۳ نفر را کشتند و ۱ ٬ ۳۳۰ نفر دیگر را در سراسر مصر زخمی کردند .,"1,330 others",۱ ٬ ۳۳۰ نفر دیگر,"['۱', '٬', '۳۳۰', 'نفر', 'دیگر']",21,25,105,121
,,,,"On Wednesday , security forces launched a brutal crackdown on thousands of peaceful protesters in Cairo who were demanding the reinstatement of Mursi .",روز چهارشنبه ، نیروهای امنیتی سرکوب وحشیانه ای را علیه هزاران معترض صلح جو در قاهره که خواستار استقرار مجدد مرسی بودند ، آغاز کردند .,security forces,نیروهای امنیتی,"['نیروهای', 'امنیتی']",3,4,15,29
,,,,"On Wednesday , security forces launched a brutal crackdown on thousands of peaceful protesters in Cairo who were demanding the reinstatement of Mursi .",روز چهارشنبه ، نیروهای امنیتی سرکوب وحشیانه ای را علیه هزاران معترض صلح جو در قاهره که خواستار استقرار مجدد مرسی بودند ، آغاز کردند .,thousands of peaceful protesters,هزاران معترض صلح جو,"['هزاران', 'معترض', 'صلح', 'جو']",10,13,55,74
,,,,"On Wednesday , security forces launched a brutal crackdown on thousands of peaceful protesters in Cairo who were demanding the reinstatement of Mursi .",روز چهارشنبه ، نیروهای امنیتی سرکوب وحشیانه ای را علیه هزاران معترض صلح جو در قاهره که خواستار استقرار مجدد مرسی بودند ، آغاز کردند .,reinstatement,استقرار مجدد,"['استقرار', 'مجدد']",18,19,95,107
,,,,"The Burkinabe had argued that Madjid Bougherra , who scored the tie &apos;s decisive goal , should have been banned .",بلغارستان استدلال کرده بود که مجید بهغرا ، کسی که گل قطعی مسابقه را به ثمر رساند ، باید ممنوع می شد .,The Burkinabe,,[],0,0,0,0
,,,,"&quot; Aside from this matter , please note we are still in the process of analysing the different match officials &apos; reports and gathering information , &quot; said the spokesperson .",سخنگوی مجلس گفت : « علاوه بر این ، لطفاً توجه داشته باشید که ما هنوز در روند تجزیه و تحلیل گزارش های مقامات مختلف مسابقه و جمع آوری اطلاعات هستیم . »,the different match officials,مقامات مختلف مسابقه,"['مقامات', 'مختلف', 'مسابقه']",23,25,101,120
,,,,"&quot; Aside from this matter , please note we are still in the process of analysing the different match officials &apos; reports and gathering information , &quot; said the spokesperson .",سخنگوی مجلس گفت : « علاوه بر این ، لطفاً توجه داشته باشید که ما هنوز در روند تجزیه و تحلیل گزارش های مقامات مختلف مسابقه و جمع آوری اطلاعات هستیم . »,reports,گزارش های,"['گزارش', 'های']",21,22,91,100
,,,,Yet Algeria &apos;s qualification will only be fully confirmed once Fifa finishes analysing reports from match officials .,با این حال صلاحیت الجزایر تنها زمانی کاملاً تأیید می شود که فیفا تجزیه و تحلیل گزارش های مقامات بازی را به پایان برساند .,reports,گزارش های,"['گزارش', 'های']",16,17,79,88
,,,,Yet Algeria &apos;s qualification will only be fully confirmed once Fifa finishes analysing reports from match officials .,با این حال صلاحیت الجزایر تنها زمانی کاملاً تأیید می شود که فیفا تجزیه و تحلیل گزارش های مقامات بازی را به پایان برساند .,match officials,مقامات بازی,"['مقامات', 'بازی']",18,19,89,100
,,,,Burkina Faso &apos;s football federation ( FBF ) had also complained that Senegalese referee Badara Diatta did not play out the full four minutes of injury time .,فدراسیون فوتبال بورکینا فاسو نیز شکایت کرد که داور سنگال ، بادارا دیاتا ، چهار دقیقه تمام وقت آسیب دیدگی را بازی نکرد .,Burkina Faso &apos;s football federation,فدراسیون فوتبال بورکینا فاسو,"['فدراسیون', 'فوتبال', 'بورکینا', 'فاسو']",0,3,0,28
,,,,"However , Sangare &apos;s main complaint was that Bougherra had been booked against Mali in the group phase and Burkina Faso in the first leg - yet football &apos;s world governing body found no such evidence .",با این حال ، شکایتش اصلی سانگاره این بود که بوهرا در مرحله گروهی در برابر مالی و در مرحله اول بورکینافاسو در مرحله اول قرار گرفته بود - با این حال هیئت حاکم بر فوتبال جهان چنین مدرکی را نیافت .,complaint,شکایتش,['شکایتش'],4,4,13,19
,,,,"While Algeria will fully expect to be part of the World Cup draw in the state of Bahia on 6 December , Fifa added that investigations into the 19 November clash are still continuing .",در حالی که الجزایر انتظار دارد که در ۶ دسامبر بخشی از جام جهانی فوتبال در ایالت باهیا باشد ، فیفا اضافه کرد که تحقیقات در مورد برخورد ۱۹ نوامبر هنوز ادامه دارد .,added,اضافه کرد,"['اضافه', 'کرد']",21,22,98,107
