doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,withdrawal,عقب نشینی,"['عقب', 'نشینی']",7,8,28,37
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,troops,نیروهای نظامی,"['نیروهای', 'نظامی']",9,10,38,51
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,Binyamin ( Bibi ) Netanyahu,بنیامین نتانیاهو,"['بنیامین', 'نتانیاهو']",0,1,0,16
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,polls,نظرسنجی ها,"['نظرسنجی', 'ها']",22,23,106,116
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,Wye River Accords,,[],0,0,0,0
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,Yasser Arafat,,[],0,0,0,0
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,talks,,[],0,0,0,0
,,,,"Ilunga ’ s lawyers did not immediately respond to a request for comment on Monday , but they have previously denied all the allegations .",وکلای لونگا بلافاصله به درخواست توضیح در مورد این اتهامات پاسخ ندادند ، اما آن ها قبلاً تمام اتهامات را رد کرده اند .,Ilunga ’ s lawyers,وکلای لونگا,"['وکلای', 'لونگا']",0,1,0,11
,,,,Reporters Without Borders has issued a statement deploring Mr Motallebi &apos;s detention and other attacks on journalists .,گزارشگران بدون مرز بیانیه ای منتشر کرده و از دستگیری آقای معتبر و حملات دیگر به روزنامه نگاران انتقاد کرده اند .,statement,بیانیه,['بیانیه'],3,3,19,25
,,,,Reporters Without Borders has issued a statement deploring Mr Motallebi &apos;s detention and other attacks on journalists .,گزارشگران بدون مرز بیانیه ای منتشر کرده و از دستگیری آقای معتبر و حملات دیگر به روزنامه نگاران انتقاد کرده اند .,journalists,روزنامه نگاران,"['روزنامه', 'نگاران']",16,17,80,94
,,,,"In a statement , NBI Director Nonnatus Caesar Rojas said Panlilio was caught red-handed by operatives of the NBI Anti-Graft Division while she was receiving the P20,500 bribe from complainant Sunshine Mae Pelicano .",در بیانیه ای ، مدیر NIH ، نوناتوس سزار روخاس ، گفت که پانلیانو توسط مأموران بخش ضد سرقت هنگامی که او در حال دریافت رشوه ۲۰ ٬ ۵۰۰ پوند از شاکیان سان رای پالائو بود ، دستگیر شد .,NBI Director Nonnatus Caesar Rojas,مدیر NIH نوناتوس سزار روخاس,"['مدیر', 'NIH', 'نوناتوس', 'سزار', 'روخاس']",4,9,15,44
,,,,"President Xi Jinping has embarked on an anti-corruption drive since taking office in March 2013 , pledging to target both &quot; flies and tigers &quot; -- both low- and high-ranking officials , sparing no one regardless of their position .",رئیس جمهور شی جین پینگ از ماه مارس سال ۲۰۱۳ تا کنون یک جنبش ضد فساد را آغاز کرده است ، و متعهد شده است که هم « مگس ها و هم ببرها » را هدف قرار دهد -- هم مقامات رده پایین و هم مقامات عالی ، بدون در نظر گرفتن موقعیتشان ، هیچ کس را رها نکنند .,President Xi Jinping,رئیس جمهور شی جین پینگ,"['رئیس', 'جمهور', 'شی', 'جین', 'پینگ']",0,4,0,22
,,,,"President Xi Jinping has embarked on an anti-corruption drive since taking office in March 2013 , pledging to target both &quot; flies and tigers &quot; -- both low- and high-ranking officials , sparing no one regardless of their position .",رئیس جمهور شی جین پینگ از ماه مارس سال ۲۰۱۳ تا کنون یک جنبش ضد فساد را آغاز کرده است ، و متعهد شده است که هم « مگس ها و هم ببرها » را هدف قرار دهد -- هم مقامات رده پایین و هم مقامات عالی ، بدون در نظر گرفتن موقعیتشان ، هیچ کس را رها نکنند .,taking office,,[],0,0,0,0
,,,,"President Xi Jinping has embarked on an anti-corruption drive since taking office in March 2013 , pledging to target both &quot; flies and tigers &quot; -- both low- and high-ranking officials , sparing no one regardless of their position .",رئیس جمهور شی جین پینگ از ماه مارس سال ۲۰۱۳ تا کنون یک جنبش ضد فساد را آغاز کرده است ، و متعهد شده است که هم « مگس ها و هم ببرها » را هدف قرار دهد -- هم مقامات رده پایین و هم مقامات عالی ، بدون در نظر گرفتن موقعیتشان ، هیچ کس را رها نکنند .,both low- and high-ranking officials,مقامات رده پایین و هم مقامات عالی,"['مقامات', 'رده', 'پایین', 'و', 'هم', 'مقامات', 'عالی']",40,46,153,186
,,,,"More violence in Egypt will further complicate the already tense situation in the Arab country and push Muslim Brotherhood towards armed confrontation , a prominent Middle East affairs analyst said today .",امروز یک تحلیلگر برجسته امور خاورمیانه گفت خشونت بیشتر در مصر شرایط کنونی مصر را پیچیده تر می کند و اخوان المسلمین را به سمت درگیری مسلحانه سوق می دهد .,More violence,خشونت بیشتر,"['خشونت', 'بیشتر']",7,8,43,54
,,,,"More violence in Egypt will further complicate the already tense situation in the Arab country and push Muslim Brotherhood towards armed confrontation , a prominent Middle East affairs analyst said today .",امروز یک تحلیلگر برجسته امور خاورمیانه گفت خشونت بیشتر در مصر شرایط کنونی مصر را پیچیده تر می کند و اخوان المسلمین را به سمت درگیری مسلحانه سوق می دهد .,a prominent Middle East affairs analyst,یک تحلیلگر برجسته امور خاورمیانه,"['یک', 'تحلیلگر', 'برجسته', 'امور', 'خاورمیانه']",1,5,6,38
,,,,"Security forces fired on the supporters of ousted President Mohamed Mursi on Friday , killing at least 173 people and wounding 1,330 others across Egypt .",نیروهای امنیتی روز جمعه به حامیان رئیس جمهور سرنگون شده محمد مورسی شلیک کردند و حداقل ۱۷۳ نفر را کشتند و ۱ ٬ ۳۳۰ نفر دیگر را در سراسر مصر زخمی کردند .,Security forces,نیروهای امنیتی,"['نیروهای', 'امنیتی']",0,1,0,14
,,,,"Security forces fired on the supporters of ousted President Mohamed Mursi on Friday , killing at least 173 people and wounding 1,330 others across Egypt .",نیروهای امنیتی روز جمعه به حامیان رئیس جمهور سرنگون شده محمد مورسی شلیک کردند و حداقل ۱۷۳ نفر را کشتند و ۱ ٬ ۳۳۰ نفر دیگر را در سراسر مصر زخمی کردند .,fired,شلیک کردند,"['شلیک', 'کردند']",12,13,67,77
,,,,"Security forces fired on the supporters of ousted President Mohamed Mursi on Friday , killing at least 173 people and wounding 1,330 others across Egypt .",نیروهای امنیتی روز جمعه به حامیان رئیس جمهور سرنگون شده محمد مورسی شلیک کردند و حداقل ۱۷۳ نفر را کشتند و ۱ ٬ ۳۳۰ نفر دیگر را در سراسر مصر زخمی کردند .,the supporters,حامیان,['حامیان'],5,5,27,33
,,,,"Security forces fired on the supporters of ousted President Mohamed Mursi on Friday , killing at least 173 people and wounding 1,330 others across Egypt .",نیروهای امنیتی روز جمعه به حامیان رئیس جمهور سرنگون شده محمد مورسی شلیک کردند و حداقل ۱۷۳ نفر را کشتند و ۱ ٬ ۳۳۰ نفر دیگر را در سراسر مصر زخمی کردند .,ousted President Mohamed Mursi,رئیس جمهور سرنگون شده محمد مورسی,"['رئیس', 'جمهور', 'سرنگون', 'شده', 'محمد', 'مورسی']",6,11,34,66
,,,,"Security forces fired on the supporters of ousted President Mohamed Mursi on Friday , killing at least 173 people and wounding 1,330 others across Egypt .",نیروهای امنیتی روز جمعه به حامیان رئیس جمهور سرنگون شده محمد مورسی شلیک کردند و حداقل ۱۷۳ نفر را کشتند و ۱ ٬ ۳۳۰ نفر دیگر را در سراسر مصر زخمی کردند .,at least 173 people,حداقل ۱۷۳ نفر,"['حداقل', '۱۷۳', 'نفر']",15,17,80,93
,,,,"Security forces fired on the supporters of ousted President Mohamed Mursi on Friday , killing at least 173 people and wounding 1,330 others across Egypt .",نیروهای امنیتی روز جمعه به حامیان رئیس جمهور سرنگون شده محمد مورسی شلیک کردند و حداقل ۱۷۳ نفر را کشتند و ۱ ٬ ۳۳۰ نفر دیگر را در سراسر مصر زخمی کردند .,"1,330 others",۱ ٬ ۳۳۰ نفر دیگر,"['۱', '٬', '۳۳۰', 'نفر', 'دیگر']",21,25,105,121
,,,,"&quot; Aside from this matter , please note we are still in the process of analysing the different match officials &apos; reports and gathering information , &quot; said the spokesperson .",سخنگوی مجلس گفت : « علاوه بر این ، لطفاً توجه داشته باشید که ما هنوز در روند تجزیه و تحلیل گزارش های مقامات مختلف مسابقه و جمع آوری اطلاعات هستیم . »,the different match officials,مقامات مختلف مسابقه,"['مقامات', 'مختلف', 'مسابقه']",23,25,101,120
,,,,"&quot; Aside from this matter , please note we are still in the process of analysing the different match officials &apos; reports and gathering information , &quot; said the spokesperson .",سخنگوی مجلس گفت : « علاوه بر این ، لطفاً توجه داشته باشید که ما هنوز در روند تجزیه و تحلیل گزارش های مقامات مختلف مسابقه و جمع آوری اطلاعات هستیم . »,reports,گزارش های,"['گزارش', 'های']",21,22,91,100
,,,,"However , Sangare &apos;s main complaint was that Bougherra had been booked against Mali in the group phase and Burkina Faso in the first leg - yet football &apos;s world governing body found no such evidence .",با این حال ، شکایتش اصلی سانگاره این بود که بوهرا در مرحله گروهی در برابر مالی و در مرحله اول بورکینافاسو در مرحله اول قرار گرفته بود - با این حال هیئت حاکم بر فوتبال جهان چنین مدرکی را نیافت .,complaint,شکایتش,['شکایتش'],4,4,13,19
,,,,"While Algeria will fully expect to be part of the World Cup draw in the state of Bahia on 6 December , Fifa added that investigations into the 19 November clash are still continuing .",در حالی که الجزایر انتظار دارد که در ۶ دسامبر بخشی از جام جهانی فوتبال در ایالت باهیا باشد ، فیفا اضافه کرد که تحقیقات در مورد برخورد ۱۹ نوامبر هنوز ادامه دارد .,added,اضافه کرد,"['اضافه', 'کرد']",21,22,98,107
,,,,"An Al-Shabaab spokesperson told CNN that the Islamic terrorist group was behind the attacks , and that &quot; many &quot; people were killed as a result .",یکی از سخنگویان القاعده به سی ان ان گفت که گروه تروریستی اسلامی پشت این حملات بوده است و در نتیجه بسیاری از مردم کشته شدند .,An Al-Shabaab spokesperson,یکی از سخنگویان القاعده,"['یکی', 'از', 'سخنگویان', 'القاعده']",0,3,0,23
,,,,"An Al-Shabaab spokesperson told CNN that the Islamic terrorist group was behind the attacks , and that &quot; many &quot; people were killed as a result .",یکی از سخنگویان القاعده به سی ان ان گفت که گروه تروریستی اسلامی پشت این حملات بوده است و در نتیجه بسیاری از مردم کشته شدند .,CNN,سی ان ان,"['سی', 'ان', 'ان']",5,7,27,35
,,,,"An Al-Shabaab spokesperson told CNN that the Islamic terrorist group was behind the attacks , and that &quot; many &quot; people were killed as a result .",یکی از سخنگویان القاعده به سی ان ان گفت که گروه تروریستی اسلامی پشت این حملات بوده است و در نتیجه بسیاری از مردم کشته شدند .,the Islamic terrorist group,گروه تروریستی اسلامی,"['گروه', 'تروریستی', 'اسلامی']",10,12,43,63
,,,,Sky &apos;s Home Affairs Correspondent Mark White was at the protest and said that around 150 demonstrators met at Bond Street tube station after the main protest .,مارک وایت گزارشگر امور داخلی اسکای در تظاهرات حضور داشت و گفت که حدود ۱۵۰ تظاهرات کننده در ایستگاه متروی خیابان باند ملاقات کردند .,around 150 demonstrators,حدود ۱۵۰ تظاهرات کننده,"['حدود', '۱۵۰', 'تظاهرات', 'کننده']",13,16,65,87
,,,,"And eyewitnesses said that traffic was again moving in Cap-Haitien , a northern Haitian city that &apos;s the center of the outbreak , after four days of gridlock caused by massive protests .",و شاهدان عینی گفتند که ترافیک دوباره در کاپ-هایتیان در حال حرکت است ، شهری در شمال هائیتی ، که مرکز شیوع بیماری است ، بعد از چهار روز بن بست ناشی از اعتراضات گسترده .,outbreak,شیوع,['شیوع'],21,21,100,104
,,,,"Others threw Molotov cocktails at the poster . Some Haitians have that said Celestin is a symbol of what is not working in the country , and that Preval &apos;s endorsement of him means the election -- set for November 28 -- will not be fair .",بعضی ها کوکتل مولوتف را به سمت پوستر پرتاب می کنند . برخی از هائیتیایی ها گفته اند که سلستین نمادی از چیزی است که در کشور کار نمی کند ، و تایید پروال از او به این معنی است که انتخابات 28 نوامبر عادلانه نخواهد بود .,Others,بعضی ها,"['بعضی', 'ها']",0,1,0,7
,,,,"Others threw Molotov cocktails at the poster . Some Haitians have that said Celestin is a symbol of what is not working in the country , and that Preval &apos;s endorsement of him means the election -- set for November 28 -- will not be fair .",بعضی ها کوکتل مولوتف را به سمت پوستر پرتاب می کنند . برخی از هائیتیایی ها گفته اند که سلستین نمادی از چیزی است که در کشور کار نمی کند ، و تایید پروال از او به این معنی است که انتخابات 28 نوامبر عادلانه نخواهد بود .,threw Molotov cocktails,کوکتل مولوتف پرتاب می کنند,"['کوکتل', 'مولوتف', 'پرتاب', 'می', 'کنند']",2,10,8,50
,,,,"Others threw Molotov cocktails at the poster . Some Haitians have that said Celestin is a symbol of what is not working in the country , and that Preval &apos;s endorsement of him means the election -- set for November 28 -- will not be fair .",بعضی ها کوکتل مولوتف را به سمت پوستر پرتاب می کنند . برخی از هائیتیایی ها گفته اند که سلستین نمادی از چیزی است که در کشور کار نمی کند ، و تایید پروال از او به این معنی است که انتخابات 28 نوامبر عادلانه نخواهد بود .,the poster,پوستر,['پوستر'],7,7,31,36
,,,,"However , Mark Ward , an official at the U.S. Agency for International Development , said U.S. authorities have &quot; a lot of confidence &quot; in the Haitian government &apos;s response to the outbreak .",با این حال ، مارک وارد ، یکی از مقامات آژانس توسعه بین المللی آمریکا ، گفت که مقامات آمریکایی « اعتماد زیادی » به پاسخ دولت هائیتی دارند .,the Haitian government,دولت هائیتی,"['دولت', 'هائیتی']",26,27,119,130
,,,,"However , Mark Ward , an official at the U.S. Agency for International Development , said U.S. authorities have &quot; a lot of confidence &quot; in the Haitian government &apos;s response to the outbreak .",با این حال ، مارک وارد ، یکی از مقامات آژانس توسعه بین المللی آمریکا ، گفت که مقامات آمریکایی « اعتماد زیادی » به پاسخ دولت هائیتی دارند .,outbreak,,[],0,0,0,0
,,,,"The Center for Health Protection of Hong Kong &apos;s Department of Health tested specimens drawn from the boy &apos;s airway and found he had H1N1 flu , not novel coronavirus .",مرکز حفاظت از سلامت هنگ کنگ نمونه های گرفته شده از راه هوایی کودک را آزمایش کرد و دریافت که او آنفولانزای H1N1 دارد نه ویروس کرونای جدید .,The Center for Health Protection,مرکز حفاظت از سلامت,"['مرکز', 'حفاظت', 'از', 'سلامت']",0,3,0,19
,,,,Nor did the CDC &apos;s count include two more deaths reported by the New York City Department of Health and Hygiene .,این تعداد شامل دو مرگ دیگر نیز نمی شد که توسط سازمان بهداشت و سلامت شهر نیویورک گزارش شده است .,two more deaths,دو مرگ دیگر,"['دو', 'مرگ', 'دیگر']",3,5,15,26
,,,,Nor did the CDC &apos;s count include two more deaths reported by the New York City Department of Health and Hygiene .,این تعداد شامل دو مرگ دیگر نیز نمی شد که توسط سازمان بهداشت و سلامت شهر نیویورک گزارش شده است .,the New York City Department of Health and Hygiene,سازمان بهداشت و سلامت شهر نیویورک,"['سازمان', 'بهداشت', 'و', 'سلامت', 'شهر', 'نیویورک']",11,16,46,79
,,,,"Though the H1N1 strain is considered relatively mild , public health officials have been scrutinizing its spread since it was first identified in April in Mexico because they are concerned it could mutate and become more severe .",اگر چه این گونه H1N1 نسبتاً ملایم در نظر گرفته می شود ، مقامات بهداشت عمومی از زمانی که برای اولین بار در ماه آوریل در مکزیک شناسایی شد ، در حال بررسی گسترش آن هستند ، زیرا آن ها نگران هستند که ممکن است جهش یافته و شدیدتر شود .,the H1N1 strain,این گونه H1N1,"['این', 'گونه', 'H1N1']",2,4,7,20
,,,,"Though the H1N1 strain is considered relatively mild , public health officials have been scrutinizing its spread since it was first identified in April in Mexico because they are concerned it could mutate and become more severe .",اگر چه این گونه H1N1 نسبتاً ملایم در نظر گرفته می شود ، مقامات بهداشت عمومی از زمانی که برای اولین بار در ماه آوریل در مکزیک شناسایی شد ، در حال بررسی گسترش آن هستند ، زیرا آن ها نگران هستند که ممکن است جهش یافته و شدیدتر شود .,public health officials,مقامات بهداشت عمومی,"['مقامات', 'بهداشت', 'عمومی']",13,15,56,75
,,,,The judge told Bright : &quot; You corrupted a lot of people . &quot;,او در این باره می گوید : « بسیاری از مردم را به قتل رساندند . »,The judge,او,['او'],0,0,0,2
,,,,The judge told Bright : &quot; You corrupted a lot of people . &quot;,او در این باره می گوید : « بسیاری از مردم را به قتل رساندند . »,told,می گوید,"['می', 'گوید']",4,5,15,22
,,,,The judge told Bright : &quot; You corrupted a lot of people . &quot;,او در این باره می گوید : « بسیاری از مردم را به قتل رساندند . »,You,,[],0,0,0,0
,,,,The judge told Bright : &quot; You corrupted a lot of people . &quot;,او در این باره می گوید : « بسیاری از مردم را به قتل رساندند . »,corrupted,,[],0,0,0,0
,,,,Egyptian Prime Minister Essam Sharaf ordered the termination Saturday of all officers accused of killing protesters .,نخست وزیر مصر ، اسام شرف ، روز شنبه دستور داد تا تمام افسران متهم به کشتار معترضان را از بین ببرند .,Egyptian Prime Minister Essam Sharaf,نخست وزیر مصر ، اسام شرف ،,"['نخست', 'وزیر', 'مصر', '،', 'اسام', 'شرف', '،']",0,6,0,26
,,,,Egyptian Prime Minister Essam Sharaf ordered the termination Saturday of all officers accused of killing protesters .,نخست وزیر مصر ، اسام شرف ، روز شنبه دستور داد تا تمام افسران متهم به کشتار معترضان را از بین ببرند .,ordered,دستور داد,"['دستور', 'داد']",9,10,36,45
,,,,The Islamist movement Hamas organised anti-Mubarak demonstrations in Gaza .,جنبش اسلامی حماس تظاهرات ضد مکه را در غزه سازماندهی کرد .,organised,سازماندهی کرد,"['سازماندهی', 'کرد']",9,10,42,55
,,,,"Opposition leaders noted that although the king could have put down the cabinet rebellion any time after ministers began resigning on June 24 , he permitted the National Assembly to make Thapa 55 , the first prime minister to be forced out of office by the parliamentary process .",رهبران اپوزیسیون اشاره کردند که اگر چه پادشاه می توانست شورش کابینه را در هر زمانی پس از استعفای وزیران در ۲۴ ژوئن سرنگون کند ، او به مجلس ملی اجازه داد تا تا تاپا ۵۵ ، نخست وزیر را به وسیلهٔ فرایند پارلمانی از سمت خود برکنار کند .,Opposition leaders,رهبران اپوزیسیون,"['رهبران', 'اپوزیسیون']",0,1,0,16
,,,,"Opposition leaders noted that although the king could have put down the cabinet rebellion any time after ministers began resigning on June 24 , he permitted the National Assembly to make Thapa 55 , the first prime minister to be forced out of office by the parliamentary process .",رهبران اپوزیسیون اشاره کردند که اگر چه پادشاه می توانست شورش کابینه را در هر زمانی پس از استعفای وزیران در ۲۴ ژوئن سرنگون کند ، او به مجلس ملی اجازه داد تا تا تاپا ۵۵ ، نخست وزیر را به وسیلهٔ فرایند پارلمانی از سمت خود برکنار کند .,noted,اشاره کردند,"['اشاره', 'کردند']",2,3,17,28
,,,,Holidaymakers at a caravan site in Kent have formed a protest group after being ordered to take down their rotary washing lines over safety fears .,تعطیلات موقت در یک محل کاروان در کنت یک گروه اعتراضی را تشکیل داده اند پس از اینکه به آن ها دستور داده شده تا خطوط شستشو چرخشی خود را به علت ترس ایمنی از بین ببرند .,Holidaymakers,تعطیلات موقت,"['تعطیلات', 'موقت']",0,1,0,12
,,,,Holidaymakers at a caravan site in Kent have formed a protest group after being ordered to take down their rotary washing lines over safety fears .,تعطیلات موقت در یک محل کاروان در کنت یک گروه اعتراضی را تشکیل داده اند پس از اینکه به آن ها دستور داده شده تا خطوط شستشو چرخشی خود را به علت ترس ایمنی از بین ببرند .,their rotary washing lines,خطوط شستشو چرخشی خود,"['خطوط', 'شستشو', 'چرخشی', 'خود']",25,28,110,130
,,,,The company said it had a ban on the washing lines on all its sites in the UK .,این شرکت اعلام کرد که استفاده از خطوط شستشو در تمام سایت های خود در انگلستان ممنوع است .,said,اعلام کرد,"['اعلام', 'کرد']",2,3,9,18
,,,,The company said it had a ban on the washing lines on all its sites in the UK .,این شرکت اعلام کرد که استفاده از خطوط شستشو در تمام سایت های خود در انگلستان ممنوع است .,the washing lines,خطوط شستشو,"['خطوط', 'شستشو']",7,8,33,43
,,,,Supporters of an extreme right party which entered Greece &apos;s parliament for the first time in the 6 May elections have clashed with police during an anti-immigrant protest in the western port of Patras .,حامیان یک حزب راست افراطی که برای اولین بار در انتخابات ۶ مه برای اولین بار وارد پارلمان یونان شد ، در جریان یک تظاهرات ضد مهاجرتی در بندر غربی پاتراس با پلیس درگیر شدند .,Greece &apos;s parliament,پارلمان یونان,"['پارلمان', 'یونان']",17,18,81,94
,,,,"Demyana Amir , a 14 year-old died , from wounds she sustained during the December bombing",دمنیا امیر ، ۱۴ ساله ، بر اثر جراحاتی که در طول بمباران دسامبر متحمل شد ، فوت کرد .,died,فوت کرد,"['فوت', 'کرد']",17,18,74,81
,,,,"Demyana Amir , a 14 year-old died , from wounds she sustained during the December bombing",دمنیا امیر ، ۱۴ ساله ، بر اثر جراحاتی که در طول بمباران دسامبر متحمل شد ، فوت کرد .,she,,[],0,0,0,0
,,,,"Most victims have been in Guinea , but the World Health Organization reported Sunday that two deaths in Sierra Leone and one in Liberia are suspected to have been caused by the Ebola virus .",اکثر قربانیان در گینه بوده اند ، اما سازمان بهداشت جهانی گزارش داده است که دو مرگ در سیرالئون و یک مرگ در لیبریا ناشی از ویروس ابولا بوده است .,the World Health Organization,سازمان بهداشت جهانی,"['سازمان', 'بهداشت', 'جهانی']",8,10,37,56
,,,,"Most victims have been in Guinea , but the World Health Organization reported Sunday that two deaths in Sierra Leone and one in Liberia are suspected to have been caused by the Ebola virus .",اکثر قربانیان در گینه بوده اند ، اما سازمان بهداشت جهانی گزارش داده است که دو مرگ در سیرالئون و یک مرگ در لیبریا ناشی از ویروس ابولا بوده است .,the Ebola virus,ویروس ابولا,"['ویروس', 'ابولا']",26,27,121,132
,,,,A day after Yingluck and nine of her cabinet members were thrown out of office she was indicted by an anti-corruption agency for negligence over a rice subsidy scheme that ran up big losses .,یک روز پس از اینکه یانگ و ۹ تن از اعضای کابینه اش از سمت خود برکنار شدند ، او توسط یک آژانس ضد فساد به خاطر بی توجهی به طرح کمک های مالی برنج که زیان های بزرگی را متحمل شد ، محکوم شد .,nine of her cabinet members,۹ تن از اعضای کابینه اش,"['۹', 'تن', 'از', 'اعضای', 'کابینه', 'اش']",7,12,26,49
,,,,A day after Yingluck and nine of her cabinet members were thrown out of office she was indicted by an anti-corruption agency for negligence over a rice subsidy scheme that ran up big losses .,یک روز پس از اینکه یانگ و ۹ تن از اعضای کابینه اش از سمت خود برکنار شدند ، او توسط یک آژانس ضد فساد به خاطر بی توجهی به طرح کمک های مالی برنج که زیان های بزرگی را متحمل شد ، محکوم شد .,an anti-corruption agency,یک آژانس ضد فساد,"['یک', 'آژانس', 'ضد', 'فساد']",21,24,83,99
,,,,A day after Yingluck and nine of her cabinet members were thrown out of office she was indicted by an anti-corruption agency for negligence over a rice subsidy scheme that ran up big losses .,یک روز پس از اینکه یانگ و ۹ تن از اعضای کابینه اش از سمت خود برکنار شدند ، او توسط یک آژانس ضد فساد به خاطر بی توجهی به طرح کمک های مالی برنج که زیان های بزرگی را متحمل شد ، محکوم شد .,negligence,بی توجهی,"['بی', 'توجهی']",27,28,108,116
,,,,A day after Yingluck and nine of her cabinet members were thrown out of office she was indicted by an anti-corruption agency for negligence over a rice subsidy scheme that ran up big losses .,یک روز پس از اینکه یانگ و ۹ تن از اعضای کابینه اش از سمت خود برکنار شدند ، او توسط یک آژانس ضد فساد به خاطر بی توجهی به طرح کمک های مالی برنج که زیان های بزرگی را متحمل شد ، محکوم شد .,subsidy,کمک های مالی,"['کمک', 'های', 'مالی']",31,33,124,136
,,,,A day after Yingluck and nine of her cabinet members were thrown out of office she was indicted by an anti-corruption agency for negligence over a rice subsidy scheme that ran up big losses .,یک روز پس از اینکه یانگ و ۹ تن از اعضای کابینه اش از سمت خود برکنار شدند ، او توسط یک آژانس ضد فساد به خاطر بی توجهی به طرح کمک های مالی برنج که زیان های بزرگی را متحمل شد ، محکوم شد .,losses,زیان های,"['زیان', 'های']",36,37,145,153
,,,,"Greece was saved from default in May when the European Union and the International Monetary Fund agreed to a 110 billion euro , three-year bailout .",یونان در ماه مه از ورشکستگی نجات یافت ، زمانی که اتحادیه اروپا و صندوق بین المللی پول با کمک مالی ۱۱۰ میلیارد یورویی و سه ساله موافقت کردند .,the European Union,اتحادیه اروپا,"['اتحادیه', 'اروپا']",11,12,49,62
,,,,"Greece was saved from default in May when the European Union and the International Monetary Fund agreed to a 110 billion euro , three-year bailout .",یونان در ماه مه از ورشکستگی نجات یافت ، زمانی که اتحادیه اروپا و صندوق بین المللی پول با کمک مالی ۱۱۰ میلیارد یورویی و سه ساله موافقت کردند .,the International Monetary Fund,صندوق بین المللی پول,"['صندوق', 'بین', 'المللی', 'پول']",14,17,65,85
,,,,"Last month , Egypt froze al-Adly &apos;s bank accounts and placed a travel ban on him . He was arrested after Mubarak &apos;s fall .",ماه گذشته ، مصر حساب بانکی العدلی را مسدود کرد و پس از سقوط مبارک ، او را ممنوع کرد .,Egypt,مصر,['مصر'],3,3,12,15
,,,,"Last month , Egypt froze al-Adly &apos;s bank accounts and placed a travel ban on him . He was arrested after Mubarak &apos;s fall .",ماه گذشته ، مصر حساب بانکی العدلی را مسدود کرد و پس از سقوط مبارک ، او را ممنوع کرد .,froze,مسدود کرد,"['مسدود', 'کرد']",8,9,37,46
,,,,"Last month , Egypt froze al-Adly &apos;s bank accounts and placed a travel ban on him . He was arrested after Mubarak &apos;s fall .",ماه گذشته ، مصر حساب بانکی العدلی را مسدود کرد و پس از سقوط مبارک ، او را ممنوع کرد .,ban,ممنوع,['ممنوع'],18,18,74,79
