doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"&quot; More actors are needed to treat the sick and implement preventative actions , especially as cases increase dramatically across the country , &quot; Stefano Zannini , the charitable medical group &apos;s head of mission in Haiti , said in a statement Friday .",' برای درمان بیماران و اجرای اقدامات پیشگیرانه در سراسر کشور به بازیگران بیشتری نیاز است ، به ویژه با افزایش چشمگیر موارد ، استفانو زانی ، رئیس گروه پزشکی خیریه در هاییتی ، در بیانیه ای گفت ، ' ',More actors,بازیگران بیشتری,"['بازیگران', 'بیشتری']",12,13,64,79
,,,,"&quot; We &apos;re going to invest a lot of money in their health system in the next five years , &quot; said Thomas C. Adams , special coordinator for Haiti .",توماس آدامز ، هماهنگ کننده ویژه هائیتی ، گفت : ' ما می خواهیم در پنج سال آینده پول زیادی را در سیستم بهداشتی آنها سرمایه گذاری کنیم .,invest,سرمایه گذاری,"['سرمایه', 'گذاری']",25,26,114,126
,,,,"The Center for Health Protection of Hong Kong &apos;s Department of Health tested specimens drawn from the boy &apos;s airway and found he had H1N1 flu , not novel coronavirus .",مرکز حفاظت از سلامت هنگ کنگ نمونه های گرفته شده از راه هوایی کودک را آزمایش کرد و دریافت که او آنفولانزای H1N1 دارد نه ویروس کرونای جدید .,The Center for Health Protection,مرکز حفاظت از سلامت,"['مرکز', 'حفاظت', 'از', 'سلامت']",0,3,0,19
,,,,Nor did the CDC &apos;s count include two more deaths reported by the New York City Department of Health and Hygiene .,این تعداد شامل دو مرگ دیگر نیز نمی شد که توسط سازمان بهداشت و سلامت شهر نیویورک گزارش شده است .,two more deaths,دو مرگ دیگر,"['دو', 'مرگ', 'دیگر']",3,5,15,26
,,,,Nor did the CDC &apos;s count include two more deaths reported by the New York City Department of Health and Hygiene .,این تعداد شامل دو مرگ دیگر نیز نمی شد که توسط سازمان بهداشت و سلامت شهر نیویورک گزارش شده است .,the New York City Department of Health and Hygiene,سازمان بهداشت و سلامت شهر نیویورک,"['سازمان', 'بهداشت', 'و', 'سلامت', 'شهر', 'نیویورک']",11,16,46,79
,,,,"They each received 10-year directorship bans . They were all convicted of conspiring to defraud fellow &quot; directors , employees , actuaries , auditors , re-insurers , shareholders , policyholders and others by dishonestly withholding claims data &quot; . This saw them keeping information on so-called &quot; whiteboards &quot; and off the main system between 1998 and 2001 , the year Independent went bust .",آن ها هر کدام از آن ها به ۱۰ سال محرومیت محکوم شدند . همه آن ها به توطئه برای کلاهبرداری از همکاران ' مدیران ، کارکنان ، حسابداران ، حسابداران ، بازرسان ، سهام داران ، سهام داران ، بیمه کنندگان و دیگران با پنهان کردن داده های ادعایی ' محکوم شدند .,They,آن ها,"['آن', 'ها']",0,1,0,5
,,,,"They each received 10-year directorship bans . They were all convicted of conspiring to defraud fellow &quot; directors , employees , actuaries , auditors , re-insurers , shareholders , policyholders and others by dishonestly withholding claims data &quot; . This saw them keeping information on so-called &quot; whiteboards &quot; and off the main system between 1998 and 2001 , the year Independent went bust .",آن ها هر کدام از آن ها به ۱۰ سال محرومیت محکوم شدند . همه آن ها به توطئه برای کلاهبرداری از همکاران ' مدیران ، کارکنان ، حسابداران ، حسابداران ، بازرسان ، سهام داران ، سهام داران ، بیمه کنندگان و دیگران با پنهان کردن داده های ادعایی ' محکوم شدند .,They,آن ها,"['آن', 'ها']",15,16,58,63
,,,,"They each received 10-year directorship bans . They were all convicted of conspiring to defraud fellow &quot; directors , employees , actuaries , auditors , re-insurers , shareholders , policyholders and others by dishonestly withholding claims data &quot; . This saw them keeping information on so-called &quot; whiteboards &quot; and off the main system between 1998 and 2001 , the year Independent went bust .",آن ها هر کدام از آن ها به ۱۰ سال محرومیت محکوم شدند . همه آن ها به توطئه برای کلاهبرداری از همکاران ' مدیران ، کارکنان ، حسابداران ، حسابداران ، بازرسان ، سهام داران ، سهام داران ، بیمه کنندگان و دیگران با پنهان کردن داده های ادعایی ' محکوم شدند .,"fellow &quot; directors , employees , actuaries , auditors , re-insurers , shareholders , policyholders",همکاران ' مدیران ، کارکنان ، حسابداران ، حسابداران ، بازرسان ، سهام داران ، سهام داران ، بیمه کنندگان,"['همکاران', ""'"", 'مدیران', '،', 'کارکنان', '،', 'حسابداران', '،', 'حسابداران', '،', 'بازرسان', '،', 'سهام', 'داران', '،', 'سهام', 'داران', '،', 'بیمه', 'کنندگان']",22,41,92,193
,,,,"They each received 10-year directorship bans . They were all convicted of conspiring to defraud fellow &quot; directors , employees , actuaries , auditors , re-insurers , shareholders , policyholders and others by dishonestly withholding claims data &quot; . This saw them keeping information on so-called &quot; whiteboards &quot; and off the main system between 1998 and 2001 , the year Independent went bust .",آن ها هر کدام از آن ها به ۱۰ سال محرومیت محکوم شدند . همه آن ها به توطئه برای کلاهبرداری از همکاران ' مدیران ، کارکنان ، حسابداران ، حسابداران ، بازرسان ، سهام داران ، سهام داران ، بیمه کنندگان و دیگران با پنهان کردن داده های ادعایی ' محکوم شدند .,Independent,,[],0,0,0,0
,,,,"They each received 10-year directorship bans . They were all convicted of conspiring to defraud fellow &quot; directors , employees , actuaries , auditors , re-insurers , shareholders , policyholders and others by dishonestly withholding claims data &quot; . This saw them keeping information on so-called &quot; whiteboards &quot; and off the main system between 1998 and 2001 , the year Independent went bust .",آن ها هر کدام از آن ها به ۱۰ سال محرومیت محکوم شدند . همه آن ها به توطئه برای کلاهبرداری از همکاران ' مدیران ، کارکنان ، حسابداران ، حسابداران ، بازرسان ، سهام داران ، سهام داران ، بیمه کنندگان و دیگران با پنهان کردن داده های ادعایی ' محکوم شدند .,bust,,[],0,0,0,0
,,,,"After the demolition , religious riots erupted , leaving more than 800 dead , mostly Muslims . Justice Pramod Kode has so far sentenced 81 people , with 14 given life sentences and up to 13 awaiting sentencing .",پس از این تخریب ، شورش های مذهبی رخ داد و بیش از ۸۰۰ نفر کشته شدند که اکثر آن ها مسلمان بودند .,riots,شورش های,"['شورش', 'های']",5,6,18,26
,,,,"After the demolition , religious riots erupted , leaving more than 800 dead , mostly Muslims . Justice Pramod Kode has so far sentenced 81 people , with 14 given life sentences and up to 13 awaiting sentencing .",پس از این تخریب ، شورش های مذهبی رخ داد و بیش از ۸۰۰ نفر کشته شدند که اکثر آن ها مسلمان بودند .,more than 800,بیش از ۸۰۰,"['بیش', 'از', '۸۰۰']",11,13,42,52
,,,,"After the demolition , religious riots erupted , leaving more than 800 dead , mostly Muslims . Justice Pramod Kode has so far sentenced 81 people , with 14 given life sentences and up to 13 awaiting sentencing .",پس از این تخریب ، شورش های مذهبی رخ داد و بیش از ۸۰۰ نفر کشته شدند که اکثر آن ها مسلمان بودند .,Justice Pramod Kode,,[],0,0,0,0
,,,,"After the demolition , religious riots erupted , leaving more than 800 dead , mostly Muslims . Justice Pramod Kode has so far sentenced 81 people , with 14 given life sentences and up to 13 awaiting sentencing .",پس از این تخریب ، شورش های مذهبی رخ داد و بیش از ۸۰۰ نفر کشته شدند که اکثر آن ها مسلمان بودند .,sentenced,,[],0,0,0,0
,,,,"After the demolition , religious riots erupted , leaving more than 800 dead , mostly Muslims . Justice Pramod Kode has so far sentenced 81 people , with 14 given life sentences and up to 13 awaiting sentencing .",پس از این تخریب ، شورش های مذهبی رخ داد و بیش از ۸۰۰ نفر کشته شدند که اکثر آن ها مسلمان بودند .,81 people,,[],0,0,0,0
,,,,"After the demolition , religious riots erupted , leaving more than 800 dead , mostly Muslims . Justice Pramod Kode has so far sentenced 81 people , with 14 given life sentences and up to 13 awaiting sentencing .",پس از این تخریب ، شورش های مذهبی رخ داد و بیش از ۸۰۰ نفر کشته شدند که اکثر آن ها مسلمان بودند .,14,,[],0,0,0,0
,,,,"After the demolition , religious riots erupted , leaving more than 800 dead , mostly Muslims . Justice Pramod Kode has so far sentenced 81 people , with 14 given life sentences and up to 13 awaiting sentencing .",پس از این تخریب ، شورش های مذهبی رخ داد و بیش از ۸۰۰ نفر کشته شدند که اکثر آن ها مسلمان بودند .,sentences,,[],0,0,0,0
,,,,"After the demolition , religious riots erupted , leaving more than 800 dead , mostly Muslims . Justice Pramod Kode has so far sentenced 81 people , with 14 given life sentences and up to 13 awaiting sentencing .",پس از این تخریب ، شورش های مذهبی رخ داد و بیش از ۸۰۰ نفر کشته شدند که اکثر آن ها مسلمان بودند .,up to 13,,[],0,0,0,0
,,,,"After the demolition , religious riots erupted , leaving more than 800 dead , mostly Muslims . Justice Pramod Kode has so far sentenced 81 people , with 14 given life sentences and up to 13 awaiting sentencing .",پس از این تخریب ، شورش های مذهبی رخ داد و بیش از ۸۰۰ نفر کشته شدند که اکثر آن ها مسلمان بودند .,sentencing,,[],0,0,0,0
,,,,The Islamist movement Hamas organised anti-Mubarak demonstrations in Gaza .,جنبش اسلامی حماس تظاهرات ضد مکه را در غزه سازماندهی کرد .,organised,سازماندهی کرد,"['سازماندهی', 'کرد']",9,10,42,55
,,,,"Egypt has also been a mediator in the bitter and sometimes violent dispute between the two main Palestinian parties , Hamas , which controls Gaza , and Fatah , which controls the West Bank .",مصر همچنین یک میانجی در منازعه خشونت آمیز و تلخ بین دو حزب اصلی فلسطینی ، حماس که کنترل غزه را در دست دارد و فتح که کنترل کرانه باختری را در دست دارد ، بوده است .,the two main Palestinian parties,دو حزب اصلی فلسطینی,"['دو', 'حزب', 'اصلی', 'فلسطینی']",11,14,52,71
,,,,"Egypt has also been a mediator in the bitter and sometimes violent dispute between the two main Palestinian parties , Hamas , which controls Gaza , and Fatah , which controls the West Bank .",مصر همچنین یک میانجی در منازعه خشونت آمیز و تلخ بین دو حزب اصلی فلسطینی ، حماس که کنترل غزه را در دست دارد و فتح که کنترل کرانه باختری را در دست دارد ، بوده است .,Fatah,فتح,['فتح'],25,25,109,112
,,,,"Egypt has also been a mediator in the bitter and sometimes violent dispute between the two main Palestinian parties , Hamas , which controls Gaza , and Fatah , which controls the West Bank .",مصر همچنین یک میانجی در منازعه خشونت آمیز و تلخ بین دو حزب اصلی فلسطینی ، حماس که کنترل غزه را در دست دارد و فتح که کنترل کرانه باختری را در دست دارد ، بوده است .,the West Bank,کرانه باختری,"['کرانه', 'باختری']",28,29,122,134
,,,,The government closed all kindergartens and childcare centers in early October in a bid to break the transmission chain .,دولت تمام مهد کودک ها و مراکز کودکان را در اوایل اکتبر به منظور شکستن زنجیره انتقال بسته است .,closed,بسته است,"['بسته', 'است']",17,18,84,92
,,,,The government closed all kindergartens and childcare centers in early October in a bid to break the transmission chain .,دولت تمام مهد کودک ها و مراکز کودکان را در اوایل اکتبر به منظور شکستن زنجیره انتقال بسته است .,all kindergartens,تمام مهد کودک ها,"['تمام', 'مهد', 'کودک', 'ها']",1,4,5,21
,,,,The government closed all kindergartens and childcare centers in early October in a bid to break the transmission chain .,دولت تمام مهد کودک ها و مراکز کودکان را در اوایل اکتبر به منظور شکستن زنجیره انتقال بسته است .,childcare centers,مراکز کودکان,"['مراکز', 'کودکان']",6,7,24,36
,,,,"Opposition leaders noted that although the king could have put down the cabinet rebellion any time after ministers began resigning on June 24 , he permitted the National Assembly to make Thapa 55 , the first prime minister to be forced out of office by the parliamentary process .",رهبران اپوزیسیون اشاره کردند که اگر چه پادشاه می توانست شورش کابینه را در هر زمانی پس از استعفای وزیران در ۲۴ ژوئن سرنگون کند ، او به مجلس ملی اجازه داد تا تا تاپا ۵۵ ، نخست وزیر را به وسیلهٔ فرایند پارلمانی از سمت خود برکنار کند .,Opposition leaders,رهبران اپوزیسیون,"['رهبران', 'اپوزیسیون']",0,1,0,16
,,,,"Opposition leaders noted that although the king could have put down the cabinet rebellion any time after ministers began resigning on June 24 , he permitted the National Assembly to make Thapa 55 , the first prime minister to be forced out of office by the parliamentary process .",رهبران اپوزیسیون اشاره کردند که اگر چه پادشاه می توانست شورش کابینه را در هر زمانی پس از استعفای وزیران در ۲۴ ژوئن سرنگون کند ، او به مجلس ملی اجازه داد تا تا تاپا ۵۵ ، نخست وزیر را به وسیلهٔ فرایند پارلمانی از سمت خود برکنار کند .,noted,اشاره کردند,"['اشاره', 'کردند']",2,3,17,28
,,,,"Political observers here said the outcome of a Chand-Singh contest would determine whether the assembly assumes greater powers in Nepal &apos;s political system , although they said the king and his palace counselors will likely continue as the real power center .",ناظران سیاسی در اینجا می گویند نتیجه یک مسابقه چاند-سینگ می تواند تعیین کند که آیا مجلس قدرت بیشتری در نظام سیاسی نپال به دست خواهد آورد یا خیر ، اگر چه آن ها می گویند که پادشاه و مشاوران کاخ او احتمالاً به عنوان مرکز قدرت واقعی ادامه خواهند داد .,Political observers,ناظران سیاسی,"['ناظران', 'سیاسی']",0,1,0,12
,,,,"Political observers here said the outcome of a Chand-Singh contest would determine whether the assembly assumes greater powers in Nepal &apos;s political system , although they said the king and his palace counselors will likely continue as the real power center .",ناظران سیاسی در اینجا می گویند نتیجه یک مسابقه چاند-سینگ می تواند تعیین کند که آیا مجلس قدرت بیشتری در نظام سیاسی نپال به دست خواهد آورد یا خیر ، اگر چه آن ها می گویند که پادشاه و مشاوران کاخ او احتمالاً به عنوان مرکز قدرت واقعی ادامه خواهند داد .,said,می گویند,"['می', 'گویند']",4,5,22,30
,,,,"Political observers here said the outcome of a Chand-Singh contest would determine whether the assembly assumes greater powers in Nepal &apos;s political system , although they said the king and his palace counselors will likely continue as the real power center .",ناظران سیاسی در اینجا می گویند نتیجه یک مسابقه چاند-سینگ می تواند تعیین کند که آیا مجلس قدرت بیشتری در نظام سیاسی نپال به دست خواهد آورد یا خیر ، اگر چه آن ها می گویند که پادشاه و مشاوران کاخ او احتمالاً به عنوان مرکز قدرت واقعی ادامه خواهند داد .,Chand-Singh,چاند-سینگ,['چاند-سینگ'],9,9,47,56
,,,,"Political observers here said the outcome of a Chand-Singh contest would determine whether the assembly assumes greater powers in Nepal &apos;s political system , although they said the king and his palace counselors will likely continue as the real power center .",ناظران سیاسی در اینجا می گویند نتیجه یک مسابقه چاند-سینگ می تواند تعیین کند که آیا مجلس قدرت بیشتری در نظام سیاسی نپال به دست خواهد آورد یا خیر ، اگر چه آن ها می گویند که پادشاه و مشاوران کاخ او احتمالاً به عنوان مرکز قدرت واقعی ادامه خواهند داد .,said,می گویند,"['می', 'گویند']",34,35,159,167
,,,,"But even as the death toll climbed in ensuing gunfights in mosques and on streets , officials spoke frequently to members of Congress , officials at the Pentagon and State Department , and European diplomats .",اما حتی با افزایش تعداد کشته شدگان در مساجد و خیابان ها ، مقامات اغلب با اعضای کنگره ، مقامات پنتاگون و وزارت امور خارجه و دیپلمات های اروپایی صحبت می کردند .,death,کشته شدگان,"['کشته', 'شدگان']",5,6,24,34
,,,,"But even as the death toll climbed in ensuing gunfights in mosques and on streets , officials spoke frequently to members of Congress , officials at the Pentagon and State Department , and European diplomats .",اما حتی با افزایش تعداد کشته شدگان در مساجد و خیابان ها ، مقامات اغلب با اعضای کنگره ، مقامات پنتاگون و وزارت امور خارجه و دیپلمات های اروپایی صحبت می کردند .,gunfights,,[],0,0,0,0
,,,,"But even as the death toll climbed in ensuing gunfights in mosques and on streets , officials spoke frequently to members of Congress , officials at the Pentagon and State Department , and European diplomats .",اما حتی با افزایش تعداد کشته شدگان در مساجد و خیابان ها ، مقامات اغلب با اعضای کنگره ، مقامات پنتاگون و وزارت امور خارجه و دیپلمات های اروپایی صحبت می کردند .,European diplomats,دیپلمات های اروپایی,"['دیپلمات', 'های', 'اروپایی']",26,28,123,142
,,,,Demonstrators tried to block party members from entering the building where their conference was taking place .,تظاهرات کنندگان تلاش کردند تا مانع از ورود اعضای حزب به ساختمانی شوند که کنفرانسشان در آن برگزار می شد .,party members,اعضای حزب,"['اعضای', 'حزب']",8,9,43,52
,,,,Demonstrators tried to block party members from entering the building where their conference was taking place .,تظاهرات کنندگان تلاش کردند تا مانع از ورود اعضای حزب به ساختمانی شوند که کنفرانسشان در آن برگزار می شد .,the building,ساختمانی,['ساختمانی'],11,11,56,64
,,,,Demonstrators tried to block party members from entering the building where their conference was taking place .,تظاهرات کنندگان تلاش کردند تا مانع از ورود اعضای حزب به ساختمانی شوند که کنفرانسشان در آن برگزار می شد .,conference,کنفرانسشان,['کنفرانسشان'],14,14,73,83
,,,,"Taiwan has tightened entry controls , banning all foreigners apart from those with residence permits from coming in , and mandating 14 days of home quarantine for all people arriving on the island .",تایوان محدودیت های ورودی را سخت تر کرده است و تمام خارجی ها به غیر از کسانی که مجوز اقامت دارند را از ورود به این جزیره منع کرده است .,controls,محدودیت های,"['محدودیت', 'های']",1,2,7,18
,,,,"Taiwan has tightened entry controls , banning all foreigners apart from those with residence permits from coming in , and mandating 14 days of home quarantine for all people arriving on the island .",تایوان محدودیت های ورودی را سخت تر کرده است و تمام خارجی ها به غیر از کسانی که مجوز اقامت دارند را از ورود به این جزیره منع کرده است .,all foreigners,تمام خارجی ها,"['تمام', 'خارجی', 'ها']",10,12,46,59
,,,,"Taiwan has tightened entry controls , banning all foreigners apart from those with residence permits from coming in , and mandating 14 days of home quarantine for all people arriving on the island .",تایوان محدودیت های ورودی را سخت تر کرده است و تمام خارجی ها به غیر از کسانی که مجوز اقامت دارند را از ورود به این جزیره منع کرده است .,quarantine,,[],0,0,0,0
,,,,"Taiwan has tightened entry controls , banning all foreigners apart from those with residence permits from coming in , and mandating 14 days of home quarantine for all people arriving on the island .",تایوان محدودیت های ورودی را سخت تر کرده است و تمام خارجی ها به غیر از کسانی که مجوز اقامت دارند را از ورود به این جزیره منع کرده است .,all people,,[],0,0,0,0
,,,,Holidaymakers at a caravan site in Kent have formed a protest group after being ordered to take down their rotary washing lines over safety fears .,تعطیلات موقت در یک محل کاروان در کنت یک گروه اعتراضی را تشکیل داده اند پس از اینکه به آن ها دستور داده شده تا خطوط شستشو چرخشی خود را به علت ترس ایمنی از بین ببرند .,Holidaymakers,تعطیلات موقت,"['تعطیلات', 'موقت']",0,1,0,12
,,,,Holidaymakers at a caravan site in Kent have formed a protest group after being ordered to take down their rotary washing lines over safety fears .,تعطیلات موقت در یک محل کاروان در کنت یک گروه اعتراضی را تشکیل داده اند پس از اینکه به آن ها دستور داده شده تا خطوط شستشو چرخشی خود را به علت ترس ایمنی از بین ببرند .,their rotary washing lines,خطوط شستشو چرخشی خود,"['خطوط', 'شستشو', 'چرخشی', 'خود']",25,28,110,130
,,,,Colombian rebels release video of abducted congressman,شورشیان کلمبیا ویدئویی از ربوده شدن نماینده کنگره منتشر کردند .,Colombian rebels,شورشیان کلمبیا,"['شورشیان', 'کلمبیا']",0,1,0,14
,,,,Colombian rebels release video of abducted congressman,شورشیان کلمبیا ویدئویی از ربوده شدن نماینده کنگره منتشر کردند .,abducted congressman,ربوده شدن نماینده کنگره,"['ربوده', 'شدن', 'نماینده', 'کنگره']",4,7,26,49
,,,,"The group &apos;s second-in-command , Luis Edgar Devia Silva , also known Raul Reyes , was killed when Colombian forces bombed a rebel camp just inside Ecuador on March 1 .",فرمانده دوم این گروه ، لوئیس ادگار دِویلا سیلوا ، که با نام رائول ریس نیز شناخته می شود ، در اول مارس در اثر بمباران یک اردوگاه شورشی در داخل اکوادور کشته شد .,The group &apos;s second-in-command,فرمانده دوم این گروه,"['فرمانده', 'دوم', 'این', 'گروه']",0,3,0,20
,,,,"The group &apos;s second-in-command , Luis Edgar Devia Silva , also known Raul Reyes , was killed when Colombian forces bombed a rebel camp just inside Ecuador on March 1 .",فرمانده دوم این گروه ، لوئیس ادگار دِویلا سیلوا ، که با نام رائول ریس نیز شناخته می شود ، در اول مارس در اثر بمباران یک اردوگاه شورشی در داخل اکوادور کشته شد .,Colombian forces,,[],0,0,0,0
,,,,"The group &apos;s second-in-command , Luis Edgar Devia Silva , also known Raul Reyes , was killed when Colombian forces bombed a rebel camp just inside Ecuador on March 1 .",فرمانده دوم این گروه ، لوئیس ادگار دِویلا سیلوا ، که با نام رائول ریس نیز شناخته می شود ، در اول مارس در اثر بمباران یک اردوگاه شورشی در داخل اکوادور کشته شد .,a rebel camp,یک اردوگاه شورشی,"['یک', 'اردوگاه', 'شورشی']",26,28,117,133
,,,,Catholic archbishop kidnapped in Iraq,اسقف اعظم کاتولیک در عراق ربوده شد .,Catholic archbishop,اسقف اعظم کاتولیک,"['اسقف', 'اعظم', 'کاتولیک']",0,2,0,17
,,,,"Witnesses said Basile Georges Casmoussa , 66 , was seized by gunmen as he was walking in front of his church .",شاهدها می گویند که باسیل ژرژ کاسماسا ۶۶ ساله هنگام عبور از جلوی کلیسا توسط افراد مسلح دستگیر شد .,said,می گویند,"['می', 'گویند']",1,2,7,15
,,,,"The reason for the kidnapping was unclear , but Christians - tens of thousands of whom live in and around Mosul - have been subjected to attacks in the past .",دلیل آدم ربایی هنوز مشخص نیست ، اما ده ها هزار مسیحی که در موصل و اطراف آن ها زندگی می کنند ، در گذشته مورد حمله قرار گرفته اند .,kidnapping,آدم ربایی,"['آدم', 'ربایی']",1,2,5,14
,,,,"Secretary of State Hillary Rodham Clinton , at a March 2009 meeting with Mubarak at an Egyptian resort on the Red Sea , seemed to downplay a State Department report documenting torture , rape and political detentions in Egypt .",هیلاری رادهام کلینتون وزیر امور خارجه آمریکا در ماه مارس سال ۲۰۰۹ در یک ملاقات با مبارک در یک تفریحگاه مصری در دریای سرخ ، به نظر می رسد که گزارش وزارت امور خارجه که شکنجه ، تجاوز و بازداشت های سیاسی در مصر را مستند می کند را بی اهمیت جلوه داده است .,Secretary of State Hillary Rodham Clinton,هیلاری رادهام کلینتون وزیر امور خارجه آمریکا,"['هیلاری', 'رادهام', 'کلینتون', 'وزیر', 'امور', 'خارجه', 'آمریکا']",0,6,0,44
,,,,"Secretary of State Hillary Rodham Clinton , at a March 2009 meeting with Mubarak at an Egyptian resort on the Red Sea , seemed to downplay a State Department report documenting torture , rape and political detentions in Egypt .",هیلاری رادهام کلینتون وزیر امور خارجه آمریکا در ماه مارس سال ۲۰۰۹ در یک ملاقات با مبارک در یک تفریحگاه مصری در دریای سرخ ، به نظر می رسد که گزارش وزارت امور خارجه که شکنجه ، تجاوز و بازداشت های سیاسی در مصر را مستند می کند را بی اهمیت جلوه داده است .,downplay,,[],0,0,0,0
,,,,"Secretary of State Hillary Rodham Clinton , at a March 2009 meeting with Mubarak at an Egyptian resort on the Red Sea , seemed to downplay a State Department report documenting torture , rape and political detentions in Egypt .",هیلاری رادهام کلینتون وزیر امور خارجه آمریکا در ماه مارس سال ۲۰۰۹ در یک ملاقات با مبارک در یک تفریحگاه مصری در دریای سرخ ، به نظر می رسد که گزارش وزارت امور خارجه که شکنجه ، تجاوز و بازداشت های سیاسی در مصر را مستند می کند را بی اهمیت جلوه داده است .,detentions,,[],0,0,0,0
,,,,"&quot; We issue these reports on every country , &quot; Clinton told a television interviewer .",کلینتون به یک مصاحبه کننده تلویزیونی گفت : « ما این گزارش ها را در هر کشوری منتشر می کنیم . »,reports,گزارش ها,"['گزارش', 'ها']",11,12,52,60
,,,,"&quot; We issue these reports on every country , &quot; Clinton told a television interviewer .",کلینتون به یک مصاحبه کننده تلویزیونی گفت : « ما این گزارش ها را در هر کشوری منتشر می کنیم . »,a television interviewer,یک مصاحبه کننده تلویزیونی,"['یک', 'مصاحبه', 'کننده', 'تلویزیونی']",2,5,11,36
,,,,"They have called for roads to be blocked on Tuesday , a demonstration Wednesday outside the courthouse where the police involved in the shooting will be testifying , and a nationwide protest on Thursday .",آن ها خواستار مسدود کردن جاده ها در روز سه شنبه ، تظاهرات در بیرون دادگاه که پلیس در آن شهادت می دهد ، و تظاهرات سراسری در روز پنج شنبه شدند .,roads,جاده ها,"['جاده', 'ها']",5,6,25,32
,,,,"They have called for roads to be blocked on Tuesday , a demonstration Wednesday outside the courthouse where the police involved in the shooting will be testifying , and a nationwide protest on Thursday .",آن ها خواستار مسدود کردن جاده ها در روز سه شنبه ، تظاهرات در بیرون دادگاه که پلیس در آن شهادت می دهد ، و تظاهرات سراسری در روز پنج شنبه شدند .,the police,پلیس,['پلیس'],17,17,77,81
,,,,"They have called for roads to be blocked on Tuesday , a demonstration Wednesday outside the courthouse where the police involved in the shooting will be testifying , and a nationwide protest on Thursday .",آن ها خواستار مسدود کردن جاده ها در روز سه شنبه ، تظاهرات در بیرون دادگاه که پلیس در آن شهادت می دهد ، و تظاهرات سراسری در روز پنج شنبه شدند .,shooting,,[],0,0,0,0
,,,,"The unrest is threatening the government &apos;s hold on power , with some opposition groups calling for fresh elections .",این ناآرامی ها دولت را تهدید می کند و برخی از گروه های مخالف خواستار انتخابات جدید هستند .,some opposition groups,برخی از گروه های مخالف,"['برخی', 'از', 'گروه', 'های', 'مخالف']",9,13,38,60
,,,,This is something that the security authorities will announce in due course . &quot;,این چیزی است که مقامات امنیتی به موقع آن را اعلام خواهند کرد . »,the security authorities,مقامات امنیتی,"['مقامات', 'امنیتی']",4,5,16,29
,,,,"U.S. President Donald Trump has endorsed the crackdown , saying some of those arrested have been &quot; milking &quot; Saudi Arabia for years , though the State Department has urged Riyadh to carry out prosecutions in a &quot; fair and transparent &quot; manner .",دونالد ترامپ ، رئیس جمهور ایالات متحده آمریکا ، این سرکوب را تأیید کرده و گفته است که برخی از دستگیرشدگان سال ها است که در عربستان سعودی « دستکاری » کرده اند ، اگرچه وزارت امور خارجه از ریاض خواسته است تا پرونده های « منصفانه و شفاف » را اجرا کند .,U.S. President Donald Trump,دونالد ترامپ ، رئیس جمهور ایالات متحده آمریکا,"['دونالد', 'ترامپ', '،', 'رئیس', 'جمهور', 'ایالات', 'متحده', 'آمریکا']",0,7,0,45
,,,,"U.S. President Donald Trump has endorsed the crackdown , saying some of those arrested have been &quot; milking &quot; Saudi Arabia for years , though the State Department has urged Riyadh to carry out prosecutions in a &quot; fair and transparent &quot; manner .",دونالد ترامپ ، رئیس جمهور ایالات متحده آمریکا ، این سرکوب را تأیید کرده و گفته است که برخی از دستگیرشدگان سال ها است که در عربستان سعودی « دستکاری » کرده اند ، اگرچه وزارت امور خارجه از ریاض خواسته است تا پرونده های « منصفانه و شفاف » را اجرا کند .,saying,گفته است,"['گفته', 'است']",15,16,74,82
,,,,"U.S. President Donald Trump has endorsed the crackdown , saying some of those arrested have been &quot; milking &quot; Saudi Arabia for years , though the State Department has urged Riyadh to carry out prosecutions in a &quot; fair and transparent &quot; manner .",دونالد ترامپ ، رئیس جمهور ایالات متحده آمریکا ، این سرکوب را تأیید کرده و گفته است که برخی از دستگیرشدگان سال ها است که در عربستان سعودی « دستکاری » کرده اند ، اگرچه وزارت امور خارجه از ریاض خواسته است تا پرونده های « منصفانه و شفاف » را اجرا کند .,some of those,برخی از,"['برخی', 'از']",18,19,86,93
,,,,"U.S. President Donald Trump has endorsed the crackdown , saying some of those arrested have been &quot; milking &quot; Saudi Arabia for years , though the State Department has urged Riyadh to carry out prosecutions in a &quot; fair and transparent &quot; manner .",دونالد ترامپ ، رئیس جمهور ایالات متحده آمریکا ، این سرکوب را تأیید کرده و گفته است که برخی از دستگیرشدگان سال ها است که در عربستان سعودی « دستکاری » کرده اند ، اگرچه وزارت امور خارجه از ریاض خواسته است تا پرونده های « منصفانه و شفاف » را اجرا کند .,Saudi Arabia,عربستان سعودی,"['عربستان', 'سعودی']",26,27,123,136
,,,,"U.S. President Donald Trump has endorsed the crackdown , saying some of those arrested have been &quot; milking &quot; Saudi Arabia for years , though the State Department has urged Riyadh to carry out prosecutions in a &quot; fair and transparent &quot; manner .",دونالد ترامپ ، رئیس جمهور ایالات متحده آمریکا ، این سرکوب را تأیید کرده و گفته است که برخی از دستگیرشدگان سال ها است که در عربستان سعودی « دستکاری » کرده اند ، اگرچه وزارت امور خارجه از ریاض خواسته است تا پرونده های « منصفانه و شفاف » را اجرا کند .,the State Department,وزارت امور خارجه,"['وزارت', 'امور', 'خارجه']",35,37,166,182
