doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"Demonstrators chanted : &quot; One , two , three , four , we don &apos;t want Mubarak anymore ! &quot; d &apos;Amore said in an e-mail to CNN .",معترضان در یک ایمیل به سی ان ان فریاد زدند : « یک ، دو ، سه ، چهار ، ما دیگر مبارک را نمی خواهیم ! »,we don &apos;t want Mubarak anymore,ما دیگر مبارک را نمی خواهیم,"['ما', 'دیگر', 'مبارک', 'را', 'نمی', 'خواهیم']",20,25,69,96
,,,,"Demonstrators chanted : &quot; One , two , three , four , we don &apos;t want Mubarak anymore ! &quot; d &apos;Amore said in an e-mail to CNN .",معترضان در یک ایمیل به سی ان ان فریاد زدند : « یک ، دو ، سه ، چهار ، ما دیگر مبارک را نمی خواهیم ! »,d &apos;Amore,,[],0,0,0,0
,,,,"Demonstrators chanted : &quot; One , two , three , four , we don &apos;t want Mubarak anymore ! &quot; d &apos;Amore said in an e-mail to CNN .",معترضان در یک ایمیل به سی ان ان فریاد زدند : « یک ، دو ، سه ، چهار ، ما دیگر مبارک را نمی خواهیم ! »,said,,[],0,0,0,0
,,,,"Elsewhere in Europe , protesters in Geneva shouted slogans in Arabic , French and English , chanting , &quot; Get out , Mubarak ! &quot; according to Courtney Radsch , who attended the demonstration there .",در جای دیگر اروپا ، تظاهرکنندگان شعارهایی به زبان های عربی ، فرانسوی و انگلیسی سر دادند و گفتند : « مرسی ، مبارک ! » به گفتهٔ کلیر رادش که در تظاهرات حضور داشت .,Get out,,[],0,0,0,0
,,,,"Elsewhere in Europe , protesters in Geneva shouted slogans in Arabic , French and English , chanting , &quot; Get out , Mubarak ! &quot; according to Courtney Radsch , who attended the demonstration there .",در جای دیگر اروپا ، تظاهرکنندگان شعارهایی به زبان های عربی ، فرانسوی و انگلیسی سر دادند و گفتند : « مرسی ، مبارک ! » به گفتهٔ کلیر رادش که در تظاهرات حضور داشت .,Mubarak,مبارک,['مبارک'],23,23,107,112
,,,,"Elsewhere in Europe , protesters in Geneva shouted slogans in Arabic , French and English , chanting , &quot; Get out , Mubarak ! &quot; according to Courtney Radsch , who attended the demonstration there .",در جای دیگر اروپا ، تظاهرکنندگان شعارهایی به زبان های عربی ، فرانسوی و انگلیسی سر دادند و گفتند : « مرسی ، مبارک ! » به گفتهٔ کلیر رادش که در تظاهرات حضور داشت .,according,به گفتهٔ,"['به', 'گفتهٔ']",26,27,117,125
,,,,"Elsewhere in Europe , protesters in Geneva shouted slogans in Arabic , French and English , chanting , &quot; Get out , Mubarak ! &quot; according to Courtney Radsch , who attended the demonstration there .",در جای دیگر اروپا ، تظاهرکنندگان شعارهایی به زبان های عربی ، فرانسوی و انگلیسی سر دادند و گفتند : « مرسی ، مبارک ! » به گفتهٔ کلیر رادش که در تظاهرات حضور داشت .,Courtney Radsch,,[],0,0,0,0
,,,,"About 150 protesters gathered outside the Egyptian consulate in Montreal , CNN affiliate CTV reported .",حدود ۱۵۰ نفر از معترضان در خارج از کنسولگری مصر در مونترآل جمع شدند .,About 150 protesters,حدود ۱۵۰ نفر از معترضان,"['حدود', '۱۵۰', 'نفر', 'از', 'معترضان']",0,4,0,23
,,,,"About 150 protesters gathered outside the Egyptian consulate in Montreal , CNN affiliate CTV reported .",حدود ۱۵۰ نفر از معترضان در خارج از کنسولگری مصر در مونترآل جمع شدند .,CNN affiliate CTV,,[],0,0,0,0
,,,,"About 150 protesters gathered outside the Egyptian consulate in Montreal , CNN affiliate CTV reported .",حدود ۱۵۰ نفر از معترضان در خارج از کنسولگری مصر در مونترآل جمع شدند .,reported,,[],0,0,0,0
,,,,"Russian police on Thursday searched the Moscow offices of a pro-democracy movement founded by Kremlin critic Mikhail Khodorkovsky which is calling for big anti-government protests on Saturday , activists said .",پلیس روسیه در روز پنج شنبه دفاتر یک جنبش طرفدار دموکراسی که توسط میخاییل دورکوفسکی تأسیس شده بود را جستجو کرد .,Russian police,پلیس روسیه,"['پلیس', 'روسیه']",0,1,0,10
,,,,"Russian police on Thursday searched the Moscow offices of a pro-democracy movement founded by Kremlin critic Mikhail Khodorkovsky which is calling for big anti-government protests on Saturday , activists said .",پلیس روسیه در روز پنج شنبه دفاتر یک جنبش طرفدار دموکراسی که توسط میخاییل دورکوفسکی تأسیس شده بود را جستجو کرد .,searched,جستجو کرد,"['جستجو', 'کرد']",19,20,100,109
,,,,"Russian police on Thursday searched the Moscow offices of a pro-democracy movement founded by Kremlin critic Mikhail Khodorkovsky which is calling for big anti-government protests on Saturday , activists said .",پلیس روسیه در روز پنج شنبه دفاتر یک جنبش طرفدار دموکراسی که توسط میخاییل دورکوفسکی تأسیس شده بود را جستجو کرد .,a pro-democracy movement,جنبش طرفدار دموکراسی,"['جنبش', 'طرفدار', 'دموکراسی']",8,10,36,56
,,,,"Russian police on Thursday searched the Moscow offices of a pro-democracy movement founded by Kremlin critic Mikhail Khodorkovsky which is calling for big anti-government protests on Saturday , activists said .",پلیس روسیه در روز پنج شنبه دفاتر یک جنبش طرفدار دموکراسی که توسط میخاییل دورکوفسکی تأسیس شده بود را جستجو کرد .,Kremlin,,[],0,0,0,0
,,,,"Russian police on Thursday searched the Moscow offices of a pro-democracy movement founded by Kremlin critic Mikhail Khodorkovsky which is calling for big anti-government protests on Saturday , activists said .",پلیس روسیه در روز پنج شنبه دفاتر یک جنبش طرفدار دموکراسی که توسط میخاییل دورکوفسکی تأسیس شده بود را جستجو کرد .,calling for,,[],0,0,0,0
,,,,"Russian police on Thursday searched the Moscow offices of a pro-democracy movement founded by Kremlin critic Mikhail Khodorkovsky which is calling for big anti-government protests on Saturday , activists said .",پلیس روسیه در روز پنج شنبه دفاتر یک جنبش طرفدار دموکراسی که توسط میخاییل دورکوفسکی تأسیس شده بود را جستجو کرد .,protests,,[],0,0,0,0
,,,,"Russian police on Thursday searched the Moscow offices of a pro-democracy movement founded by Kremlin critic Mikhail Khodorkovsky which is calling for big anti-government protests on Saturday , activists said .",پلیس روسیه در روز پنج شنبه دفاتر یک جنبش طرفدار دموکراسی که توسط میخاییل دورکوفسکی تأسیس شده بود را جستجو کرد .,activists,,[],0,0,0,0
,,,,"Russian police on Thursday searched the Moscow offices of a pro-democracy movement founded by Kremlin critic Mikhail Khodorkovsky which is calling for big anti-government protests on Saturday , activists said .",پلیس روسیه در روز پنج شنبه دفاتر یک جنبش طرفدار دموکراسی که توسط میخاییل دورکوفسکی تأسیس شده بود را جستجو کرد .,said,,[],0,0,0,0
,,,,Photographs posted on social media showed riot police outside the Moscow offices of the Open Russia Foundation .,عکس هایی که در شبکه های اجتماعی منتشر شده است ، پلیس ضد شورش را بیرون دفتر مرکزی بنیاد روسیه آزاد نشان می دهد .,Photographs,عکس هایی,"['عکس', 'هایی']",0,1,0,8
,,,,"In a separate development , an unknown assailant on Thursday threw green liquid at the face of Russian opposition politician Alexei Navalny , who hopes to run for president next year .",در یک توسعه جداگانه ، مهاجم ناشناس در روز پنج شنبه مایع سبزی را به صورت الکس دلارنتی ، سیاستمدار مخالف روسی که امیدوار است در سال آینده برای ریاست جمهوری رقابت کند ، پرتاب کرد .,an unknown assailant,مهاجم ناشناس,"['مهاجم', 'ناشناس']",5,6,22,34
,,,,"In a separate development , an unknown assailant on Thursday threw green liquid at the face of Russian opposition politician Alexei Navalny , who hopes to run for president next year .",در یک توسعه جداگانه ، مهاجم ناشناس در روز پنج شنبه مایع سبزی را به صورت الکس دلارنتی ، سیاستمدار مخالف روسی که امیدوار است در سال آینده برای ریاست جمهوری رقابت کند ، پرتاب کرد .,threw,پرتاب کرد,"['پرتاب', 'کرد']",34,35,166,175
,,,,"In a separate development , an unknown assailant on Thursday threw green liquid at the face of Russian opposition politician Alexei Navalny , who hopes to run for president next year .",در یک توسعه جداگانه ، مهاجم ناشناس در روز پنج شنبه مایع سبزی را به صورت الکس دلارنتی ، سیاستمدار مخالف روسی که امیدوار است در سال آینده برای ریاست جمهوری رقابت کند ، پرتاب کرد .,Russian opposition politician Alexei Navalny,الکس دلارنتی سیاستمدار مخالف روسی,"['الکس', 'دلارنتی', 'سیاستمدار', 'مخالف', 'روسی']",16,21,72,107
,,,,"In a separate development , an unknown assailant on Thursday threw green liquid at the face of Russian opposition politician Alexei Navalny , who hopes to run for president next year .",در یک توسعه جداگانه ، مهاجم ناشناس در روز پنج شنبه مایع سبزی را به صورت الکس دلارنتی ، سیاستمدار مخالف روسی که امیدوار است در سال آینده برای ریاست جمهوری رقابت کند ، پرتاب کرد .,run,رقابت کند,"['رقابت', 'کند']",31,32,154,163
,,,,Navalny suffered a similar attack last month .,ماه گذشته نیروی دریایی دچار حمله ای مشابه شد .,Navalny,,[],0,0,0,0
,,,,Navalny suffered a similar attack last month .,ماه گذشته نیروی دریایی دچار حمله ای مشابه شد .,attack,حمله ای,"['حمله', 'ای']",5,6,28,35
,,,,"Protest organisers want to use the event to put pressure on Vladimir Putin , who is expected to run for what would be a fourth presidential term next year , to leave politics .",برگزارکنندگان اعتراضات می خواهند از این رویداد برای تحت فشار قرار دادن ولادیمیر پوتین ، که انتظار می رود برای چهارمین دوره ریاست جمهوری سال آینده در انتخابات شرکت کند ، استفاده کنند .,Protest organisers,برگزارکنندگان اعتراضات,"['برگزارکنندگان', 'اعتراضات']",0,1,0,22
,,,,"Protest organisers want to use the event to put pressure on Vladimir Putin , who is expected to run for what would be a fourth presidential term next year , to leave politics .",برگزارکنندگان اعتراضات می خواهند از این رویداد برای تحت فشار قرار دادن ولادیمیر پوتین ، که انتظار می رود برای چهارمین دوره ریاست جمهوری سال آینده در انتخابات شرکت کند ، استفاده کنند .,leave politics,,[],0,0,0,0
,,,,"&quot; These ( police ) actions are aimed at cancelling Saturday &apos;s protests , &quot; a foundation source told Reuters .",یکی از منابع بنیاد به رویترز گفت : ' این اقدامات ( پلیس ) با هدف لغو اعتراضات روز شنبه صورت گرفته است .,a foundation source,یکی از منابع بنیاد,"['یکی', 'از', 'منابع', 'بنیاد']",0,3,0,18
,,,,The searches came a day after the office of the General Prosecutor said it had decided that the activity of the foundation &apos;s British arm was &quot; undesirable . &quot;,این جستجوها یک روز پس از این که دفتر دادستان کل گفت که تصمیم گرفته که فعالیت بازوی بریتانیا « نامطلوب » است ، صورت گرفت .,the office of the General Prosecutor,دفتر دادستان کل,"['دفتر', 'دادستان', 'کل']",8,10,32,47
,,,,Irish missionary kidnapped by Philippines gunmen,مبلغ مذهبی ایرلندی توسط مردان مسلح فیلیپین ربوده شد .,Irish missionary,مبلغ مذهبی ایرلندی,"['مبلغ', 'مذهبی', 'ایرلندی']",0,2,0,18
,,,,Irish missionary kidnapped by Philippines gunmen,مبلغ مذهبی ایرلندی توسط مردان مسلح فیلیپین ربوده شد .,Philippines gunmen,مردان مسلح فیلیپین,"['مردان', 'مسلح', 'فیلیپین']",4,6,24,42
,,,,"No group has yet claimed responsibility for the kidnap , although it is feared it may be the work of an al-Qaida linked guerrilla group , Abu Sayyaf , which has been fighting the Philippines army since the 1990s .",هنوز هیچ گروهی مسئولیت این آدم ربایی را بر عهده نگرفته است ، اگر چه ممکن است که این کار توسط یک گروه چریکی مرتبط با القاعده ، ابو سیف ، که از دهه ۱۹۹۰ با ارتش فیلیپین مبارزه می کند ، انجام شده باشد .,claimed,بر عهده,"['بر', 'عهده']",8,9,40,47
,,,,"No group has yet claimed responsibility for the kidnap , although it is feared it may be the work of an al-Qaida linked guerrilla group , Abu Sayyaf , which has been fighting the Philippines army since the 1990s .",هنوز هیچ گروهی مسئولیت این آدم ربایی را بر عهده نگرفته است ، اگر چه ممکن است که این کار توسط یک گروه چریکی مرتبط با القاعده ، ابو سیف ، که از دهه ۱۹۹۰ با ارتش فیلیپین مبارزه می کند ، انجام شده باشد .,kidnap,آدم ربایی,"['آدم', 'ربایی']",5,6,27,36
,,,,"No group has yet claimed responsibility for the kidnap , although it is feared it may be the work of an al-Qaida linked guerrilla group , Abu Sayyaf , which has been fighting the Philippines army since the 1990s .",هنوز هیچ گروهی مسئولیت این آدم ربایی را بر عهده نگرفته است ، اگر چه ممکن است که این کار توسط یک گروه چریکی مرتبط با القاعده ، ابو سیف ، که از دهه ۱۹۹۰ با ارتش فیلیپین مبارزه می کند ، انجام شده باشد .,the Philippines army,ارتش فیلیپین,"['ارتش', 'فیلیپین']",36,37,154,166
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,forced from government,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,corruption,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,inquiry,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,cleared,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,He,او,['او'],0,0,0,2
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,withdrawal,عقب نشینی,"['عقب', 'نشینی']",7,8,28,37
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,troops,نیروهای نظامی,"['نیروهای', 'نظامی']",9,10,38,51
,,,,"She has won the backing of Sharon &apos;s inner circle in her bid for the top job . Led the latest peace talks with the Palestinian Authority . With one eye on the leadership she was uncharacteristically outspoken in her criticism of the ceasefire with Hamas , demanding a military response to rockets fired from Gaza .",او با یک نگاه به رهبری فلسطینی ها ، در انتقاد از آتش بس با حماس ، خواستار پاسخ نظامی به موشک هایی شد که از غزه شلیک می شد .,backing,,[],0,0,0,0
,,,,"She has won the backing of Sharon &apos;s inner circle in her bid for the top job . Led the latest peace talks with the Palestinian Authority . With one eye on the leadership she was uncharacteristically outspoken in her criticism of the ceasefire with Hamas , demanding a military response to rockets fired from Gaza .",او با یک نگاه به رهبری فلسطینی ها ، در انتقاد از آتش بس با حماس ، خواستار پاسخ نظامی به موشک هایی شد که از غزه شلیک می شد .,Sharon &apos;s inner circle,,[],0,0,0,0
,,,,"She has won the backing of Sharon &apos;s inner circle in her bid for the top job . Led the latest peace talks with the Palestinian Authority . With one eye on the leadership she was uncharacteristically outspoken in her criticism of the ceasefire with Hamas , demanding a military response to rockets fired from Gaza .",او با یک نگاه به رهبری فلسطینی ها ، در انتقاد از آتش بس با حماس ، خواستار پاسخ نظامی به موشک هایی شد که از غزه شلیک می شد .,bid,,[],0,0,0,0
,,,,"She has won the backing of Sharon &apos;s inner circle in her bid for the top job . Led the latest peace talks with the Palestinian Authority . With one eye on the leadership she was uncharacteristically outspoken in her criticism of the ceasefire with Hamas , demanding a military response to rockets fired from Gaza .",او با یک نگاه به رهبری فلسطینی ها ، در انتقاد از آتش بس با حماس ، خواستار پاسخ نظامی به موشک هایی شد که از غزه شلیک می شد .,talks,,[],0,0,0,0
,,,,"She has won the backing of Sharon &apos;s inner circle in her bid for the top job . Led the latest peace talks with the Palestinian Authority . With one eye on the leadership she was uncharacteristically outspoken in her criticism of the ceasefire with Hamas , demanding a military response to rockets fired from Gaza .",او با یک نگاه به رهبری فلسطینی ها ، در انتقاد از آتش بس با حماس ، خواستار پاسخ نظامی به موشک هایی شد که از غزه شلیک می شد .,the Palestinian Authority,,[],0,0,0,0
,,,,"She has won the backing of Sharon &apos;s inner circle in her bid for the top job . Led the latest peace talks with the Palestinian Authority . With one eye on the leadership she was uncharacteristically outspoken in her criticism of the ceasefire with Hamas , demanding a military response to rockets fired from Gaza .",او با یک نگاه به رهبری فلسطینی ها ، در انتقاد از آتش بس با حماس ، خواستار پاسخ نظامی به موشک هایی شد که از غزه شلیک می شد .,her,,[],0,0,0,0
,,,,"She has won the backing of Sharon &apos;s inner circle in her bid for the top job . Led the latest peace talks with the Palestinian Authority . With one eye on the leadership she was uncharacteristically outspoken in her criticism of the ceasefire with Hamas , demanding a military response to rockets fired from Gaza .",او با یک نگاه به رهبری فلسطینی ها ، در انتقاد از آتش بس با حماس ، خواستار پاسخ نظامی به موشک هایی شد که از غزه شلیک می شد .,ceasefire,آتش بس,"['آتش', 'بس']",12,13,49,55
,,,,"Shaul Mofaz , the transportation minister , said in June that Israel would attack a nuclear Iran .",شائول معاض ، وزیر حمل و نقل ، در ماه ژوئن گفت که اسرائیل به ایران هسته ای حمله خواهد کرد .,Shaul Mofaz,شائول معاض,"['شائول', 'معاض']",0,1,0,10
,,,,"Shaul Mofaz , the transportation minister , said in June that Israel would attack a nuclear Iran .",شائول معاض ، وزیر حمل و نقل ، در ماه ژوئن گفت که اسرائیل به ایران هسته ای حمله خواهد کرد .,a nuclear Iran,ایران هسته ای,"['ایران', 'هسته', 'ای']",15,17,60,73
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,Binyamin ( Bibi ) Netanyahu,بنیامین نتانیاهو,"['بنیامین', 'نتانیاهو']",0,1,0,16
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,polls,نظرسنجی ها,"['نظرسنجی', 'ها']",22,23,106,116
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,Wye River Accords,,[],0,0,0,0
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,Yasser Arafat,,[],0,0,0,0
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,talks,,[],0,0,0,0
,,,,Ilunga was nominated by Kabila but remained in his post for months while negotiations about Tshiskedi ’ s first cabinet dragged out .,ایلوگا توسط کابیلا نامزد شد ، اما ماه ها در سمت خود باقی ماند در حالی که مذاکرات در مورد اولین کابینه چیمسکدی به پایان رسید .,Tshiskedi ’ s first cabinet,اولین کابینه چیمسکدی,"['اولین', 'کابینه', 'چیمسکدی']",20,22,89,109
,,,,"The pair diverted a further $ 13,000 intended to pay for transport of life-saving goods to Ebola hotspots , the court found .",این دو نفر ۱۳۰۰۰ دلار دیگر را جهت انتقال کالاهایی که نجات دهنده زندگی هستند به مناطق ابولا اختصاص دادند .,The pair,این دو نفر,"['این', 'دو', 'نفر']",0,2,0,10
,,,,"The pair diverted a further $ 13,000 intended to pay for transport of life-saving goods to Ebola hotspots , the court found .",این دو نفر ۱۳۰۰۰ دلار دیگر را جهت انتقال کالاهایی که نجات دهنده زندگی هستند به مناطق ابولا اختصاص دادند .,diverted,اختصاص دادند,"['اختصاص', 'دادند']",18,19,91,103
,,,,"The pair diverted a further $ 13,000 intended to pay for transport of life-saving goods to Ebola hotspots , the court found .",این دو نفر ۱۳۰۰۰ دلار دیگر را جهت انتقال کالاهایی که نجات دهنده زندگی هستند به مناطق ابولا اختصاص دادند .,pay,,[],0,0,0,0
,,,,"The pair diverted a further $ 13,000 intended to pay for transport of life-saving goods to Ebola hotspots , the court found .",این دو نفر ۱۳۰۰۰ دلار دیگر را جهت انتقال کالاهایی که نجات دهنده زندگی هستند به مناطق ابولا اختصاص دادند .,the court,,[],0,0,0,0
,,,,"The pair diverted a further $ 13,000 intended to pay for transport of life-saving goods to Ebola hotspots , the court found .",این دو نفر ۱۳۰۰۰ دلار دیگر را جهت انتقال کالاهایی که نجات دهنده زندگی هستند به مناطق ابولا اختصاص دادند .,found,,[],0,0,0,0
,,,,The judgment marks the first time a minister from former President Joseph Kabila ’ s government has been convicted for corruption since Tshisekedi took power last year .,این حکم اولین بار است که یک وزیر از دولت سابق یوزف کابیلا به خاطر فساد مالی از سال گذشته تا به حال محکوم شده است .,Tshisekedi,,[],0,0,0,0
,,,,The judgment marks the first time a minister from former President Joseph Kabila ’ s government has been convicted for corruption since Tshisekedi took power last year .,این حکم اولین بار است که یک وزیر از دولت سابق یوزف کابیلا به خاطر فساد مالی از سال گذشته تا به حال محکوم شده است .,took power,,[],0,0,0,0
,,,,Indian cartoonist &apos;s arrest for &apos; mocking constitution &apos; sparks protests,بازداشت کارتونیست هندی به خاطر ' مسخره کردن قانون اساسی ' اعتراضات را برانگیخت .,Indian cartoonist,کارتونیست هندی,"['کارتونیست', 'هندی']",1,2,8,22
,,,,Indian political cartoonist Aseem Trivedi gestures as he is arrested on sedition charges .,کاریکاتور سیاسی هندی ، سایم تریواندی ، در حالی که به اتهام فتنه ای دستگیر شده بود ، ژست می گیرد .,Indian political cartoonist Aseem Trivedi,کاریکاتور سیاسی هندی سایم تریواندی,"['کاریکاتور', 'سیاسی', 'هندی', 'سایم', 'تریواندی']",0,5,0,36
,,,,Indian political cartoonist Aseem Trivedi gestures as he is arrested on sedition charges .,کاریکاتور سیاسی هندی ، سایم تریواندی ، در حالی که به اتهام فتنه ای دستگیر شده بود ، ژست می گیرد .,sedition,فتنه,['فتنه'],12,12,59,63
,,,,"On Sunday , a Mumbai magistrate ordered Aseem Trivedi to be held for questioning for a week over a complaint that the cartoonist had mocked the Indian constitution .",یک روز یکشنبه ، یک قاضی بمبئی دستور داد تا عاصیام تریواندی به اتهام شکایت از اینکه کاریکاتوریست قانون اساسی هند را مسخره کرده به مدت یک هفته بازداشت شود .,a Mumbai magistrate,قاضی بمبئی,"['قاضی', 'بمبئی']",5,6,19,29
,,,,"On Sunday , a Mumbai magistrate ordered Aseem Trivedi to be held for questioning for a week over a complaint that the cartoonist had mocked the Indian constitution .",یک روز یکشنبه ، یک قاضی بمبئی دستور داد تا عاصیام تریواندی به اتهام شکایت از اینکه کاریکاتوریست قانون اساسی هند را مسخره کرده به مدت یک هفته بازداشت شود .,ordered,دستور داد,"['دستور', 'داد']",7,8,30,39
,,,,"On Sunday , a Mumbai magistrate ordered Aseem Trivedi to be held for questioning for a week over a complaint that the cartoonist had mocked the Indian constitution .",یک روز یکشنبه ، یک قاضی بمبئی دستور داد تا عاصیام تریواندی به اتهام شکایت از اینکه کاریکاتوریست قانون اساسی هند را مسخره کرده به مدت یک هفته بازداشت شود .,questioning,,[],0,0,0,0
,,,,"On Sunday , a Mumbai magistrate ordered Aseem Trivedi to be held for questioning for a week over a complaint that the cartoonist had mocked the Indian constitution .",یک روز یکشنبه ، یک قاضی بمبئی دستور داد تا عاصیام تریواندی به اتهام شکایت از اینکه کاریکاتوریست قانون اساسی هند را مسخره کرده به مدت یک هفته بازداشت شود .,the cartoonist,کاریکاتوریست,['کاریکاتوریست'],17,17,83,95
,,,,"Students , opposition politicians and free speech advocates protested on Monday that Trivedi &apos;s arrest showed politicians &apos; growing intolerance for criticism .",دانشجویان ، سیاستمداران مخالف و مدافعان آزادی بیان در روز دوشنبه تظاهرات کردند که نشان می دهد بازداشت تریواندی تعصب فزاینده سیاستمداران به انتقاد را نشان می دهد .,opposition politicians,سیاستمداران مخالف,"['سیاستمداران', 'مخالف']",2,3,12,29
,,,,"Students , opposition politicians and free speech advocates protested on Monday that Trivedi &apos;s arrest showed politicians &apos; growing intolerance for criticism .",دانشجویان ، سیاستمداران مخالف و مدافعان آزادی بیان در روز دوشنبه تظاهرات کردند که نشان می دهد بازداشت تریواندی تعصب فزاینده سیاستمداران به انتقاد را نشان می دهد .,free speech advocates,مدافعان آزادی بیان,"['مدافعان', 'آزادی', 'بیان']",5,7,32,50
,,,,"Students , opposition politicians and free speech advocates protested on Monday that Trivedi &apos;s arrest showed politicians &apos; growing intolerance for criticism .",دانشجویان ، سیاستمداران مخالف و مدافعان آزادی بیان در روز دوشنبه تظاهرات کردند که نشان می دهد بازداشت تریواندی تعصب فزاینده سیاستمداران به انتقاد را نشان می دهد .,protested,تظاهرات کردند,"['تظاهرات', 'کردند']",11,12,65,78
,,,,Bloggers unite to fight,وبلاگ نویسان برای مبارزه متحد می شوند,Bloggers,وبلاگ نویسان,"['وبلاگ', 'نویسان']",0,1,0,12
,,,,San Diego-based Pedram Moallemian has set up a petition to call for Mr Motallebi &apos;s release and has publicised the case beyond Iran .,پدرام مالیان ساکن سان دیگو دادخواستی را برای آزادی آقای مصطفی بی تنظیم کرده و این موضوع را در خارج از ایران مطرح کرده است .,San Diego-based Pedram Moallemian,پدرام مالیان ساکن سان دیگو,"['پدرام', 'مالیان', 'ساکن', 'سان', 'دیگو']",0,4,0,26
,,,,San Diego-based Pedram Moallemian has set up a petition to call for Mr Motallebi &apos;s release and has publicised the case beyond Iran .,پدرام مالیان ساکن سان دیگو دادخواستی را برای آزادی آقای مصطفی بی تنظیم کرده و این موضوع را در خارج از ایران مطرح کرده است .,set up,تنظیم کرده,"['تنظیم', 'کرده']",12,13,65,75
,,,,San Diego-based Pedram Moallemian has set up a petition to call for Mr Motallebi &apos;s release and has publicised the case beyond Iran .,پدرام مالیان ساکن سان دیگو دادخواستی را برای آزادی آقای مصطفی بی تنظیم کرده و این موضوع را در خارج از ایران مطرح کرده است .,Mr Motallebi,,[],0,0,0,0
