doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"No group has yet claimed responsibility for the kidnap , although it is feared it may be the work of an al-Qaida linked guerrilla group , Abu Sayyaf , which has been fighting the Philippines army since the 1990s .",هنوز هیچ گروهی مسئولیت این آدم ربایی را بر عهده نگرفته است ، اگر چه ممکن است که این کار توسط یک گروه چریکی مرتبط با القاعده ، ابو سیف ، که از دهه ۱۹۹۰ با ارتش فیلیپین مبارزه می کند ، انجام شده باشد .,claimed,بر عهده,"['بر', 'عهده']",8,9,40,47
,,,,"No group has yet claimed responsibility for the kidnap , although it is feared it may be the work of an al-Qaida linked guerrilla group , Abu Sayyaf , which has been fighting the Philippines army since the 1990s .",هنوز هیچ گروهی مسئولیت این آدم ربایی را بر عهده نگرفته است ، اگر چه ممکن است که این کار توسط یک گروه چریکی مرتبط با القاعده ، ابو سیف ، که از دهه ۱۹۹۰ با ارتش فیلیپین مبارزه می کند ، انجام شده باشد .,kidnap,آدم ربایی,"['آدم', 'ربایی']",5,6,27,36
,,,,"No group has yet claimed responsibility for the kidnap , although it is feared it may be the work of an al-Qaida linked guerrilla group , Abu Sayyaf , which has been fighting the Philippines army since the 1990s .",هنوز هیچ گروهی مسئولیت این آدم ربایی را بر عهده نگرفته است ، اگر چه ممکن است که این کار توسط یک گروه چریکی مرتبط با القاعده ، ابو سیف ، که از دهه ۱۹۹۰ با ارتش فیلیپین مبارزه می کند ، انجام شده باشد .,the Philippines army,ارتش فیلیپین,"['ارتش', 'فیلیپین']",36,37,154,166
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,forced from government,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,corruption,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,inquiry,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,cleared,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,He,او,['او'],0,0,0,2
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,withdrawal,عقب نشینی,"['عقب', 'نشینی']",7,8,28,37
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,troops,نیروهای نظامی,"['نیروهای', 'نظامی']",9,10,38,51
,,,,"Shaul Mofaz , the transportation minister , said in June that Israel would attack a nuclear Iran .",شائول معاض ، وزیر حمل و نقل ، در ماه ژوئن گفت که اسرائیل به ایران هسته ای حمله خواهد کرد .,Shaul Mofaz,شائول معاض,"['شائول', 'معاض']",0,1,0,10
,,,,"Shaul Mofaz , the transportation minister , said in June that Israel would attack a nuclear Iran .",شائول معاض ، وزیر حمل و نقل ، در ماه ژوئن گفت که اسرائیل به ایران هسته ای حمله خواهد کرد .,a nuclear Iran,ایران هسته ای,"['ایران', 'هسته', 'ای']",15,17,60,73
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,Binyamin ( Bibi ) Netanyahu,بنیامین نتانیاهو,"['بنیامین', 'نتانیاهو']",0,1,0,16
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,polls,نظرسنجی ها,"['نظرسنجی', 'ها']",22,23,106,116
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,Wye River Accords,,[],0,0,0,0
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,Yasser Arafat,,[],0,0,0,0
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,talks,,[],0,0,0,0
,,,,Ilunga was nominated by Kabila but remained in his post for months while negotiations about Tshiskedi ’ s first cabinet dragged out .,ایلوگا توسط کابیلا نامزد شد ، اما ماه ها در سمت خود باقی ماند در حالی که مذاکرات در مورد اولین کابینه چیمسکدی به پایان رسید .,Tshiskedi ’ s first cabinet,اولین کابینه چیمسکدی,"['اولین', 'کابینه', 'چیمسکدی']",20,22,89,109
,,,,"The pair diverted a further $ 13,000 intended to pay for transport of life-saving goods to Ebola hotspots , the court found .",این دو نفر ۱۳۰۰۰ دلار دیگر را جهت انتقال کالاهایی که نجات دهنده زندگی هستند به مناطق ابولا اختصاص دادند .,The pair,این دو نفر,"['این', 'دو', 'نفر']",0,2,0,10
,,,,"The pair diverted a further $ 13,000 intended to pay for transport of life-saving goods to Ebola hotspots , the court found .",این دو نفر ۱۳۰۰۰ دلار دیگر را جهت انتقال کالاهایی که نجات دهنده زندگی هستند به مناطق ابولا اختصاص دادند .,diverted,اختصاص دادند,"['اختصاص', 'دادند']",18,19,91,103
,,,,"The pair diverted a further $ 13,000 intended to pay for transport of life-saving goods to Ebola hotspots , the court found .",این دو نفر ۱۳۰۰۰ دلار دیگر را جهت انتقال کالاهایی که نجات دهنده زندگی هستند به مناطق ابولا اختصاص دادند .,pay,,[],0,0,0,0
,,,,"The pair diverted a further $ 13,000 intended to pay for transport of life-saving goods to Ebola hotspots , the court found .",این دو نفر ۱۳۰۰۰ دلار دیگر را جهت انتقال کالاهایی که نجات دهنده زندگی هستند به مناطق ابولا اختصاص دادند .,the court,,[],0,0,0,0
,,,,"The pair diverted a further $ 13,000 intended to pay for transport of life-saving goods to Ebola hotspots , the court found .",این دو نفر ۱۳۰۰۰ دلار دیگر را جهت انتقال کالاهایی که نجات دهنده زندگی هستند به مناطق ابولا اختصاص دادند .,found,,[],0,0,0,0
,,,,Indian political cartoonist Aseem Trivedi gestures as he is arrested on sedition charges .,کاریکاتور سیاسی هندی ، سایم تریواندی ، در حالی که به اتهام فتنه ای دستگیر شده بود ، ژست می گیرد .,Indian political cartoonist Aseem Trivedi,کاریکاتور سیاسی هندی سایم تریواندی,"['کاریکاتور', 'سیاسی', 'هندی', 'سایم', 'تریواندی']",0,5,0,36
,,,,Indian political cartoonist Aseem Trivedi gestures as he is arrested on sedition charges .,کاریکاتور سیاسی هندی ، سایم تریواندی ، در حالی که به اتهام فتنه ای دستگیر شده بود ، ژست می گیرد .,sedition,فتنه,['فتنه'],12,12,59,63
,,,,"Students , opposition politicians and free speech advocates protested on Monday that Trivedi &apos;s arrest showed politicians &apos; growing intolerance for criticism .",دانشجویان ، سیاستمداران مخالف و مدافعان آزادی بیان در روز دوشنبه تظاهرات کردند که نشان می دهد بازداشت تریواندی تعصب فزاینده سیاستمداران به انتقاد را نشان می دهد .,opposition politicians,سیاستمداران مخالف,"['سیاستمداران', 'مخالف']",2,3,12,29
,,,,"Students , opposition politicians and free speech advocates protested on Monday that Trivedi &apos;s arrest showed politicians &apos; growing intolerance for criticism .",دانشجویان ، سیاستمداران مخالف و مدافعان آزادی بیان در روز دوشنبه تظاهرات کردند که نشان می دهد بازداشت تریواندی تعصب فزاینده سیاستمداران به انتقاد را نشان می دهد .,free speech advocates,مدافعان آزادی بیان,"['مدافعان', 'آزادی', 'بیان']",5,7,32,50
,,,,"Students , opposition politicians and free speech advocates protested on Monday that Trivedi &apos;s arrest showed politicians &apos; growing intolerance for criticism .",دانشجویان ، سیاستمداران مخالف و مدافعان آزادی بیان در روز دوشنبه تظاهرات کردند که نشان می دهد بازداشت تریواندی تعصب فزاینده سیاستمداران به انتقاد را نشان می دهد .,protested,تظاهرات کردند,"['تظاهرات', 'کردند']",11,12,65,78
,,,,"Iranian Sina Motallebi has been held by the authorities on , so far , unspecified charges and now fellow web users are banding together to press for his release .",سینا موتالبی ایرانی توسط مقامات ایرانی به اتهام های نامعلوم بازداشت شده است .,Iranian Sina Motallebi,سینا موتالبی ایرانی,"['سینا', 'موتالبی', 'ایرانی']",0,2,0,19
,,,,"Iranian Sina Motallebi has been held by the authorities on , so far , unspecified charges and now fellow web users are banding together to press for his release .",سینا موتالبی ایرانی توسط مقامات ایرانی به اتهام های نامعلوم بازداشت شده است .,the authorities,مقامات,['مقامات'],4,4,25,31
,,,,"Iranian Sina Motallebi has been held by the authorities on , so far , unspecified charges and now fellow web users are banding together to press for his release .",سینا موتالبی ایرانی توسط مقامات ایرانی به اتهام های نامعلوم بازداشت شده است .,charges,اتهام های,"['اتهام', 'های']",7,8,42,51
,,,,"Iranian Sina Motallebi has been held by the authorities on , so far , unspecified charges and now fellow web users are banding together to press for his release .",سینا موتالبی ایرانی توسط مقامات ایرانی به اتهام های نامعلوم بازداشت شده است .,fellow web users,,[],0,0,0,0
,,,,"Iranian Sina Motallebi has been held by the authorities on , so far , unspecified charges and now fellow web users are banding together to press for his release .",سینا موتالبی ایرانی توسط مقامات ایرانی به اتهام های نامعلوم بازداشت شده است .,banding together,,[],0,0,0,0
,,,,"Iranian Sina Motallebi has been held by the authorities on , so far , unspecified charges and now fellow web users are banding together to press for his release .",سینا موتالبی ایرانی توسط مقامات ایرانی به اتهام های نامعلوم بازداشت شده است .,release,,[],0,0,0,0
,,,,"In Iran many journalists , commentators and young people have set up web-based journals or blogs that document their daily lives and thoughts .",در ایران بسیاری از روزنامه نگاران ، مفسران و جوانان ، مجلات یا وبلاگ های اینترنتی را راه اندازی کرده اند که زندگی روزانه و اندیشه های خود را مستند می کنند .,many journalists,بسیاری از روزنامه,"['بسیاری', 'از', 'روزنامه']",2,4,9,26
,,,,"In Iran many journalists , commentators and young people have set up web-based journals or blogs that document their daily lives and thoughts .",در ایران بسیاری از روزنامه نگاران ، مفسران و جوانان ، مجلات یا وبلاگ های اینترنتی را راه اندازی کرده اند که زندگی روزانه و اندیشه های خود را مستند می کنند .,young people,جوانان,['جوانان'],9,9,45,51
,,,,"In a statement , NBI Director Nonnatus Caesar Rojas said Panlilio was caught red-handed by operatives of the NBI Anti-Graft Division while she was receiving the P20,500 bribe from complainant Sunshine Mae Pelicano .",در بیانیه ای ، مدیر NIH ، نوناتوس سزار روخاس ، گفت که پانلیانو توسط مأموران بخش ضد سرقت هنگامی که او در حال دریافت رشوه ۲۰ ٬ ۵۰۰ پوند از شاکیان سان رای پالائو بود ، دستگیر شد .,NBI Director Nonnatus Caesar Rojas,مدیر NIH نوناتوس سزار روخاس,"['مدیر', 'NIH', 'نوناتوس', 'سزار', 'روخاس']",4,9,15,44
,,,,"Pelicano recounted that the whole case started when she applied for an additional building permit for the construction of the third and deck levels of her building located in Sta . Ana , Manila in February , 2013 .",پالائو گزارش داد که کل پرونده زمانی شروع شد که او برای ساخت طبقه سوم و عرشه ساختمانش در سانتا آنا مانیل در فوریه ۲۰۱۳ درخواست مجوز داد .,recounted,گزارش داد,"['گزارش', 'داد']",1,2,7,16
,,,,State news agency Xinhua said on Thursday that an investigation into Ji Jianye &apos;s alleged transgressions found he took advantage of his position to seek benefits for others and accepted a huge amount of money and gifts personally or through family members .,خبرگزاری دولتی شیانگ در روز پنج شنبه گفت که تحقیقی در مورد تخلفات ادعایی جیان جی از موقعیت خود استفاده کرده و به دنبال منافع دیگران بوده و مقدار زیادی پول و هدیه را شخصاً یا از طریق اعضای خانواده پذیرفته است .,State news agency Xinhua,خبرگزاری دولتی شیانگ,"['خبرگزاری', 'دولتی', 'شیانگ']",0,2,0,20
,,,,State news agency Xinhua said on Thursday that an investigation into Ji Jianye &apos;s alleged transgressions found he took advantage of his position to seek benefits for others and accepted a huge amount of money and gifts personally or through family members .,خبرگزاری دولتی شیانگ در روز پنج شنبه گفت که تحقیقی در مورد تخلفات ادعایی جیان جی از موقعیت خود استفاده کرده و به دنبال منافع دیگران بوده و مقدار زیادی پول و هدیه را شخصاً یا از طریق اعضای خانواده پذیرفته است .,accepted,پذیرفته است,"['پذیرفته', 'است']",40,41,196,207
,,,,State news agency Xinhua said on Thursday that an investigation into Ji Jianye &apos;s alleged transgressions found he took advantage of his position to seek benefits for others and accepted a huge amount of money and gifts personally or through family members .,خبرگزاری دولتی شیانگ در روز پنج شنبه گفت که تحقیقی در مورد تخلفات ادعایی جیان جی از موقعیت خود استفاده کرده و به دنبال منافع دیگران بوده و مقدار زیادی پول و هدیه را شخصاً یا از طریق اعضای خانواده پذیرفته است .,family members,اعضای خانواده,"['اعضای', 'خانواده']",38,39,182,195
,,,,Expulsion from the ruling party typically precedes criminal charges .,اخراج از حزب حاکم معمولاً پیش از اتهام های جنایی صورت می گیرد .,the ruling party,حزب حاکم,"['حزب', 'حاکم']",2,3,9,17
,,,,Expulsion from the ruling party typically precedes criminal charges .,اخراج از حزب حاکم معمولاً پیش از اتهام های جنایی صورت می گیرد .,charges,اتهام های,"['اتهام', 'های']",7,8,33,42
,,,,"He said that Muslim Brotherhood , whose members are key supporters of deposed president Mohamed Mursi , made many mistakes and that Mursi himself was successful neither inside the country nor in the field of foreign policy , and for these reasons the army &quot; resorted to force to topple &quot; the freely-elected president .",او گفت که اخوان المسلمین ، که اعضای کلیدی حامی رئیس جمهور سرنگون شده محمد مورسی هستند ، اشتباه های زیادی مرتکب شده و خود مورسی نه در داخل کشور و نه در سیاست خارجی موفق بوده است و به همین دلیل ارتش به زور متوسل شد تا رئیس جمهور منتخب را سرنگون کند .,deposed president Mohamed Mursi,رئیس جمهور سرنگون شده محمد مورسی,"['رئیس', 'جمهور', 'سرنگون', 'شده', 'محمد', 'مورسی']",10,15,47,79
,,,,"According to official figures , about 640 people were killed in the following clashes , but Muslim Brotherhood put the toll at more than 2,000 .",بر اساس آمار رسمی ، حدود ۶۴۰ نفر در درگیری های بعدی کشته شدند ، اما اخوان المسلمین تلفات را بیش از ۲۰۰۰ نفر اعلام کرد .,clashes,درگیری های,"['درگیری', 'های']",9,10,36,46
,,,,"According to official figures , about 640 people were killed in the following clashes , but Muslim Brotherhood put the toll at more than 2,000 .",بر اساس آمار رسمی ، حدود ۶۴۰ نفر در درگیری های بعدی کشته شدند ، اما اخوان المسلمین تلفات را بیش از ۲۰۰۰ نفر اعلام کرد .,Muslim Brotherhood,اخوان المسلمین,"['اخوان', 'المسلمین']",16,17,68,82
,,,,"According to official figures , about 640 people were killed in the following clashes , but Muslim Brotherhood put the toll at more than 2,000 .",بر اساس آمار رسمی ، حدود ۶۴۰ نفر در درگیری های بعدی کشته شدند ، اما اخوان المسلمین تلفات را بیش از ۲۰۰۰ نفر اعلام کرد .,put,اعلام کرد,"['اعلام', 'کرد']",24,25,108,117
,,,,"According to official figures , about 640 people were killed in the following clashes , but Muslim Brotherhood put the toll at more than 2,000 .",بر اساس آمار رسمی ، حدود ۶۴۰ نفر در درگیری های بعدی کشته شدند ، اما اخوان المسلمین تلفات را بیش از ۲۰۰۰ نفر اعلام کرد .,"more than 2,000",بیش از ۲۰۰۰ نفر,"['بیش', 'از', '۲۰۰۰', 'نفر']",20,23,92,107
,,,,Burkina Faso &apos;s football federation ( FBF ) had also complained that Senegalese referee Badara Diatta did not play out the full four minutes of injury time .,فدراسیون فوتبال بورکینا فاسو نیز شکایت کرد که داور سنگال ، بادارا دیاتا ، چهار دقیقه تمام وقت آسیب دیدگی را بازی نکرد .,Burkina Faso &apos;s football federation,فدراسیون فوتبال بورکینا فاسو,"['فدراسیون', 'فوتبال', 'بورکینا', 'فاسو']",0,3,0,28
,,,,"Crowds are gathering in downtown Madrid to mark the fifth anniversary of a protest movement that led to the creation of Podemos , now Spain &apos;s third most-popular political party .",جمعیت ها در مرکز شهر مادرید به مناسبت پنجمین سالگرد یک جنبش اعتراضی که منجر به ایجاد پوئموس ، که اکنون سومین حزب سیاسی محبوب اسپانیا است ، گرد هم آمده اند .,Crowds,جمعیت ها,"['جمعیت', 'ها']",0,1,0,8
,,,,Russia opposition leader Alexei Navalny under house arrest,الکسی ناوانی ، رهبر اپوزیسیون روسیه ، تحت بازداشت خانگی قرار گرفت .,Russia opposition leader Alexei Navalny,الکسی ناوانی رهبر اپوزیسیون روسیه,"['الکسی', 'ناوانی', 'رهبر', 'اپوزیسیون', 'روسیه']",0,5,0,35
,,,,"An Al-Shabaab spokesperson told CNN that the Islamic terrorist group was behind the attacks , and that &quot; many &quot; people were killed as a result .",یکی از سخنگویان القاعده به سی ان ان گفت که گروه تروریستی اسلامی پشت این حملات بوده است و در نتیجه بسیاری از مردم کشته شدند .,An Al-Shabaab spokesperson,یکی از سخنگویان القاعده,"['یکی', 'از', 'سخنگویان', 'القاعده']",0,3,0,23
,,,,"An Al-Shabaab spokesperson told CNN that the Islamic terrorist group was behind the attacks , and that &quot; many &quot; people were killed as a result .",یکی از سخنگویان القاعده به سی ان ان گفت که گروه تروریستی اسلامی پشت این حملات بوده است و در نتیجه بسیاری از مردم کشته شدند .,CNN,سی ان ان,"['سی', 'ان', 'ان']",5,7,27,35
,,,,"An Al-Shabaab spokesperson told CNN that the Islamic terrorist group was behind the attacks , and that &quot; many &quot; people were killed as a result .",یکی از سخنگویان القاعده به سی ان ان گفت که گروه تروریستی اسلامی پشت این حملات بوده است و در نتیجه بسیاری از مردم کشته شدند .,the Islamic terrorist group,گروه تروریستی اسلامی,"['گروه', 'تروریستی', 'اسلامی']",10,12,43,63
,,,,No one was killed in the attack .,هیچ کس در این حمله کشته نشد .,No one,هیچ کس,"['هیچ', 'کس']",0,1,0,6
,,,,Medical group blasts &apos; inadequate &apos; response to Haiti cholera outbreak,گروه های پزشکی از پاسخ « نامناسب » به شیوع وبا در هائیتی یاد می کنند .,Medical group,گروه های پزشکی,"['گروه', 'های', 'پزشکی']",0,2,0,14
,,,,Medical group blasts &apos; inadequate &apos; response to Haiti cholera outbreak,گروه های پزشکی از پاسخ « نامناسب » به شیوع وبا در هائیتی یاد می کنند .,blasts,یاد می کنند,"['یاد', 'می', 'کنند']",13,15,57,68
,,,,"While the United Nations warned that protests were hampering efforts to save lives in the Haiti cholera outbreak , a leading non-profit group lashed out at organizations for what it called an &quot; inadequate &quot; response .",در حالی که سازمان ملل هشدار داد که تظاهرات مانع از تلاش های نجات جان افراد در شیوع وبا در هائیتی شده است ، یک گروه غیردولتی پیشرو به سازمان ها به خاطر آنچه که آن را « پاسخ نامناسب » می نامید ، خشمگین شد .,the United Nations,سازمان ملل,"['سازمان', 'ملل']",3,4,11,21
,,,,"While the United Nations warned that protests were hampering efforts to save lives in the Haiti cholera outbreak , a leading non-profit group lashed out at organizations for what it called an &quot; inadequate &quot; response .",در حالی که سازمان ملل هشدار داد که تظاهرات مانع از تلاش های نجات جان افراد در شیوع وبا در هائیتی شده است ، یک گروه غیردولتی پیشرو به سازمان ها به خاطر آنچه که آن را « پاسخ نامناسب » می نامید ، خشمگین شد .,warned,هشدار داد,"['هشدار', 'داد']",5,6,22,31
,,,,"While the United Nations warned that protests were hampering efforts to save lives in the Haiti cholera outbreak , a leading non-profit group lashed out at organizations for what it called an &quot; inadequate &quot; response .",در حالی که سازمان ملل هشدار داد که تظاهرات مانع از تلاش های نجات جان افراد در شیوع وبا در هائیتی شده است ، یک گروه غیردولتی پیشرو به سازمان ها به خاطر آنچه که آن را « پاسخ نامناسب » می نامید ، خشمگین شد .,lashed out,خشمگین شد,"['خشمگین', 'شد']",44,45,193,202
,,,,"While the United Nations warned that protests were hampering efforts to save lives in the Haiti cholera outbreak , a leading non-profit group lashed out at organizations for what it called an &quot; inadequate &quot; response .",در حالی که سازمان ملل هشدار داد که تظاهرات مانع از تلاش های نجات جان افراد در شیوع وبا در هائیتی شده است ، یک گروه غیردولتی پیشرو به سازمان ها به خاطر آنچه که آن را « پاسخ نامناسب » می نامید ، خشمگین شد .,organizations,سازمان ها,"['سازمان', 'ها']",29,30,133,142
,,,,"While the United Nations warned that protests were hampering efforts to save lives in the Haiti cholera outbreak , a leading non-profit group lashed out at organizations for what it called an &quot; inadequate &quot; response .",در حالی که سازمان ملل هشدار داد که تظاهرات مانع از تلاش های نجات جان افراد در شیوع وبا در هائیتی شده است ، یک گروه غیردولتی پیشرو به سازمان ها به خاطر آنچه که آن را « پاسخ نامناسب » می نامید ، خشمگین شد .,it,آن,['آن'],35,35,159,161
,,,,"While the United Nations warned that protests were hampering efforts to save lives in the Haiti cholera outbreak , a leading non-profit group lashed out at organizations for what it called an &quot; inadequate &quot; response .",در حالی که سازمان ملل هشدار داد که تظاهرات مانع از تلاش های نجات جان افراد در شیوع وبا در هائیتی شده است ، یک گروه غیردولتی پیشرو به سازمان ها به خاطر آنچه که آن را « پاسخ نامناسب » می نامید ، خشمگین شد .,called,می نامید,"['می', 'نامید']",41,42,182,190
,,,,"In the capital of Port-au-Prince , 350 people sought treatment at Medecins Sans Frontieres facilities in the week ending November 7 .",در پایتخت پورتو پرنس ، ۳۵۰ نفر در هفته منتهی به ۷ نوامبر در مراکز پزشکی بدون مرز به دنبال درمان بودند .,Medecins Sans Frontieres,مراکز پزشکی بدون مرز,"['مراکز', 'پزشکی', 'بدون', 'مرز']",14,17,60,80
,,,,"Protests have likewise spread around Haiti , as angry people took to the streets demanding the United Nations get out of their country .",اعتراضات در سراسر هائیتی نیز گسترش یافت ، در حالی که مردم خشمگین به خیابان ها ریختند و خواستار خروج سازمان ملل از کشور خود شدند .,angry people,مردم خشمگین,"['مردم', 'خشمگین']",11,12,53,64
,,,,"Protests have likewise spread around Haiti , as angry people took to the streets demanding the United Nations get out of their country .",اعتراضات در سراسر هائیتی نیز گسترش یافت ، در حالی که مردم خشمگین به خیابان ها ریختند و خواستار خروج سازمان ملل از کشور خود شدند .,the United Nations,سازمان ملل,"['سازمان', 'ملل']",20,21,100,110
,,,,"&quot; If this situation continues , more and more patients in desperate need of care are likely to die , and more and more Haitians awaiting access to preventive care may be overtaken by the epidemic , &quot; Edmond Mulet , the U.N. &apos; s special representative in Haiti , said in a statement .",امانوئل مالت نماینده ویژه سازمان ملل در هائیتی در بیانیه ای گفت : « اگر این وضعیت ادامه پیدا کند ، بیماران بیشتر و بیشتری که نیاز به مراقبت دارند ، احتمالاً خواهند مرد .,more and more patients,بیماران بیشتر و بیشتری,"['بیماران', 'بیشتر', 'و', 'بیشتری']",21,24,99,121
,,,,"&quot; If this situation continues , more and more patients in desperate need of care are likely to die , and more and more Haitians awaiting access to preventive care may be overtaken by the epidemic , &quot; Edmond Mulet , the U.N. &apos; s special representative in Haiti , said in a statement .",امانوئل مالت نماینده ویژه سازمان ملل در هائیتی در بیانیه ای گفت : « اگر این وضعیت ادامه پیدا کند ، بیماران بیشتر و بیشتری که نیاز به مراقبت دارند ، احتمالاً خواهند مرد .,more and more Haitians,,[],0,0,0,0
,,,,"&quot; If this situation continues , more and more patients in desperate need of care are likely to die , and more and more Haitians awaiting access to preventive care may be overtaken by the epidemic , &quot; Edmond Mulet , the U.N. &apos; s special representative in Haiti , said in a statement .",امانوئل مالت نماینده ویژه سازمان ملل در هائیتی در بیانیه ای گفت : « اگر این وضعیت ادامه پیدا کند ، بیماران بیشتر و بیشتری که نیاز به مراقبت دارند ، احتمالاً خواهند مرد .,overtaken,خواهند مرد,"['خواهند', 'مرد']",32,33,157,167
,,,,"&quot; If this situation continues , more and more patients in desperate need of care are likely to die , and more and more Haitians awaiting access to preventive care may be overtaken by the epidemic , &quot; Edmond Mulet , the U.N. &apos; s special representative in Haiti , said in a statement .",امانوئل مالت نماینده ویژه سازمان ملل در هائیتی در بیانیه ای گفت : « اگر این وضعیت ادامه پیدا کند ، بیماران بیشتر و بیشتری که نیاز به مراقبت دارند ، احتمالاً خواهند مرد .,epidemic,,[],0,0,0,0
,,,,"&quot; If this situation continues , more and more patients in desperate need of care are likely to die , and more and more Haitians awaiting access to preventive care may be overtaken by the epidemic , &quot; Edmond Mulet , the U.N. &apos; s special representative in Haiti , said in a statement .",امانوئل مالت نماینده ویژه سازمان ملل در هائیتی در بیانیه ای گفت : « اگر این وضعیت ادامه پیدا کند ، بیماران بیشتر و بیشتری که نیاز به مراقبت دارند ، احتمالاً خواهند مرد .,Edmond Mulet,امانوئل مالت,"['امانوئل', 'مالت']",0,1,0,12
,,,,"A planned protest in the capital Thursday began peacefully but turned violent as it moved from the central part of the city toward the presidential palace , with one woman overcome by tear gas , witnesses said .",اعتراض برنامه ریزی شده در پایتخت به صورت مسالمت آمیز آغاز شد ، اما با حرکت از مرکز شهر به سمت کاخ ریاست جمهوری ، یکی از زنان تحت تأثیر گاز اشک آور قرار گرفت .,witnesses,,[],0,0,0,0
,,,,"A planned protest in the capital Thursday began peacefully but turned violent as it moved from the central part of the city toward the presidential palace , with one woman overcome by tear gas , witnesses said .",اعتراض برنامه ریزی شده در پایتخت به صورت مسالمت آمیز آغاز شد ، اما با حرکت از مرکز شهر به سمت کاخ ریاست جمهوری ، یکی از زنان تحت تأثیر گاز اشک آور قرار گرفت .,said,,[],0,0,0,0
