doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"In a statement , NBI Director Nonnatus Caesar Rojas said Panlilio was caught red-handed by operatives of the NBI Anti-Graft Division while she was receiving the P20,500 bribe from complainant Sunshine Mae Pelicano .",در بیانیه ای ، مدیر NIH ، نوناتوس سزار روخاس ، گفت که پانلیانو توسط مأموران بخش ضد سرقت هنگامی که او در حال دریافت رشوه ۲۰ ٬ ۵۰۰ پوند از شاکیان سان رای پالائو بود ، دستگیر شد .,NBI Director Nonnatus Caesar Rojas,مدیر NIH نوناتوس سزار روخاس,"['مدیر', 'NIH', 'نوناتوس', 'سزار', 'روخاس']",4,9,15,44
,,,,She claimed she was told by one Inspector Neptali Talastas that she allegedly committed a violation .,او ادعا کرد که یکی از بازرسان نپتالی تالاستاس به او گفته که او مرتکب تخلف شده است .,claimed,ادعا کرد,"['ادعا', 'کرد']",1,2,3,11
,,,,She claimed she was told by one Inspector Neptali Talastas that she allegedly committed a violation .,او ادعا کرد که یکی از بازرسان نپتالی تالاستاس به او گفته که او مرتکب تخلف شده است .,she,او,['او'],10,10,49,51
,,,,She claimed she was told by one Inspector Neptali Talastas that she allegedly committed a violation .,او ادعا کرد که یکی از بازرسان نپتالی تالاستاس به او گفته که او مرتکب تخلف شده است .,one Inspector Neptali Talastas,بازرسان نپتالی تالاستاس,"['بازرسان', 'نپتالی', 'تالاستاس']",6,8,22,45
,,,,Analyst : Further Violence Complicates Situation in Egypt,تحلیلگر : خشونت بیشتر شرایط مصر را کامل می کند .,Further Violence,خشونت بیشتر,"['خشونت', 'بیشتر']",2,3,10,21
,,,,"He said that Muslim Brotherhood , whose members are key supporters of deposed president Mohamed Mursi , made many mistakes and that Mursi himself was successful neither inside the country nor in the field of foreign policy , and for these reasons the army &quot; resorted to force to topple &quot; the freely-elected president .",او گفت که اخوان المسلمین ، که اعضای کلیدی حامی رئیس جمهور سرنگون شده محمد مورسی هستند ، اشتباه های زیادی مرتکب شده و خود مورسی نه در داخل کشور و نه در سیاست خارجی موفق بوده است و به همین دلیل ارتش به زور متوسل شد تا رئیس جمهور منتخب را سرنگون کند .,deposed president Mohamed Mursi,رئیس جمهور سرنگون شده محمد مورسی,"['رئیس', 'جمهور', 'سرنگون', 'شده', 'محمد', 'مورسی']",10,15,47,79
,,,,"The Middle East analyst predicted that if the Egyptians failed to find a political solution for the ongoing crisis and draft a new constitution , Egypt would find itself on a path to more violence and instability , similar to what Algeria experienced in the early 1990s , a bloody civil war that lasted for 12 years and took the lives of more than 150,000 people .",تحلیلگر خاورمیانه پیش بینی کرد که اگر مصری ها نتوانند راه حلی سیاسی برای این بحران پیدا کنند و پیش نویس قانون اساسی جدیدی را تهیه کنند ، مصر خود را در مسیر خشونت و بی ثباتی بیشتر خواهد یافت ، مشابه آنچه که در اوایل دهه ۱۹۹۰ در الجزایر تجربه کرد ، یک جنگ داخلی خونین که ۱۲ سال به طول انجامید و جان بیش از ۱۵۰ ٬ ۰۰۰ نفر را گرفت .,The Middle East analyst,تحلیلگر خاورمیانه,"['تحلیلگر', 'خاورمیانه']",0,1,0,17
,,,,"The Middle East analyst predicted that if the Egyptians failed to find a political solution for the ongoing crisis and draft a new constitution , Egypt would find itself on a path to more violence and instability , similar to what Algeria experienced in the early 1990s , a bloody civil war that lasted for 12 years and took the lives of more than 150,000 people .",تحلیلگر خاورمیانه پیش بینی کرد که اگر مصری ها نتوانند راه حلی سیاسی برای این بحران پیدا کنند و پیش نویس قانون اساسی جدیدی را تهیه کنند ، مصر خود را در مسیر خشونت و بی ثباتی بیشتر خواهد یافت ، مشابه آنچه که در اوایل دهه ۱۹۹۰ در الجزایر تجربه کرد ، یک جنگ داخلی خونین که ۱۲ سال به طول انجامید و جان بیش از ۱۵۰ ٬ ۰۰۰ نفر را گرفت .,predicted,پیش بینی کرد,"['پیش', 'بینی', 'کرد']",2,4,18,30
,,,,"The Middle East analyst predicted that if the Egyptians failed to find a political solution for the ongoing crisis and draft a new constitution , Egypt would find itself on a path to more violence and instability , similar to what Algeria experienced in the early 1990s , a bloody civil war that lasted for 12 years and took the lives of more than 150,000 people .",تحلیلگر خاورمیانه پیش بینی کرد که اگر مصری ها نتوانند راه حلی سیاسی برای این بحران پیدا کنند و پیش نویس قانون اساسی جدیدی را تهیه کنند ، مصر خود را در مسیر خشونت و بی ثباتی بیشتر خواهد یافت ، مشابه آنچه که در اوایل دهه ۱۹۹۰ در الجزایر تجربه کرد ، یک جنگ داخلی خونین که ۱۲ سال به طول انجامید و جان بیش از ۱۵۰ ٬ ۰۰۰ نفر را گرفت .,Egyptians,مصری ها,"['مصری', 'ها']",7,8,38,45
,,,,"The Middle East analyst predicted that if the Egyptians failed to find a political solution for the ongoing crisis and draft a new constitution , Egypt would find itself on a path to more violence and instability , similar to what Algeria experienced in the early 1990s , a bloody civil war that lasted for 12 years and took the lives of more than 150,000 people .",تحلیلگر خاورمیانه پیش بینی کرد که اگر مصری ها نتوانند راه حلی سیاسی برای این بحران پیدا کنند و پیش نویس قانون اساسی جدیدی را تهیه کنند ، مصر خود را در مسیر خشونت و بی ثباتی بیشتر خواهد یافت ، مشابه آنچه که در اوایل دهه ۱۹۹۰ در الجزایر تجربه کرد ، یک جنگ داخلی خونین که ۱۲ سال به طول انجامید و جان بیش از ۱۵۰ ٬ ۰۰۰ نفر را گرفت .,a new constitution,قانون اساسی جدیدی,"['قانون', 'اساسی', 'جدیدی']",21,23,104,121
,,,,"The Middle East analyst predicted that if the Egyptians failed to find a political solution for the ongoing crisis and draft a new constitution , Egypt would find itself on a path to more violence and instability , similar to what Algeria experienced in the early 1990s , a bloody civil war that lasted for 12 years and took the lives of more than 150,000 people .",تحلیلگر خاورمیانه پیش بینی کرد که اگر مصری ها نتوانند راه حلی سیاسی برای این بحران پیدا کنند و پیش نویس قانون اساسی جدیدی را تهیه کنند ، مصر خود را در مسیر خشونت و بی ثباتی بیشتر خواهد یافت ، مشابه آنچه که در اوایل دهه ۱۹۹۰ در الجزایر تجربه کرد ، یک جنگ داخلی خونین که ۱۲ سال به طول انجامید و جان بیش از ۱۵۰ ٬ ۰۰۰ نفر را گرفت .,instability,بی ثباتی,"['بی', 'ثباتی']",35,36,164,172
,,,,"The Middle East analyst predicted that if the Egyptians failed to find a political solution for the ongoing crisis and draft a new constitution , Egypt would find itself on a path to more violence and instability , similar to what Algeria experienced in the early 1990s , a bloody civil war that lasted for 12 years and took the lives of more than 150,000 people .",تحلیلگر خاورمیانه پیش بینی کرد که اگر مصری ها نتوانند راه حلی سیاسی برای این بحران پیدا کنند و پیش نویس قانون اساسی جدیدی را تهیه کنند ، مصر خود را در مسیر خشونت و بی ثباتی بیشتر خواهد یافت ، مشابه آنچه که در اوایل دهه ۱۹۹۰ در الجزایر تجربه کرد ، یک جنگ داخلی خونین که ۱۲ سال به طول انجامید و جان بیش از ۱۵۰ ٬ ۰۰۰ نفر را گرفت .,took the lives,جان گرفت,"['جان', 'گرفت']",64,72,293,325
,,,,"The Middle East analyst predicted that if the Egyptians failed to find a political solution for the ongoing crisis and draft a new constitution , Egypt would find itself on a path to more violence and instability , similar to what Algeria experienced in the early 1990s , a bloody civil war that lasted for 12 years and took the lives of more than 150,000 people .",تحلیلگر خاورمیانه پیش بینی کرد که اگر مصری ها نتوانند راه حلی سیاسی برای این بحران پیدا کنند و پیش نویس قانون اساسی جدیدی را تهیه کنند ، مصر خود را در مسیر خشونت و بی ثباتی بیشتر خواهد یافت ، مشابه آنچه که در اوایل دهه ۱۹۹۰ در الجزایر تجربه کرد ، یک جنگ داخلی خونین که ۱۲ سال به طول انجامید و جان بیش از ۱۵۰ ٬ ۰۰۰ نفر را گرفت .,"more than 150,000 people",بیش از ۱۵۰ ٬ ۰۰۰ نفر,"['بیش', 'از', '۱۵۰', '٬', '۰۰۰', 'نفر']",65,70,297,317
,,,,"&quot; Aside from this matter , please note we are still in the process of analysing the different match officials &apos; reports and gathering information , &quot; said the spokesperson .",سخنگوی مجلس گفت : « علاوه بر این ، لطفاً توجه داشته باشید که ما هنوز در روند تجزیه و تحلیل گزارش های مقامات مختلف مسابقه و جمع آوری اطلاعات هستیم . »,the different match officials,مقامات مختلف مسابقه,"['مقامات', 'مختلف', 'مسابقه']",23,25,101,120
,,,,"&quot; Aside from this matter , please note we are still in the process of analysing the different match officials &apos; reports and gathering information , &quot; said the spokesperson .",سخنگوی مجلس گفت : « علاوه بر این ، لطفاً توجه داشته باشید که ما هنوز در روند تجزیه و تحلیل گزارش های مقامات مختلف مسابقه و جمع آوری اطلاعات هستیم . »,reports,گزارش های,"['گزارش', 'های']",21,22,91,100
,,,,Burkina Faso &apos;s football federation ( FBF ) had also complained that Senegalese referee Badara Diatta did not play out the full four minutes of injury time .,فدراسیون فوتبال بورکینا فاسو نیز شکایت کرد که داور سنگال ، بادارا دیاتا ، چهار دقیقه تمام وقت آسیب دیدگی را بازی نکرد .,Burkina Faso &apos;s football federation,فدراسیون فوتبال بورکینا فاسو,"['فدراسیون', 'فوتبال', 'بورکینا', 'فاسو']",0,3,0,28
,,,,After the station protest they joined the main demonstration in which a couple of thousand trade unionists and other campaigners gathered at Trafalgar Square .,پس از تظاهرات ایستگاه ، آن ها به تظاهرات اصلی پیوستند که در آن چند هزار اتحادیه تجاری و دیگر فعالان در میدان ترافالگار جمع شدند .,a couple of thousand trade unionists and other campaigners,چند هزار اتحادیه تجاری و دیگر فعالان,"['چند', 'هزار', 'اتحادیه', 'تجاری', 'و', 'دیگر', 'فعالان']",14,20,63,99
,,,,Medical group blasts &apos; inadequate &apos; response to Haiti cholera outbreak,گروه های پزشکی از پاسخ « نامناسب » به شیوع وبا در هائیتی یاد می کنند .,Medical group,گروه های پزشکی,"['گروه', 'های', 'پزشکی']",0,2,0,14
,,,,Medical group blasts &apos; inadequate &apos; response to Haiti cholera outbreak,گروه های پزشکی از پاسخ « نامناسب » به شیوع وبا در هائیتی یاد می کنند .,blasts,یاد می کنند,"['یاد', 'می', 'کنند']",13,15,57,68
,,,,"Near the presidential palace , which was heavily damaged in the earthquake , stores were closed and few cars were in the streets , though pedestrians were moving about freely .",در نزدیکی کاخ ریاست جمهوری ، که به شدت آسیب دیده بود ، مغازه ها بسته شده بودند و تعداد کمی از خودروها در خیابان ها تردد می کردند ، هر چند که عابران آزادانه در رفت و آمد بودند .,earthquake,,[],0,0,0,0
,,,,"The boy &apos;s father also had a fever two days before the boy caught the disease , but is now recovered , the center found .",پدر این پسر هم دو روز قبل از این که پسرک به این بیماری مبتلا شود تب کرده بود ، اما حالا حالش خوب شده است .,The boy &apos;s father,پدر این پسر,"['پدر', 'این', 'پسر']",0,2,0,11
,,,,A corrupt former insurance tycoon and two colleagues who conspired in one of Britain &apos;s most serious corporate cover-ups were jailed yesterday .,یک تاجر فاسد بیمه و دو همکار که در یکی از جدی ترین سرپوش های شرکت های بزرگ بریتانیا توطئه کرده بودند ، دیروز به زندان افتادند .,A corrupt former insurance tycoon,یک تاجر فاسد بیمه,"['یک', 'تاجر', 'فاسد', 'بیمه']",0,3,0,17
,,,,A corrupt former insurance tycoon and two colleagues who conspired in one of Britain &apos;s most serious corporate cover-ups were jailed yesterday .,یک تاجر فاسد بیمه و دو همکار که در یکی از جدی ترین سرپوش های شرکت های بزرگ بریتانیا توطئه کرده بودند ، دیروز به زندان افتادند .,cover-ups,سرپوش های,"['سرپوش', 'های']",13,14,51,60
,,,,Three get death penalty for Mumbai bombings,سه نفر به خاطر بمب گذاری های بمبئی مجازات مرگ شدند .,Three,سه نفر,"['سه', 'نفر']",0,1,0,6
,,,,Three get death penalty for Mumbai bombings,سه نفر به خاطر بمب گذاری های بمبئی مجازات مرگ شدند .,bombings,بمب گذاری های,"['بمب', 'گذاری', 'های']",4,6,15,28
,,,,The interim government has been under pressure to quicken the pace of reform,دولت موقت برای تسریع سرعت اصلاحات تحت فشار بوده است,The interim government,دولت موقت,"['دولت', 'موقت']",0,1,0,9
,,,,The military-led government that took over when Mubarak resigned has been prosecuting several former officials accused of ordering security forces to fire on protesters .,حکومت نظامی تحت رهبری نظامی که پس از استعفای مبارک بر مسند قدرت نشست ، چندین مقام سابق را که متهم به دستور نیروهای امنیتی برای شلیک به معترضان بودند تحت پیگرد قرار داد .,The military-led government,حکومت نظامی تحت رهبری نظامی,"['حکومت', 'نظامی', 'تحت', 'رهبری', 'نظامی']",0,4,0,27
,,,,The military-led government that took over when Mubarak resigned has been prosecuting several former officials accused of ordering security forces to fire on protesters .,حکومت نظامی تحت رهبری نظامی که پس از استعفای مبارک بر مسند قدرت نشست ، چندین مقام سابق را که متهم به دستور نیروهای امنیتی برای شلیک به معترضان بودند تحت پیگرد قرار داد .,several former officials,چندین مقام سابق,"['چندین', 'مقام', 'سابق']",15,17,71,86
,,,,The military-led government that took over when Mubarak resigned has been prosecuting several former officials accused of ordering security forces to fire on protesters .,حکومت نظامی تحت رهبری نظامی که پس از استعفای مبارک بر مسند قدرت نشست ، چندین مقام سابق را که متهم به دستور نیروهای امنیتی برای شلیک به معترضان بودند تحت پیگرد قرار داد .,security forces,نیروهای امنیتی,"['نیروهای', 'امنیتی']",23,24,107,121
,,,,"Egypt has also been a mediator in the bitter and sometimes violent dispute between the two main Palestinian parties , Hamas , which controls Gaza , and Fatah , which controls the West Bank .",مصر همچنین یک میانجی در منازعه خشونت آمیز و تلخ بین دو حزب اصلی فلسطینی ، حماس که کنترل غزه را در دست دارد و فتح که کنترل کرانه باختری را در دست دارد ، بوده است .,the two main Palestinian parties,دو حزب اصلی فلسطینی,"['دو', 'حزب', 'اصلی', 'فلسطینی']",11,14,52,71
,,,,"Egypt has also been a mediator in the bitter and sometimes violent dispute between the two main Palestinian parties , Hamas , which controls Gaza , and Fatah , which controls the West Bank .",مصر همچنین یک میانجی در منازعه خشونت آمیز و تلخ بین دو حزب اصلی فلسطینی ، حماس که کنترل غزه را در دست دارد و فتح که کنترل کرانه باختری را در دست دارد ، بوده است .,Fatah,فتح,['فتح'],25,25,109,112
,,,,"Egypt has also been a mediator in the bitter and sometimes violent dispute between the two main Palestinian parties , Hamas , which controls Gaza , and Fatah , which controls the West Bank .",مصر همچنین یک میانجی در منازعه خشونت آمیز و تلخ بین دو حزب اصلی فلسطینی ، حماس که کنترل غزه را در دست دارد و فتح که کنترل کرانه باختری را در دست دارد ، بوده است .,the West Bank,کرانه باختری,"['کرانه', 'باختری']",28,29,122,134
,,,,The government closed all kindergartens and childcare centers in early October in a bid to break the transmission chain .,دولت تمام مهد کودک ها و مراکز کودکان را در اوایل اکتبر به منظور شکستن زنجیره انتقال بسته است .,closed,بسته است,"['بسته', 'است']",17,18,84,92
,,,,The government closed all kindergartens and childcare centers in early October in a bid to break the transmission chain .,دولت تمام مهد کودک ها و مراکز کودکان را در اوایل اکتبر به منظور شکستن زنجیره انتقال بسته است .,all kindergartens,تمام مهد کودک ها,"['تمام', 'مهد', 'کودک', 'ها']",1,4,5,21
,,,,The government closed all kindergartens and childcare centers in early October in a bid to break the transmission chain .,دولت تمام مهد کودک ها و مراکز کودکان را در اوایل اکتبر به منظور شکستن زنجیره انتقال بسته است .,childcare centers,مراکز کودکان,"['مراکز', 'کودکان']",6,7,24,36
,,,,"“ We ’ re trying to talk to key actors , key countries , and share our view that you may not like what you see , but what ’ s the alternative ? ” the official explained . “ If you insist on big principles , then you will miss the essential - the essential being putting Egypt back on track at whatever cost .",این مقام رسمی توضیح می دهد : ' ما تلاش می کنیم با فعالان کلیدی ، کشورهای کلیدی صحبت کنیم و دیدگاه خود را با شما در میان بگذاریم که شما ممکن است چیزی را که می بینید دوست نداشته باشید ، اما راه حل چیست ؟ ' ' اگر شما بر روی اصول بزرگ اصرار داشته باشید ، در این صورت شما ضروری ترین چیز را از دست خواهید داد - ضروری ترین چیز این است که مصر را به هر قیمتی که شده به مسیر اصلی خود بازگردانید .,key actors,فعالان کلیدی,"['فعالان', 'کلیدی']",13,14,50,62
,,,,"“ We ’ re trying to talk to key actors , key countries , and share our view that you may not like what you see , but what ’ s the alternative ? ” the official explained . “ If you insist on big principles , then you will miss the essential - the essential being putting Egypt back on track at whatever cost .",این مقام رسمی توضیح می دهد : ' ما تلاش می کنیم با فعالان کلیدی ، کشورهای کلیدی صحبت کنیم و دیدگاه خود را با شما در میان بگذاریم که شما ممکن است چیزی را که می بینید دوست نداشته باشید ، اما راه حل چیست ؟ ' ' اگر شما بر روی اصول بزرگ اصرار داشته باشید ، در این صورت شما ضروری ترین چیز را از دست خواهید داد - ضروری ترین چیز این است که مصر را به هر قیمتی که شده به مسیر اصلی خود بازگردانید .,key countries,کشورهای کلیدی,"['کشورهای', 'کلیدی']",16,17,65,78
,,,,"Taiwan ’ s Foreign Ministry said foreigners who entered before March 21 on a visitor visa , a landing visa , or through the visa-waiver scheme and who have not overstayed their original stay period will be given an automatic 30-day extension .",وزارت امور خارجه تایوان اعلام کرد خارجی هایی که قبل از ۲۱ مارس با ویزای توریستی ، ویزای فرود یا از طریق طرح ویزای لغو ویزای موقت وارد کشور شده و مدت اقامت اولیه خود را ۳۰ روز تمدید نکرده اند .,Taiwan ’ s Foreign Ministry,وزارت امور خارجه تایوان,"['وزارت', 'امور', 'خارجه', 'تایوان']",0,3,0,23
,,,,"Taiwan ’ s Foreign Ministry said foreigners who entered before March 21 on a visitor visa , a landing visa , or through the visa-waiver scheme and who have not overstayed their original stay period will be given an automatic 30-day extension .",وزارت امور خارجه تایوان اعلام کرد خارجی هایی که قبل از ۲۱ مارس با ویزای توریستی ، ویزای فرود یا از طریق طرح ویزای لغو ویزای موقت وارد کشور شده و مدت اقامت اولیه خود را ۳۰ روز تمدید نکرده اند .,said,اعلام کرد,"['اعلام', 'کرد']",4,5,24,33
,,,,"Taiwan ’ s Foreign Ministry said foreigners who entered before March 21 on a visitor visa , a landing visa , or through the visa-waiver scheme and who have not overstayed their original stay period will be given an automatic 30-day extension .",وزارت امور خارجه تایوان اعلام کرد خارجی هایی که قبل از ۲۱ مارس با ویزای توریستی ، ویزای فرود یا از طریق طرح ویزای لغو ویزای موقت وارد کشور شده و مدت اقامت اولیه خود را ۳۰ روز تمدید نکرده اند .,foreigners,خارجی هایی,"['خارجی', 'هایی']",6,7,34,44
,,,,People run to avoid teargas during clashes between supporters of the far-right Golden Dawn and police after an anti-immigrant protest in the Greek port of Patras .,مردم برای جلوگیری از گاز اشک آور در جریان درگیری های بین حامیان سپیده طلایی و پلیس پس از یک تظاهرات ضد مهاجرت در بندر پاتراس یونان می دوند .,clashes,درگیری های,"['درگیری', 'های']",9,10,42,52
,,,,"The clashes followed a peaceful demonstration by hundreds of residents outside an old factory inhabited by migrants seeking to stow away on ferries bound for Italy , according to Greek authorities .",به گفته مقامات یونان ، این درگیری ها پس از تظاهرات مسالمت آمیز صدها شهروند خارج از کارخانه ای قدیمی که در آن مهاجرین به دنبال مخفی شدن با کشتی های باری به مقصد ایتالیا بودند صورت گرفت .,clashes,درگیری ها,"['درگیری', 'ها']",6,7,27,36
,,,,"The clashes followed a peaceful demonstration by hundreds of residents outside an old factory inhabited by migrants seeking to stow away on ferries bound for Italy , according to Greek authorities .",به گفته مقامات یونان ، این درگیری ها پس از تظاهرات مسالمت آمیز صدها شهروند خارج از کارخانه ای قدیمی که در آن مهاجرین به دنبال مخفی شدن با کشتی های باری به مقصد ایتالیا بودند صورت گرفت .,according,به گفته,"['به', 'گفته']",0,1,0,7
,,,,"The clashes followed a peaceful demonstration by hundreds of residents outside an old factory inhabited by migrants seeking to stow away on ferries bound for Italy , according to Greek authorities .",به گفته مقامات یونان ، این درگیری ها پس از تظاهرات مسالمت آمیز صدها شهروند خارج از کارخانه ای قدیمی که در آن مهاجرین به دنبال مخفی شدن با کشتی های باری به مقصد ایتالیا بودند صورت گرفت .,Greek authorities,مقامات یونان,"['مقامات', 'یونان']",2,3,8,20
,,,,"Recent polls have shown falling support for Golden Dawn ahead of the new round of elections on 17 June , so it remains uncertain if the party will retain its seats .",نظرسنجی های اخیر نشان داده اند که حمایت از طلوع طلایی قبل از دور جدید انتخابات در ۱۷ ژوئن کاهش یافته است ، بنابراین مشخص نیست که آیا این حزب کرسی های خود را حفظ خواهد کرد یا نه .,polls,نظرسنجی های,"['نظرسنجی', 'های']",0,1,0,11
,,,,"Recent polls have shown falling support for Golden Dawn ahead of the new round of elections on 17 June , so it remains uncertain if the party will retain its seats .",نظرسنجی های اخیر نشان داده اند که حمایت از طلوع طلایی قبل از دور جدید انتخابات در ۱۷ ژوئن کاهش یافته است ، بنابراین مشخص نیست که آیا این حزب کرسی های خود را حفظ خواهد کرد یا نه .,falling support,کاهش یافته است,"['کاهش', 'یافته', 'است']",19,21,90,104
,,,,"Recent polls have shown falling support for Golden Dawn ahead of the new round of elections on 17 June , so it remains uncertain if the party will retain its seats .",نظرسنجی های اخیر نشان داده اند که حمایت از طلوع طلایی قبل از دور جدید انتخابات در ۱۷ ژوئن کاهش یافته است ، بنابراین مشخص نیست که آیا این حزب کرسی های خود را حفظ خواهد کرد یا نه .,Golden Dawn,طلوع طلایی,"['طلوع', 'طلایی']",9,10,43,53
,,,,"The mixed messages have been confusing and at times embarrassing — a reflection of a policy that , by necessity , has been made up on the fly . “ This is what happens when you get caught by surprise , ” said one American official , who would not speak on the record . “ We ’ ve had endless strategy sessions for the past two years on Mideast peace , on containing Iran .",یکی از مقامات آمریکایی که حاضر نبود در این مورد صحبت کند گفت : ' ما در دو سال گذشته در مورد صلح خاورمیانه و کنترل ایران گفتگوهای پیچیده ای داشته ایم .,messages,,[],0,0,0,0
,,,,"The mixed messages have been confusing and at times embarrassing — a reflection of a policy that , by necessity , has been made up on the fly . “ This is what happens when you get caught by surprise , ” said one American official , who would not speak on the record . “ We ’ ve had endless strategy sessions for the past two years on Mideast peace , on containing Iran .",یکی از مقامات آمریکایی که حاضر نبود در این مورد صحبت کند گفت : ' ما در دو سال گذشته در مورد صلح خاورمیانه و کنترل ایران گفتگوهای پیچیده ای داشته ایم .,policy,,[],0,0,0,0
,,,,"The mixed messages have been confusing and at times embarrassing — a reflection of a policy that , by necessity , has been made up on the fly . “ This is what happens when you get caught by surprise , ” said one American official , who would not speak on the record . “ We ’ ve had endless strategy sessions for the past two years on Mideast peace , on containing Iran .",یکی از مقامات آمریکایی که حاضر نبود در این مورد صحبت کند گفت : ' ما در دو سال گذشته در مورد صلح خاورمیانه و کنترل ایران گفتگوهای پیچیده ای داشته ایم .,one American official,یکی از مقامات آمریکایی,"['یکی', 'از', 'مقامات', 'آمریکایی']",0,3,0,22
,,,,"They also agreed to restrict certain grants only to organizations licensed by President Hosni Mubarak &apos;s authoritarian regime , reversing a Bush administration policy of funding groups at odds with the government .",آن ها همچنین موافقت کردند که کمک های مالی خاصی را تنها به سازمان هایی که مجوز آن ها توسط رژیم خودکامه حسنی مبارک صادر شده است محدود کنند و سیاست دولت بوش مبنی بر تأمین مالی گروه های مخالف دولت را معکوس کنند .,They,آن ها,"['آن', 'ها']",0,1,0,5
,,,,"They also agreed to restrict certain grants only to organizations licensed by President Hosni Mubarak &apos;s authoritarian regime , reversing a Bush administration policy of funding groups at odds with the government .",آن ها همچنین موافقت کردند که کمک های مالی خاصی را تنها به سازمان هایی که مجوز آن ها توسط رژیم خودکامه حسنی مبارک صادر شده است محدود کنند و سیاست دولت بوش مبنی بر تأمین مالی گروه های مخالف دولت را معکوس کنند .,grants,کمک های مالی,"['کمک', 'های', 'مالی']",6,8,29,41
,,,,"They also agreed to restrict certain grants only to organizations licensed by President Hosni Mubarak &apos;s authoritarian regime , reversing a Bush administration policy of funding groups at odds with the government .",آن ها همچنین موافقت کردند که کمک های مالی خاصی را تنها به سازمان هایی که مجوز آن ها توسط رژیم خودکامه حسنی مبارک صادر شده است محدود کنند و سیاست دولت بوش مبنی بر تأمین مالی گروه های مخالف دولت را معکوس کنند .,organizations,سازمان هایی,"['سازمان', 'هایی']",13,14,58,69
,,,,"They also agreed to restrict certain grants only to organizations licensed by President Hosni Mubarak &apos;s authoritarian regime , reversing a Bush administration policy of funding groups at odds with the government .",آن ها همچنین موافقت کردند که کمک های مالی خاصی را تنها به سازمان هایی که مجوز آن ها توسط رژیم خودکامه حسنی مبارک صادر شده است محدود کنند و سیاست دولت بوش مبنی بر تأمین مالی گروه های مخالف دولت را معکوس کنند .,President Hosni Mubarak &apos;s authoritarian regime,رژیم خودکامه حسنی مبارک,"['رژیم', 'خودکامه', 'حسنی', 'مبارک']",20,23,89,112
,,,,"They also agreed to restrict certain grants only to organizations licensed by President Hosni Mubarak &apos;s authoritarian regime , reversing a Bush administration policy of funding groups at odds with the government .",آن ها همچنین موافقت کردند که کمک های مالی خاصی را تنها به سازمان هایی که مجوز آن ها توسط رژیم خودکامه حسنی مبارک صادر شده است محدود کنند و سیاست دولت بوش مبنی بر تأمین مالی گروه های مخالف دولت را معکوس کنند .,Bush administration,دولت بوش,"['دولت', 'بوش']",31,32,145,153
,,,,"They also agreed to restrict certain grants only to organizations licensed by President Hosni Mubarak &apos;s authoritarian regime , reversing a Bush administration policy of funding groups at odds with the government .",آن ها همچنین موافقت کردند که کمک های مالی خاصی را تنها به سازمان هایی که مجوز آن ها توسط رژیم خودکامه حسنی مبارک صادر شده است محدود کنند و سیاست دولت بوش مبنی بر تأمین مالی گروه های مخالف دولت را معکوس کنند .,funding,تأمین مالی,"['تأمین', 'مالی']",35,36,162,172
,,,,"They also agreed to restrict certain grants only to organizations licensed by President Hosni Mubarak &apos;s authoritarian regime , reversing a Bush administration policy of funding groups at odds with the government .",آن ها همچنین موافقت کردند که کمک های مالی خاصی را تنها به سازمان هایی که مجوز آن ها توسط رژیم خودکامه حسنی مبارک صادر شده است محدود کنند و سیاست دولت بوش مبنی بر تأمین مالی گروه های مخالف دولت را معکوس کنند .,groups,گروه های,"['گروه', 'های']",37,38,173,181
,,,,"Saudi royal family members , officials and businessmen arrested in an anti-corruption crackdown this month will be granted due process , Saudi Arabia &apos;s U.N. Ambassador Abdallah Al-Mouallimi said on Monday .",سفیر سعودی عبد الله المولمی گفت : اعضای خانواده سلطنتی ، مقامات و تجار دستگیر شده در این ماه در یک عملیات ضد فساد مالی محاکمه می شوند .,"Saudi royal family members , officials and businessmen",اعضای خانواده سلطنتی ، مقامات و تجار,"['اعضای', 'خانواده', 'سلطنتی', '،', 'مقامات', 'و', 'تجار']",7,13,34,70
,,,,"Saudi royal family members , officials and businessmen arrested in an anti-corruption crackdown this month will be granted due process , Saudi Arabia &apos;s U.N. Ambassador Abdallah Al-Mouallimi said on Monday .",سفیر سعودی عبد الله المولمی گفت : اعضای خانواده سلطنتی ، مقامات و تجار دستگیر شده در این ماه در یک عملیات ضد فساد مالی محاکمه می شوند .,Saudi Arabia &apos;s U.N. Ambassador Abdallah Al-Mouallimi,سفیر سعودی عبد الله المولمی,"['سفیر', 'سعودی', 'عبد', 'الله', 'المولمی']",0,4,0,27
,,,,Authorities have detained dozens of top Saudis including billionaire Prince Alwaleed bin Talal .,مقامات سعودی از جمله شاهزاده الولید بن طلال میلیاردر را دستگیر کرده اند .,dozens of top Saudis,مقامات سعودی,"['مقامات', 'سعودی']",0,1,0,12
,,,,"But the government &apos;s enemies deride its legitimacy and are calling on the upper house of parliament , the courts and the Election Commission to appoint a new prime minister , Reuters reported .",بر اساس گزارش رویترز ، دشمنان دولت مشروعیت آن را انکار می کنند و از مجلس علیا ، دادگاه ها و کمیسیون انتخابات می خواهند تا نخست وزیر جدیدی را انتخاب کنند .,the government &apos;s enemies,دشمنان دولت,"['دشمنان', 'دولت']",5,6,23,34
