doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"Edmund Schluessel of Cardiff University Socialist Students said : &quot; The entire protest was carried out in a non-violent , peaceful fashion , which even South Wales Police conceded &apos; passed without incident &apos; .",ادموند اشلیزل از دانشجویان سوسیالیست دانشگاه کاردیف می گوید : « تمام اعتراضات بدون خشونت و صلح آمیز برگزار شد ، که حتی پلیس ویلز جنوبی هم پذیرفت که « بدون هیچ اتفاقی گذشت » .,South Wales Police,پلیس ویلز جنوبی,"['پلیس', 'ویلز', 'جنوبی']",23,25,119,134
,,,,Prosecutors had originally asked for an 18-year prison term and a fine of 32bn rupiah .,دادستان ها در ابتدا خواستار ۱۸ سال زندان و جریمه ۳۲ میلیارد روپیه بودند .,Prosecutors,دادستان ها,"['دادستان', 'ها']",0,1,0,10
,,,,"Prosecutors said Djoko owned more than 25 properties on Java Island and the resort island of Bali , bought under his name , and those of his three wives and other relatives .",دادستان ها می گویند که جاکو مالک بیش از ۲۵ ملک در جزیره جاوه و جزیره تفریحی بالی است که تحت نام او و سه همسر و خویشاوندانش خریداری شده است .,Prosecutors,دادستان ها,"['دادستان', 'ها']",0,1,0,10
,,,,"Prosecutors said Djoko owned more than 25 properties on Java Island and the resort island of Bali , bought under his name , and those of his three wives and other relatives .",دادستان ها می گویند که جاکو مالک بیش از ۲۵ ملک در جزیره جاوه و جزیره تفریحی بالی است که تحت نام او و سه همسر و خویشاوندانش خریداری شده است .,said,می گویند,"['می', 'گویند']",2,3,11,19
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,At least 25 people,حداقل ۲۵ نفر,"['حداقل', '۲۵', 'نفر']",10,12,47,59
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,died,مرده اند,"['مرده', 'اند']",26,27,123,131
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,yellow fever,تب زرد,"['تب', 'زرد']",16,17,72,78
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,Brazil &apos;s second most populous state of Minas Gerais,دومین ایالت پرجمعیت برزیل در میناس گرایس,"['دومین', 'ایالت', 'پرجمعیت', 'برزیل', 'در', 'میناس', 'گرایس']",19,25,82,122
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,the regional Health Department,وزارت بهداشت منطقه ای,"['وزارت', 'بهداشت', 'منطقه', 'ای']",0,3,0,21
,,,,"At least 25 people have died from an outbreak of yellow fever since December in Brazil &apos;s second most populous state of Minas Gerais , the regional Health Department said on Tuesday .",وزارت بهداشت منطقه ای روز سه شنبه اعلام کرد که حداقل ۲۵ نفر در اثر شیوع تب زرد در دومین ایالت پرجمعیت برزیل در میناس گرایس مرده اند .,said,اعلام کرد,"['اعلام', 'کرد']",7,8,34,43
,,,,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,the zoo,باغ وحش,"['باغ', 'وحش']",9,10,38,45
,,,,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,zoo safari,,[],0,0,0,0
,,,,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,botanical garden,,[],0,0,0,0
,,,,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,a howler monkey,یک میمون جیغ کش,"['یک', 'میمون', 'جیغ', 'کش']",18,21,71,86
,,,,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,the virus,ویروس,['ویروس'],24,24,96,101
,,,,"In the city of Sao Paulo , authorities closed the zoo , zoo safari and botanical garden after a howler monkey infected with the virus was found dead .",در شهر سائو پائولو ، مقامات باغ وحش ، باغ وحش و باغ وحش پس از پیدا شدن یک میمون جیغ کش آلوده به ویروس بسته شدند .,dead,,[],0,0,0,0
,,,,An earlier outbreak at the end of 2016 and start of 2017 in Minas Gerais claimed scores of lives .,یک شیوع اولیه در پایان سال ۲۰۱۶ و آغاز سال ۲۰۱۷ در میناس گرایس جان بسیاری را گرفت .,scores of lives,جان بسیاری,"['جان', 'بسیاری']",14,15,63,73
,,,,"A court in Sudan convicted ex-president Omar al-Bashir of money laundering and corruption on Saturday , sentencing him to two years in a rehabilitation facility .",در روز شنبه یک دادگاه در سودان ، عمر الباشیر رئیس جمهور سابق سودان را به تقلب در پول و فساد مالی محکوم کرد و او را به دو سال زندان در یک مرکز توانبخشی محکوم کرد .,convicted,محکوم کرد,"['محکوم', 'کرد']",22,23,97,106
,,,,"A court in Sudan convicted ex-president Omar al-Bashir of money laundering and corruption on Saturday , sentencing him to two years in a rehabilitation facility .",در روز شنبه یک دادگاه در سودان ، عمر الباشیر رئیس جمهور سابق سودان را به تقلب در پول و فساد مالی محکوم کرد و او را به دو سال زندان در یک مرکز توانبخشی محکوم کرد .,money laundering,تقلب در پول,"['تقلب', 'در', 'پول']",16,18,73,84
,,,,"But Sudan &apos;s umbrella protest movement , which now has significant representation on a sovereign council that in August became the country &apos;s highest executive authority -- recently said it has no objection to his extradition .",اما جنبش اعتراضی چتر سودان ، که اکنون نماینده قابل توجهی در شورای سلطنت دارد که در ماه اوت به بالاترین مقام اجرایی کشور تبدیل شد ، اخیرا گفت که مخالفتی با بازداشت او ندارد .,Sudan &apos;s umbrella protest movement,,[],0,0,0,0
,,,,"Bashir has been wanted by the ICC for years for his role in the Darfur war that broke out in 2003 and which left around 300,000 people dead and 2.5 million displaced .",بشار سال ها است که توسط دیوان بین المللی کیفری برای نقشش در جنگ دارفور که در سال ۲۰۰۳ آغاز شد تحت تعقیب است و حدود ۳۰۰ ٬ ۰۰۰ نفر کشته و ۲ ٫ ۵ میلیون نفر آواره شده اند .,2.5 million,۲ ٫ ۵ میلیون نفر,"['۲', '٫', '۵', 'میلیون', 'نفر']",32,36,136,152
,,,,"After Bashir was toppled , ICC prosecutors requested he stand trial for the killings in Darfur .",پس از برکناری بشار ، دادستان های کمیساریای عالی سازمان ملل از او درخواست کردند تا به اتهام قتل ها در دارفور محاکمه شود .,prosecutors,دادستان های,"['دادستان', 'های']",5,6,21,32
,,,,"After Bashir was toppled , ICC prosecutors requested he stand trial for the killings in Darfur .",پس از برکناری بشار ، دادستان های کمیساریای عالی سازمان ملل از او درخواست کردند تا به اتهام قتل ها در دارفور محاکمه شود .,stand trial,محاکمه شود,"['محاکمه', 'شود']",22,23,108,118
,,,,"After Bashir was toppled , ICC prosecutors requested he stand trial for the killings in Darfur .",پس از برکناری بشار ، دادستان های کمیساریای عالی سازمان ملل از او درخواست کردند تا به اتهام قتل ها در دارفور محاکمه شود .,killings,قتل ها,"['قتل', 'ها']",18,19,91,97
,,,,Journalist smeared in Twitter accounts using dead people &apos;s identities,روزنامه نگار در حساب های توییتر با استفاده از هویت مرده ها آلوده می شود .,Journalist,روزنامه نگار,"['روزنامه', 'نگار']",0,1,0,12
,,,,Journalist smeared in Twitter accounts using dead people &apos;s identities,روزنامه نگار در حساب های توییتر با استفاده از هویت مرده ها آلوده می شود .,dead people,مرده ها,"['مرده', 'ها']",10,11,51,58
,,,,"In July , I told how a British journalist was being followed around London by “ teams of stalkers ” .",در ماه ژوئیه ، به او گفتم که چگونه یک روزنامه نگار انگلیسی در اطراف لندن توسط « تیم های تعقیب کننده » مورد تعقیب قرار گرفته است .,teams of stalkers,تیم های تعقیب کننده,"['تیم', 'های', 'تعقیب', 'کننده']",18,21,80,99
,,,,"She also complains that , despite employing lawyers , she has been unable to persuade the social media companies to take down the offending material .",او همچنین شکایت می کند که علی رغم استخدام وکیل ، او قادر به متقاعد کردن شرکت های رسانه های اجتماعی برای حذف مطالب توهین آمیز نیست .,the social media companies,شرکت های رسانه های اجتماعی,"['شرکت', 'های', 'رسانه', 'های', 'اجتماعی']",16,20,72,98
,,,,"Some of the accounts have been created by using the identities of people who recently died , reports the Independent , which charts in some detail the dirty tricks campaign against Rewcastle Brown .",روزنامه ایندیپندنت می نویسد که برخی از این حساب ها با استفاده از هویت افرادی که به تازگی فوت کرده اند ایجاد شده اند . بلاگر می گوید برخی از این حساب ها با استفاده از هویت افرادی که به تازگی فوت کرده اند ایجاد شده اند,campaign,,[],0,0,0,0
,,,,"Some of the accounts have been created by using the identities of people who recently died , reports the Independent , which charts in some detail the dirty tricks campaign against Rewcastle Brown .",روزنامه ایندیپندنت می نویسد که برخی از این حساب ها با استفاده از هویت افرادی که به تازگی فوت کرده اند ایجاد شده اند . بلاگر می گوید برخی از این حساب ها با استفاده از هویت افرادی که به تازگی فوت کرده اند ایجاد شده اند,Rewcastle Brown,,[],0,0,0,0
,,,,She is subject to an arrest warrant in Malaysia for “ activity detrimental to parliamentary democracy ” after revealing that almost $ 700m from a state fund was paid into the personal bank accounts of prime minister Najib Razak .,او در مالزی به دلیل « فعالیت هایی که به دموکراسی پارلمانی آسیب می رساند » پس از اعلام اینکه تقریباً ۷۰۰ میلیون دلار از بودجه دولتی به حساب های بانکی نخست وزیر نجیب راسک پرداخت شد ، تحت حکم بازداشت قرار گرفت .,activity,فعالیت هایی,"['فعالیت', 'هایی']",6,7,22,33
,,,,She is subject to an arrest warrant in Malaysia for “ activity detrimental to parliamentary democracy ” after revealing that almost $ 700m from a state fund was paid into the personal bank accounts of prime minister Najib Razak .,او در مالزی به دلیل « فعالیت هایی که به دموکراسی پارلمانی آسیب می رساند » پس از اعلام اینکه تقریباً ۷۰۰ میلیون دلار از بودجه دولتی به حساب های بانکی نخست وزیر نجیب راسک پرداخت شد ، تحت حکم بازداشت قرار گرفت .,paid into,پرداخت شد,"['پرداخت', 'شد']",35,36,169,178
,,,,She is subject to an arrest warrant in Malaysia for “ activity detrimental to parliamentary democracy ” after revealing that almost $ 700m from a state fund was paid into the personal bank accounts of prime minister Najib Razak .,او در مالزی به دلیل « فعالیت هایی که به دموکراسی پارلمانی آسیب می رساند » پس از اعلام اینکه تقریباً ۷۰۰ میلیون دلار از بودجه دولتی به حساب های بانکی نخست وزیر نجیب راسک پرداخت شد ، تحت حکم بازداشت قرار گرفت .,prime minister Najib Razak,نخست وزیر نجیب راسک,"['نخست', 'وزیر', 'نجیب', 'راسک']",31,34,149,168
,,,,"Judge Nixon Kennedy Kumbong fixed a court bail of between RM5,000 and RM8,000 with one surety for each of the accused .",قاضی نیکسون کندی کومبانگ وثیقه ای بین RM۵۰۰۰ تا RM۸۰۰۰ را با یک وثیقه برای هر یک از متهمان تعیین کرد .,bail,وثیقه ای,"['وثیقه', 'ای']",4,5,25,33
,,,,It was reported that 11 immigration officers were arrested by MACC during its special operation to haul up corrupt officers linked to the influx of illegal immigrants in the state last month .,گزارش شده است که ۱۱ افسر مهاجرت در جریان عملیات ویژه خود برای دستگیری افسران فاسد مرتبط با هجوم مهاجران غیرقانونی در ماه گذشته دستگیر شدند .,11 immigration officers,۱۱ افسر مهاجرت,"['۱۱', 'افسر', 'مهاجرت']",4,6,17,31
,,,,It was reported that 11 immigration officers were arrested by MACC during its special operation to haul up corrupt officers linked to the influx of illegal immigrants in the state last month .,گزارش شده است که ۱۱ افسر مهاجرت در جریان عملیات ویژه خود برای دستگیری افسران فاسد مرتبط با هجوم مهاجران غیرقانونی در ماه گذشته دستگیر شدند .,MACC,,[],0,0,0,0
,,,,It was reported that 11 immigration officers were arrested by MACC during its special operation to haul up corrupt officers linked to the influx of illegal immigrants in the state last month .,گزارش شده است که ۱۱ افسر مهاجرت در جریان عملیات ویژه خود برای دستگیری افسران فاسد مرتبط با هجوم مهاجران غیرقانونی در ماه گذشته دستگیر شدند .,corrupt officers,افسران فاسد,"['افسران', 'فاسد']",14,15,70,81
,,,,It was reported that 11 immigration officers were arrested by MACC during its special operation to haul up corrupt officers linked to the influx of illegal immigrants in the state last month .,گزارش شده است که ۱۱ افسر مهاجرت در جریان عملیات ویژه خود برای دستگیری افسران فاسد مرتبط با هجوم مهاجران غیرقانونی در ماه گذشته دستگیر شدند .,illegal immigrants,مهاجران غیرقانونی,"['مهاجران', 'غیرقانونی']",19,20,96,113
,,,,"Agnes , Gracy , Norhaliza and Emily , through their respective counsels , appealed for leniency on the grounds that their clients are civil servants and that they will commit to attending all court proceedings .",اگنز ، گراسی ، نورهالیسا و امیلی از طریق مشاوران شخصی خود درخواست بخشش کردند ، به این دلیل که موکلان آن ها کارمند دولت هستند و متعهد به حضور در تمام محاکمات هستند .,their respective counsels,مشاوران شخصی خود,"['مشاوران', 'شخصی', 'خود']",9,11,41,57
,,,,"Agnes , Gracy , Norhaliza and Emily , through their respective counsels , appealed for leniency on the grounds that their clients are civil servants and that they will commit to attending all court proceedings .",اگنز ، گراسی ، نورهالیسا و امیلی از طریق مشاوران شخصی خود درخواست بخشش کردند ، به این دلیل که موکلان آن ها کارمند دولت هستند و متعهد به حضور در تمام محاکمات هستند .,appealed,درخواست,['درخواست'],12,12,58,65
,,,,"A high court in Kenya charged four police officers with murder on Monday in connection with what human rights groups are calling the extrajudicial killings of an activist lawyer , his client and their taxi driver in late June .",دادگاه عالی کنیا روز دوشنبه چهار افسر پلیس را به قتل در ارتباط با آنچه گروه های حقوق بشری قتل های غیرقانونی یک وکیل فعال ، موکلش و راننده تاکسی در اواخر ماه ژوئن می نامند ، متهم کرد .,his client,موکلش,['موکلش'],26,26,123,128
,,,,"About 300 people marched through Nairobi on July 4 to protest the men ’ s disappearances , and demanded that the interior minister , Joseph Nkaissery , resign .",حدود ۳۰۰ نفر در ۴ ژوئیه در نایروبی راهپیمایی کردند تا به ناپدید شدن این افراد اعتراض کنند و خواستار استعفای وزیر کشور ، جوزف نیکاسیری شدند .,marched,راهپیمایی کردند,"['راهپیمایی', 'کردند']",8,9,35,50
,,,,"About 300 people marched through Nairobi on July 4 to protest the men ’ s disappearances , and demanded that the interior minister , Joseph Nkaissery , resign .",حدود ۳۰۰ نفر در ۴ ژوئیه در نایروبی راهپیمایی کردند تا به ناپدید شدن این افراد اعتراض کنند و خواستار استعفای وزیر کشور ، جوزف نیکاسیری شدند .,the men,این افراد,"['این', 'افراد']",14,15,68,77
,,,,"Rights groups believe that foul play was behind the deaths of the three , and have demanded an investigation into this case and other allegations of police corruption and heavy-handed tactics .",گروه های حقوق بشری بر این باور اند که در پس مرگ این سه نفر ، خطا بوده و خواستار تحقیق در این مورد و سایر اتهامات فساد پلیس و تاکتیک های سنگین شده اند .,Rights groups,گروه های حقوق بشری,"['گروه', 'های', 'حقوق', 'بشری']",0,3,0,18
,,,,"Rights groups believe that foul play was behind the deaths of the three , and have demanded an investigation into this case and other allegations of police corruption and heavy-handed tactics .",گروه های حقوق بشری بر این باور اند که در پس مرگ این سه نفر ، خطا بوده و خواستار تحقیق در این مورد و سایر اتهامات فساد پلیس و تاکتیک های سنگین شده اند .,the three,این سه نفر,"['این', 'سه', 'نفر']",12,14,48,58
,,,,"Rights groups believe that foul play was behind the deaths of the three , and have demanded an investigation into this case and other allegations of police corruption and heavy-handed tactics .",گروه های حقوق بشری بر این باور اند که در پس مرگ این سه نفر ، خطا بوده و خواستار تحقیق در این مورد و سایر اتهامات فساد پلیس و تاکتیک های سنگین شده اند .,tactics,,[],0,0,0,0
,,,,"The Kenyan police force denies being involved in extrajudicial killings , saying it investigates and prosecutes any officers suspected of breaking the law .",نیروی پلیس کنیا دخالت در قتل های غیرقانونی را رد می کند و می گوید هر افسر مظنون به نقض قانون را مورد بررسی و پیگرد قرار می دهد .,The Kenyan police force,نیروی پلیس کنیا,"['نیروی', 'پلیس', 'کنیا']",0,2,0,15
,,,,"The Kenyan police force denies being involved in extrajudicial killings , saying it investigates and prosecutes any officers suspected of breaking the law .",نیروی پلیس کنیا دخالت در قتل های غیرقانونی را رد می کند و می گوید هر افسر مظنون به نقض قانون را مورد بررسی و پیگرد قرار می دهد .,killings,قتل های,"['قتل', 'های']",5,6,25,32
,,,,"The Kenyan police force denies being involved in extrajudicial killings , saying it investigates and prosecutes any officers suspected of breaking the law .",نیروی پلیس کنیا دخالت در قتل های غیرقانونی را رد می کند و می گوید هر افسر مظنون به نقض قانون را مورد بررسی و پیگرد قرار می دهد .,saying,می گوید,"['می', 'گوید']",13,14,58,65
,,,,"The Kenyan police force denies being involved in extrajudicial killings , saying it investigates and prosecutes any officers suspected of breaking the law .",نیروی پلیس کنیا دخالت در قتل های غیرقانونی را رد می کند و می گوید هر افسر مظنون به نقض قانون را مورد بررسی و پیگرد قرار می دهد .,prosecutes,پیگرد,['پیگرد'],25,25,109,114
,,,,Protesters around the world march against Egypt &apos;s Mubarak,تظاهرات کنندگان در سراسر جهان علیه مبارک مصری ها تظاهرات کردند .,Protesters,تظاهرات کنندگان,"['تظاهرات', 'کنندگان']",0,1,0,15
,,,,Protesters around the world march against Egypt &apos;s Mubarak,تظاهرات کنندگان در سراسر جهان علیه مبارک مصری ها تظاهرات کردند .,march,تظاهرات کردند,"['تظاهرات', 'کردند']",9,10,49,62
,,,,Protesters around the world march against Egypt &apos;s Mubarak,تظاهرات کنندگان در سراسر جهان علیه مبارک مصری ها تظاهرات کردند .,Egypt &apos;s Mubarak,مبارک مصری ها,"['مبارک', 'مصری', 'ها']",6,8,35,48
,,,,The Kremlin said earlier on Thursday that Saturday &apos;s planned protest was illegal and that police would deal with anyone who showed up accordingly .,روز پنجشنبه کرملین اعلام کرد که تظاهراتی که روز شنبه برنامه ریزی شده بود غیر قانونی بوده و پلیس با هر کسی که در آنجا حاضر شود ، برخورد خواهد کرد .,said,اعلام کرد,"['اعلام', 'کرد']",3,4,19,28
,,,,The Kremlin said earlier on Thursday that Saturday &apos;s planned protest was illegal and that police would deal with anyone who showed up accordingly .,روز پنجشنبه کرملین اعلام کرد که تظاهراتی که روز شنبه برنامه ریزی شده بود غیر قانونی بوده و پلیس با هر کسی که در آنجا حاضر شود ، برخورد خواهد کرد .,anyone,هر کسی,"['هر', 'کسی']",20,21,99,105
,,,,"It has kidnapped dozens of foreign aid workers , missionaries and tourists in the south and was blamed for the country &apos;s most deadly bomb attack , on a ferry in 2004 that killed more than 100 people .",این گروه ده ها کارگر خارجی ، مبلغین مذهبی و گردشگران را در جنوب ربوده و به عنوان مرگبارترین حمله بمب گذاری در یک کشتی در سال ۲۰۰۴ که بیش از ۱۰۰ نفر را کشت ، محکوم شده است .,"dozens of foreign aid workers , missionaries and tourists",ده ها کارگر خارجی ، مبلغین مذهبی و گردشگران,"['ده', 'ها', 'کارگر', 'خارجی', '،', 'مبلغین', 'مذهبی', 'و', 'گردشگران']",2,10,9,52
,,,,"It has kidnapped dozens of foreign aid workers , missionaries and tourists in the south and was blamed for the country &apos;s most deadly bomb attack , on a ferry in 2004 that killed more than 100 people .",این گروه ده ها کارگر خارجی ، مبلغین مذهبی و گردشگران را در جنوب ربوده و به عنوان مرگبارترین حمله بمب گذاری در یک کشتی در سال ۲۰۰۴ که بیش از ۱۰۰ نفر را کشت ، محکوم شده است .,bomb,بمب,['بمب'],20,20,97,100
,,,,In September the ruling Kadima party will choose a leader to replace Olmert .,در سپتامبر حزب حاکم کادیما یک رهبر را به جای اولمرت انتخاب خواهد کرد .,the ruling Kadima party,حزب حاکم کادیما,"['حزب', 'حاکم', 'کادیما']",2,4,11,26
,,,,In September the ruling Kadima party will choose a leader to replace Olmert .,در سپتامبر حزب حاکم کادیما یک رهبر را به جای اولمرت انتخاب خواهد کرد .,a leader,یک رهبر,"['یک', 'رهبر']",5,6,27,34
,,,,In September the ruling Kadima party will choose a leader to replace Olmert .,در سپتامبر حزب حاکم کادیما یک رهبر را به جای اولمرت انتخاب خواهد کرد .,Olmert,اولمرت,['اولمرت'],10,10,45,51
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,forced from government,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,corruption,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,inquiry,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,cleared,,[],0,0,0,0
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,He,او,['او'],0,0,0,2
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,withdrawal,عقب نشینی,"['عقب', 'نشینی']",7,8,28,37
,,,,"He was forced from government by scandals and a corruption inquiry , but was later cleared . He resigned from Ariel Sharon &apos;s government in 2005 in protest at the withdrawal of troops from Gaza .",او در سال ۲۰۰۵ در اعتراض به عقب نشینی نیروهای نظامی از غزه از دولت اسرائیل استعفا داد .,troops,نیروهای نظامی,"['نیروهای', 'نظامی']",9,10,38,51
,,,,Here Toni O &apos;Loughlin looks at who is in the frame to be the prime minister .,در اینجا تونی او لاکلین به این موضوع نگاه می کند که چه کسی در چارچوب قرار دارد تا نخست وزیر شود .,to be the prime minister,تا نخست وزیر شود,"['تا', 'نخست', 'وزیر', 'شود']",18,21,79,95
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,Binyamin ( Bibi ) Netanyahu,بنیامین نتانیاهو,"['بنیامین', 'نتانیاهو']",0,1,0,16
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,polls,نظرسنجی ها,"['نظرسنجی', 'ها']",22,23,106,116
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,Wye River Accords,,[],0,0,0,0
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,Yasser Arafat,,[],0,0,0,0
,,,,"Binyamin ( Bibi ) Netanyahu , leader of the hawkish Likud party and former prime minister , would most likely win a general election , with polls for several months highlighting his popularity . As PM , he negotiated the Wye River Accords in 1998 with Yasser Arafat , but there was no progress in the peace talks .",بنیامین نتانیاهو ، رهبر حزب لیکود و نخست وزیر سابق ، به احتمال زیاد در یک انتخابات عمومی برنده خواهد شد و نظرسنجی ها برای ماه ها محبوبیت او را برجسته کردند .,talks,,[],0,0,0,0
,,,,Former DR Congo health minister convicted of embezzling Ebola funds,وزیر بهداشت سابق جمهوری دموکراتیک کنگو به سرقت پول ابولا محکوم شد .,Former DR Congo health minister,وزیر بهداشت سابق جمهوری دموکراتیک کنگو,"['وزیر', 'بهداشت', 'سابق', 'جمهوری', 'دموکراتیک', 'کنگو']",0,5,0,38
,,,,Former DR Congo health minister convicted of embezzling Ebola funds,وزیر بهداشت سابق جمهوری دموکراتیک کنگو به سرقت پول ابولا محکوم شد .,embezzling,سرقت,['سرقت'],7,7,42,46
,,,,"Ilunga ’ s lawyers did not immediately respond to a request for comment on Monday , but they have previously denied all the allegations .",وکلای لونگا بلافاصله به درخواست توضیح در مورد این اتهامات پاسخ ندادند ، اما آن ها قبلاً تمام اتهامات را رد کرده اند .,Ilunga ’ s lawyers,وکلای لونگا,"['وکلای', 'لونگا']",0,1,0,11
