doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"For decades , President Hosni Mubarak has been a key player in peace talks between Israel and the Palestinians .",برای دهه ها ، رئیس جمهور حسنی مبارک از بازیگران کلیدی در مذاکرات صلح بین اسرائیل و فلسطین بوده است .,President Hosni Mubarak,رئیس جمهور حسنی مبارک,"['رئیس', 'جمهور', 'حسنی', 'مبارک']",4,7,14,35
,,,,"For decades , President Hosni Mubarak has been a key player in peace talks between Israel and the Palestinians .",برای دهه ها ، رئیس جمهور حسنی مبارک از بازیگران کلیدی در مذاکرات صلح بین اسرائیل و فلسطین بوده است .,the Palestinians,فلسطین,['فلسطین'],17,17,83,89
,,,,Singapore to reopen preschools as epidemic fears ease,سنگاپور برای باز کردن مهد کودک ها با کاهش ترس های همه گیر,preschools,مهد کودک ها,"['مهد', 'کودک', 'ها']",4,6,22,33
,,,,"Barracciu won PD primaries to run for governor of her native Sardinia in December but Renzi reportedly intervened to scotch her bid because of the probe . Constitutional Reform and Relations with Parliament Minister Maria Elena Boschi on Tuesday defended the PD &apos;s decision to keep the four in their jobs , saying they were innocent until proven guilty in Italy &apos;s three-tiered justice system .",باراسچیو در انتخابات مقدماتی حزب حاکم ساردینیا در دسامبر همان سال پیروز شد ، اما طبق گزارش ها ، رنتسی مداخله کرد تا پیشنهاد او را به خاطر این تحقیقات رد کند .,PD,انتخابات,['انتخابات'],2,2,12,20
,,,,"Barracciu won PD primaries to run for governor of her native Sardinia in December but Renzi reportedly intervened to scotch her bid because of the probe . Constitutional Reform and Relations with Parliament Minister Maria Elena Boschi on Tuesday defended the PD &apos;s decision to keep the four in their jobs , saying they were innocent until proven guilty in Italy &apos;s three-tiered justice system .",باراسچیو در انتخابات مقدماتی حزب حاکم ساردینیا در دسامبر همان سال پیروز شد ، اما طبق گزارش ها ، رنتسی مداخله کرد تا پیشنهاد او را به خاطر این تحقیقات رد کند .,run,,[],0,0,0,0
,,,,"Barracciu won PD primaries to run for governor of her native Sardinia in December but Renzi reportedly intervened to scotch her bid because of the probe . Constitutional Reform and Relations with Parliament Minister Maria Elena Boschi on Tuesday defended the PD &apos;s decision to keep the four in their jobs , saying they were innocent until proven guilty in Italy &apos;s three-tiered justice system .",باراسچیو در انتخابات مقدماتی حزب حاکم ساردینیا در دسامبر همان سال پیروز شد ، اما طبق گزارش ها ، رنتسی مداخله کرد تا پیشنهاد او را به خاطر این تحقیقات رد کند .,her,,[],0,0,0,0
,,,,"Barracciu won PD primaries to run for governor of her native Sardinia in December but Renzi reportedly intervened to scotch her bid because of the probe . Constitutional Reform and Relations with Parliament Minister Maria Elena Boschi on Tuesday defended the PD &apos;s decision to keep the four in their jobs , saying they were innocent until proven guilty in Italy &apos;s three-tiered justice system .",باراسچیو در انتخابات مقدماتی حزب حاکم ساردینیا در دسامبر همان سال پیروز شد ، اما طبق گزارش ها ، رنتسی مداخله کرد تا پیشنهاد او را به خاطر این تحقیقات رد کند .,Constitutional Reform and Relations with Parliament Minister Maria Elena Boschi,,[],0,0,0,0
,,,,"Barracciu won PD primaries to run for governor of her native Sardinia in December but Renzi reportedly intervened to scotch her bid because of the probe . Constitutional Reform and Relations with Parliament Minister Maria Elena Boschi on Tuesday defended the PD &apos;s decision to keep the four in their jobs , saying they were innocent until proven guilty in Italy &apos;s three-tiered justice system .",باراسچیو در انتخابات مقدماتی حزب حاکم ساردینیا در دسامبر همان سال پیروز شد ، اما طبق گزارش ها ، رنتسی مداخله کرد تا پیشنهاد او را به خاطر این تحقیقات رد کند .,defended,,[],0,0,0,0
,,,,"Barracciu won PD primaries to run for governor of her native Sardinia in December but Renzi reportedly intervened to scotch her bid because of the probe . Constitutional Reform and Relations with Parliament Minister Maria Elena Boschi on Tuesday defended the PD &apos;s decision to keep the four in their jobs , saying they were innocent until proven guilty in Italy &apos;s three-tiered justice system .",باراسچیو در انتخابات مقدماتی حزب حاکم ساردینیا در دسامبر همان سال پیروز شد ، اما طبق گزارش ها ، رنتسی مداخله کرد تا پیشنهاد او را به خاطر این تحقیقات رد کند .,decision,,[],0,0,0,0
,,,,"Barracciu won PD primaries to run for governor of her native Sardinia in December but Renzi reportedly intervened to scotch her bid because of the probe . Constitutional Reform and Relations with Parliament Minister Maria Elena Boschi on Tuesday defended the PD &apos;s decision to keep the four in their jobs , saying they were innocent until proven guilty in Italy &apos;s three-tiered justice system .",باراسچیو در انتخابات مقدماتی حزب حاکم ساردینیا در دسامبر همان سال پیروز شد ، اما طبق گزارش ها ، رنتسی مداخله کرد تا پیشنهاد او را به خاطر این تحقیقات رد کند .,the four,,[],0,0,0,0
,,,,"Barracciu won PD primaries to run for governor of her native Sardinia in December but Renzi reportedly intervened to scotch her bid because of the probe . Constitutional Reform and Relations with Parliament Minister Maria Elena Boschi on Tuesday defended the PD &apos;s decision to keep the four in their jobs , saying they were innocent until proven guilty in Italy &apos;s three-tiered justice system .",باراسچیو در انتخابات مقدماتی حزب حاکم ساردینیا در دسامبر همان سال پیروز شد ، اما طبق گزارش ها ، رنتسی مداخله کرد تا پیشنهاد او را به خاطر این تحقیقات رد کند .,saying,,[],0,0,0,0
,,,,"Barracciu won PD primaries to run for governor of her native Sardinia in December but Renzi reportedly intervened to scotch her bid because of the probe . Constitutional Reform and Relations with Parliament Minister Maria Elena Boschi on Tuesday defended the PD &apos;s decision to keep the four in their jobs , saying they were innocent until proven guilty in Italy &apos;s three-tiered justice system .",باراسچیو در انتخابات مقدماتی حزب حاکم ساردینیا در دسامبر همان سال پیروز شد ، اما طبق گزارش ها ، رنتسی مداخله کرد تا پیشنهاد او را به خاطر این تحقیقات رد کند .,proven guilty,,[],0,0,0,0
,,,,"Barracciu won PD primaries to run for governor of her native Sardinia in December but Renzi reportedly intervened to scotch her bid because of the probe . Constitutional Reform and Relations with Parliament Minister Maria Elena Boschi on Tuesday defended the PD &apos;s decision to keep the four in their jobs , saying they were innocent until proven guilty in Italy &apos;s three-tiered justice system .",باراسچیو در انتخابات مقدماتی حزب حاکم ساردینیا در دسامبر همان سال پیروز شد ، اما طبق گزارش ها ، رنتسی مداخله کرد تا پیشنهاد او را به خاطر این تحقیقات رد کند .,Italy &apos;s three-tiered justice system,,[],0,0,0,0
,,,,"Opposition leaders noted that although the king could have put down the cabinet rebellion any time after ministers began resigning on June 24 , he permitted the National Assembly to make Thapa 55 , the first prime minister to be forced out of office by the parliamentary process .",رهبران اپوزیسیون اشاره کردند که اگر چه پادشاه می توانست شورش کابینه را در هر زمانی پس از استعفای وزیران در ۲۴ ژوئن سرنگون کند ، او به مجلس ملی اجازه داد تا تا تاپا ۵۵ ، نخست وزیر را به وسیلهٔ فرایند پارلمانی از سمت خود برکنار کند .,Opposition leaders,رهبران اپوزیسیون,"['رهبران', 'اپوزیسیون']",0,1,0,16
,,,,"Opposition leaders noted that although the king could have put down the cabinet rebellion any time after ministers began resigning on June 24 , he permitted the National Assembly to make Thapa 55 , the first prime minister to be forced out of office by the parliamentary process .",رهبران اپوزیسیون اشاره کردند که اگر چه پادشاه می توانست شورش کابینه را در هر زمانی پس از استعفای وزیران در ۲۴ ژوئن سرنگون کند ، او به مجلس ملی اجازه داد تا تا تاپا ۵۵ ، نخست وزیر را به وسیلهٔ فرایند پارلمانی از سمت خود برکنار کند .,noted,اشاره کردند,"['اشاره', 'کردند']",2,3,17,28
,,,,The company said it had a ban on the washing lines on all its sites in the UK .,این شرکت اعلام کرد که استفاده از خطوط شستشو در تمام سایت های خود در انگلستان ممنوع است .,said,اعلام کرد,"['اعلام', 'کرد']",2,3,9,18
,,,,The company said it had a ban on the washing lines on all its sites in the UK .,این شرکت اعلام کرد که استفاده از خطوط شستشو در تمام سایت های خود در انگلستان ممنوع است .,the washing lines,خطوط شستشو,"['خطوط', 'شستشو']",7,8,33,43
,,,,Golden Dawn in clash with Greek police at anti-immigrant protest,سپیده دم طلایی در برخورد با پلیس یونان در اعتراض ضد مهاجرت .,Golden Dawn,سپیده دم طلایی,"['سپیده', 'دم', 'طلایی']",0,2,0,14
,,,,"The clashes followed a peaceful demonstration by hundreds of residents outside an old factory inhabited by migrants seeking to stow away on ferries bound for Italy , according to Greek authorities .",به گفته مقامات یونان ، این درگیری ها پس از تظاهرات مسالمت آمیز صدها شهروند خارج از کارخانه ای قدیمی که در آن مهاجرین به دنبال مخفی شدن با کشتی های باری به مقصد ایتالیا بودند صورت گرفت .,clashes,درگیری ها,"['درگیری', 'ها']",6,7,27,36
,,,,"The clashes followed a peaceful demonstration by hundreds of residents outside an old factory inhabited by migrants seeking to stow away on ferries bound for Italy , according to Greek authorities .",به گفته مقامات یونان ، این درگیری ها پس از تظاهرات مسالمت آمیز صدها شهروند خارج از کارخانه ای قدیمی که در آن مهاجرین به دنبال مخفی شدن با کشتی های باری به مقصد ایتالیا بودند صورت گرفت .,according,به گفته,"['به', 'گفته']",0,1,0,7
,,,,"The clashes followed a peaceful demonstration by hundreds of residents outside an old factory inhabited by migrants seeking to stow away on ferries bound for Italy , according to Greek authorities .",به گفته مقامات یونان ، این درگیری ها پس از تظاهرات مسالمت آمیز صدها شهروند خارج از کارخانه ای قدیمی که در آن مهاجرین به دنبال مخفی شدن با کشتی های باری به مقصد ایتالیا بودند صورت گرفت .,Greek authorities,مقامات یونان,"['مقامات', 'یونان']",2,3,8,20
,,,,"Riot police guarding the immigrants responded with teargas after they came under fire from stones thrown by supporters of the anti-immigrant group Golden Dawn , which held a separate march .",پلیس ضد مهاجرانی که از مهاجران محافظت می کردند ، پس از برخورد با سنگ هایی که توسط حامیان گروه ضد مهاجر گلدن دین که راهپیمایی جداگانه ای برگزار کردند ، با گاز اشک آور پاسخ داد .,the immigrants,مهاجران,['مهاجران'],5,5,23,30
,,,,"Riot police guarding the immigrants responded with teargas after they came under fire from stones thrown by supporters of the anti-immigrant group Golden Dawn , which held a separate march .",پلیس ضد مهاجرانی که از مهاجران محافظت می کردند ، پس از برخورد با سنگ هایی که توسط حامیان گروه ضد مهاجر گلدن دین که راهپیمایی جداگانه ای برگزار کردند ، با گاز اشک آور پاسخ داد .,responded,پاسخ داد,"['پاسخ', 'داد']",35,36,166,174
,,,,"Riot police guarding the immigrants responded with teargas after they came under fire from stones thrown by supporters of the anti-immigrant group Golden Dawn , which held a separate march .",پلیس ضد مهاجرانی که از مهاجران محافظت می کردند ، پس از برخورد با سنگ هایی که توسط حامیان گروه ضد مهاجر گلدن دین که راهپیمایی جداگانه ای برگزار کردند ، با گاز اشک آور پاسخ داد .,they,,[],0,0,0,0
,,,,"Riot police guarding the immigrants responded with teargas after they came under fire from stones thrown by supporters of the anti-immigrant group Golden Dawn , which held a separate march .",پلیس ضد مهاجرانی که از مهاجران محافظت می کردند ، پس از برخورد با سنگ هایی که توسط حامیان گروه ضد مهاجر گلدن دین که راهپیمایی جداگانه ای برگزار کردند ، با گاز اشک آور پاسخ داد .,under fire,برخورد,['برخورد'],12,12,55,61
,,,,"The protests followed the fatal stabbing of a local man , allegedly by illegal Afghan migrants .",این اعتراضات به دنبال خنجر کشنده یک مرد محلی ، که گفته می شود توسط مهاجران غیرقانونی افغان صورت گرفته بود ، رخ داد .,a local man,یک مرد محلی,"['یک', 'مرد', 'محلی']",6,8,33,44
,,,,"The protests followed the fatal stabbing of a local man , allegedly by illegal Afghan migrants .",این اعتراضات به دنبال خنجر کشنده یک مرد محلی ، که گفته می شود توسط مهاجران غیرقانونی افغان صورت گرفته بود ، رخ داد .,illegal Afghan migrants,مهاجران غیرقانونی افغان,"['مهاجران', 'غیرقانونی', 'افغان']",15,17,67,90
,,,,The Colombian government did not issue a response to the video .,دولت کلمبیا پاسخی به این ویدئو نداد .,The Colombian government,دولت کلمبیا,"['دولت', 'کلمبیا']",0,1,0,11
,,,,"But human rights advocates say that so far Mr. Suleiman , who also is in charge of Egyptian intelligence , has shown no sign of discontinuing the practice of extra-legal detention of political opponents — a hallmark of President Hosni Mubarak ’ s nearly 30-year rule that is a central grievance of the protesters in the streets .",اما مدافعان حقوق بشر می گویند که تا به حال آقای سلیمان که مسئول اطلاعات مصر نیز هست ، هیچ نشانه ای از توقف حبس بیش از حد قانونی مخالفان سیاسی نشان نداده است - این نشانه بارز حکومت تقریباً ۳۰ ساله حسنی مبارک رئیس جمهور مصر است که شکایت اصلی معترضان در خیابان ها است .,human rights advocates,مدافعان حقوق بشر,"['مدافعان', 'حقوق', 'بشر']",1,3,4,20
,,,,"But human rights advocates say that so far Mr. Suleiman , who also is in charge of Egyptian intelligence , has shown no sign of discontinuing the practice of extra-legal detention of political opponents — a hallmark of President Hosni Mubarak ’ s nearly 30-year rule that is a central grievance of the protesters in the streets .",اما مدافعان حقوق بشر می گویند که تا به حال آقای سلیمان که مسئول اطلاعات مصر نیز هست ، هیچ نشانه ای از توقف حبس بیش از حد قانونی مخالفان سیاسی نشان نداده است - این نشانه بارز حکومت تقریباً ۳۰ ساله حسنی مبارک رئیس جمهور مصر است که شکایت اصلی معترضان در خیابان ها است .,say,می گویند,"['می', 'گویند']",4,5,21,29
,,,,"But human rights advocates say that so far Mr. Suleiman , who also is in charge of Egyptian intelligence , has shown no sign of discontinuing the practice of extra-legal detention of political opponents — a hallmark of President Hosni Mubarak ’ s nearly 30-year rule that is a central grievance of the protesters in the streets .",اما مدافعان حقوق بشر می گویند که تا به حال آقای سلیمان که مسئول اطلاعات مصر نیز هست ، هیچ نشانه ای از توقف حبس بیش از حد قانونی مخالفان سیاسی نشان نداده است - این نشانه بارز حکومت تقریباً ۳۰ ساله حسنی مبارک رئیس جمهور مصر است که شکایت اصلی معترضان در خیابان ها است .,Egyptian intelligence,اطلاعات مصر,"['اطلاعات', 'مصر']",14,15,64,75
,,,,"But human rights advocates say that so far Mr. Suleiman , who also is in charge of Egyptian intelligence , has shown no sign of discontinuing the practice of extra-legal detention of political opponents — a hallmark of President Hosni Mubarak ’ s nearly 30-year rule that is a central grievance of the protesters in the streets .",اما مدافعان حقوق بشر می گویند که تا به حال آقای سلیمان که مسئول اطلاعات مصر نیز هست ، هیچ نشانه ای از توقف حبس بیش از حد قانونی مخالفان سیاسی نشان نداده است - این نشانه بارز حکومت تقریباً ۳۰ ساله حسنی مبارک رئیس جمهور مصر است که شکایت اصلی معترضان در خیابان ها است .,political opponents,مخالفان سیاسی,"['مخالفان', 'سیاسی']",29,30,128,141
,,,,"&quot; I can assure you there will be due process for anybody who is detained , &quot; Al-Mouallimi told reporters at the United Nations .",' من می توانم به شما اطمینان دهم که برای هر کسی که دستگیر شود ، روند قانونی وجود خواهد داشت .,due process,روند قانونی,"['روند', 'قانونی']",16,17,64,75
,,,,"&quot; I can assure you there will be due process for anybody who is detained , &quot; Al-Mouallimi told reporters at the United Nations .",' من می توانم به شما اطمینان دهم که برای هر کسی که دستگیر شود ، روند قانونی وجود خواهد داشت .,anybody,هر کسی,"['هر', 'کسی']",10,11,41,47
,,,,"&quot; I can assure you there will be due process for anybody who is detained , &quot; Al-Mouallimi told reporters at the United Nations .",' من می توانم به شما اطمینان دهم که برای هر کسی که دستگیر شود ، روند قانونی وجود خواهد داشت .,told,,[],0,0,0,0
,,,,"&quot; I can assure you there will be due process for anybody who is detained , &quot; Al-Mouallimi told reporters at the United Nations .",' من می توانم به شما اطمینان دهم که برای هر کسی که دستگیر شود ، روند قانونی وجود خواهد داشت .,reporters,,[],0,0,0,0
,,,,The caretaker government loyal to ousted prime minister Yingluck Shinawatra is clinging to power and to the hope of an election in July to restore its authority .,دولت موقت وفادار به نخست وزیر اسبق ، یانگ جانوارک شینا ، به قدرت و امید انتخابات ژوئیه برای بازگرداندن قدرت خود چنگ انداخته است .,ousted prime minister Yingluck Shinawatra,نخست وزیر اسبق ، یانگ جانوارک شینا,"['نخست', 'وزیر', 'اسبق', '،', 'یانگ', 'جانوارک', 'شینا']",4,10,20,54
,,,,Man arrested for throwing shoe at Greece &apos;s prime minister,مردی که به خاطر پرتاب کفش به نخست وزیر یونان دستگیر شد .,Greece &apos;s prime minister,نخست وزیر یونان,"['نخست', 'وزیر', 'یونان']",7,9,29,44
,,,,A 49-year-old doctor was arrested Saturday for throwing a shoe at Greek Prime Minister George Papandreou in protest of the government &apos;s austerity measures .,یک دکتر چهل و نه ساله به دلیل اصابت یک کفش به نخست وزیر یونان جورج پاپولدو در اعتراض به اقدامات تحمیلی دولت دستگیر شد .,A 49-year-old doctor,یک دکتر چهل و نه ساله,"['یک', 'دکتر', 'چهل', 'و', 'نه', 'ساله']",0,5,0,21
,,,,A 49-year-old doctor was arrested Saturday for throwing a shoe at Greek Prime Minister George Papandreou in protest of the government &apos;s austerity measures .,یک دکتر چهل و نه ساله به دلیل اصابت یک کفش به نخست وزیر یونان جورج پاپولدو در اعتراض به اقدامات تحمیلی دولت دستگیر شد .,Greek Prime Minister George Papandreou,نخست وزیر یونان جورج پاپولدو,"['نخست', 'وزیر', 'یونان', 'جورج', 'پاپولدو']",12,16,46,74
,,,,A 49-year-old doctor was arrested Saturday for throwing a shoe at Greek Prime Minister George Papandreou in protest of the government &apos;s austerity measures .,یک دکتر چهل و نه ساله به دلیل اصابت یک کفش به نخست وزیر یونان جورج پاپولدو در اعتراض به اقدامات تحمیلی دولت دستگیر شد .,the government,دولت,['دولت'],22,22,103,107
,,,,"The shoe missed its intended target and the man , identified as radiologist Stergios Pravazeris , was taken to a local police station along with his 15-year-old daughter and farmer Stavros Vitalis , who was with the pair at the time .",این کفش هدف مورد نظر خود را از دست داد و مردی که رادیولوژیست به نام استرویوس پراازاریس شناخته می شد ، همراه با دختر ۱۵ ساله اش و کشاورزی به نام استاوروس ویلیس که در آن زمان با آن ها بود ، به یک ایستگاه پلیس محلی برده شد .,radiologist Stergios Pravazeris,رادیولوژیست به نام استرویوس پراازاریس,"['رادیولوژیست', 'به', 'نام', 'استرویوس', 'پراازاریس']",13,17,49,86
,,,,"The shoe missed its intended target and the man , identified as radiologist Stergios Pravazeris , was taken to a local police station along with his 15-year-old daughter and farmer Stavros Vitalis , who was with the pair at the time .",این کفش هدف مورد نظر خود را از دست داد و مردی که رادیولوژیست به نام استرویوس پراازاریس شناخته می شد ، همراه با دختر ۱۵ ساله اش و کشاورزی به نام استاوروس ویلیس که در آن زمان با آن ها بود ، به یک ایستگاه پلیس محلی برده شد .,his 15-year-old daughter,دختر ۱۵ ساله اش,"['دختر', '۱۵', 'ساله', 'اش']",24,27,111,126
,,,,"The shoe missed its intended target and the man , identified as radiologist Stergios Pravazeris , was taken to a local police station along with his 15-year-old daughter and farmer Stavros Vitalis , who was with the pair at the time .",این کفش هدف مورد نظر خود را از دست داد و مردی که رادیولوژیست به نام استرویوس پراازاریس شناخته می شد ، همراه با دختر ۱۵ ساله اش و کشاورزی به نام استاوروس ویلیس که در آن زمان با آن ها بود ، به یک ایستگاه پلیس محلی برده شد .,farmer Stavros Vitalis,کشاورزی به نام استاوروس ویلیس,"['کشاورزی', 'به', 'نام', 'استاوروس', 'ویلیس']",29,33,129,158
,,,,"Yemenis question terror suspect &apos;s classmates , mosque congregants",یمنی ها از هم کلاسی های مظنون به تروریسم ، مریدان مسجد سوال می کنند .,Yemenis,یمنی ها,"['یمنی', 'ها']",0,1,0,7
,,,,"Yemenis question terror suspect &apos;s classmates , mosque congregants",یمنی ها از هم کلاسی های مظنون به تروریسم ، مریدان مسجد سوال می کنند .,terror suspect &apos;s classmates,هم کلاسی های مظنون به تروریسم,"['هم', 'کلاسی', 'های', 'مظنون', 'به', 'تروریسم']",3,8,11,40
,,,,"Yemenis question terror suspect &apos;s classmates , mosque congregants",یمنی ها از هم کلاسی های مظنون به تروریسم ، مریدان مسجد سوال می کنند .,mosque congregants,مریدان مسجد,"['مریدان', 'مسجد']",10,11,43,54
,,,,"Mohammed al-Basha told CNN &apos;s &quot; The Situation Room &quot; that conversations with AbdulMutallab &apos;s former acquaintances have not yet turned up links to the local al Qaeda group , which has claimed responsibility for AbdulMutallab &apos;s attempt to bring down a Northwest Airlines flight on Christmas Day .",محمد الباشا به شبکه سی ان ان « اتاق گفتگو » گفت که گفتگو با دوستان سابق عبدالملاب هنوز ارتباطی با گروه القاعده محلی که مسئولیت تلاش عبدالملاب برای ساقط کردن یک پرواز شمال غربی در روز کریسمس را بر عهده دارد ، پیدا نکرده است .,CNN &apos;s &quot; The Situation Room,شبکه سی ان ان « اتاق گفتگو,"['شبکه', 'سی', 'ان', 'ان', '«', 'اتاق', 'گفتگو']",3,9,15,41
,,,,"Mohammed al-Basha told CNN &apos;s &quot; The Situation Room &quot; that conversations with AbdulMutallab &apos;s former acquaintances have not yet turned up links to the local al Qaeda group , which has claimed responsibility for AbdulMutallab &apos;s attempt to bring down a Northwest Airlines flight on Christmas Day .",محمد الباشا به شبکه سی ان ان « اتاق گفتگو » گفت که گفتگو با دوستان سابق عبدالملاب هنوز ارتباطی با گروه القاعده محلی که مسئولیت تلاش عبدالملاب برای ساقط کردن یک پرواز شمال غربی در روز کریسمس را بر عهده دارد ، پیدا نکرده است .,AbdulMutallab &apos;s former acquaintances,دوستان سابق عبدالملاب,"['دوستان', 'سابق', 'عبدالملاب']",15,17,60,81
,,,,"Mohammed al-Basha told CNN &apos;s &quot; The Situation Room &quot; that conversations with AbdulMutallab &apos;s former acquaintances have not yet turned up links to the local al Qaeda group , which has claimed responsibility for AbdulMutallab &apos;s attempt to bring down a Northwest Airlines flight on Christmas Day .",محمد الباشا به شبکه سی ان ان « اتاق گفتگو » گفت که گفتگو با دوستان سابق عبدالملاب هنوز ارتباطی با گروه القاعده محلی که مسئولیت تلاش عبدالملاب برای ساقط کردن یک پرواز شمال غربی در روز کریسمس را بر عهده دارد ، پیدا نکرده است .,the local al Qaeda group,گروه القاعده محلی,"['گروه', 'القاعده', 'محلی']",21,23,98,115
,,,,"Mohammed al-Basha told CNN &apos;s &quot; The Situation Room &quot; that conversations with AbdulMutallab &apos;s former acquaintances have not yet turned up links to the local al Qaeda group , which has claimed responsibility for AbdulMutallab &apos;s attempt to bring down a Northwest Airlines flight on Christmas Day .",محمد الباشا به شبکه سی ان ان « اتاق گفتگو » گفت که گفتگو با دوستان سابق عبدالملاب هنوز ارتباطی با گروه القاعده محلی که مسئولیت تلاش عبدالملاب برای ساقط کردن یک پرواز شمال غربی در روز کریسمس را بر عهده دارد ، پیدا نکرده است .,claimed,بر عهده دارد,"['بر', 'عهده', 'دارد']",39,41,193,205
,,,,"Mohammed al-Basha told CNN &apos;s &quot; The Situation Room &quot; that conversations with AbdulMutallab &apos;s former acquaintances have not yet turned up links to the local al Qaeda group , which has claimed responsibility for AbdulMutallab &apos;s attempt to bring down a Northwest Airlines flight on Christmas Day .",محمد الباشا به شبکه سی ان ان « اتاق گفتگو » گفت که گفتگو با دوستان سابق عبدالملاب هنوز ارتباطی با گروه القاعده محلی که مسئولیت تلاش عبدالملاب برای ساقط کردن یک پرواز شمال غربی در روز کریسمس را بر عهده دارد ، پیدا نکرده است .,bring down,ساقط کردن,"['ساقط', 'کردن']",29,30,147,156
,,,,"Mohammed al-Basha told CNN &apos;s &quot; The Situation Room &quot; that conversations with AbdulMutallab &apos;s former acquaintances have not yet turned up links to the local al Qaeda group , which has claimed responsibility for AbdulMutallab &apos;s attempt to bring down a Northwest Airlines flight on Christmas Day .",محمد الباشا به شبکه سی ان ان « اتاق گفتگو » گفت که گفتگو با دوستان سابق عبدالملاب هنوز ارتباطی با گروه القاعده محلی که مسئولیت تلاش عبدالملاب برای ساقط کردن یک پرواز شمال غربی در روز کریسمس را بر عهده دارد ، پیدا نکرده است .,a Northwest Airlines flight,یک پرواز شمال غربی,"['یک', 'پرواز', 'شمال', 'غربی']",31,34,157,175
,,,,"Last month , Egypt froze al-Adly &apos;s bank accounts and placed a travel ban on him . He was arrested after Mubarak &apos;s fall .",ماه گذشته ، مصر حساب بانکی العدلی را مسدود کرد و پس از سقوط مبارک ، او را ممنوع کرد .,Egypt,مصر,['مصر'],3,3,12,15
,,,,"Last month , Egypt froze al-Adly &apos;s bank accounts and placed a travel ban on him . He was arrested after Mubarak &apos;s fall .",ماه گذشته ، مصر حساب بانکی العدلی را مسدود کرد و پس از سقوط مبارک ، او را ممنوع کرد .,froze,مسدود کرد,"['مسدود', 'کرد']",8,9,37,46
,,,,"Last month , Egypt froze al-Adly &apos;s bank accounts and placed a travel ban on him . He was arrested after Mubarak &apos;s fall .",ماه گذشته ، مصر حساب بانکی العدلی را مسدود کرد و پس از سقوط مبارک ، او را ممنوع کرد .,ban,ممنوع,['ممنوع'],18,18,74,79
,,,,"Last month , Egypt froze al-Adly &apos;s bank accounts and placed a travel ban on him . He was arrested after Mubarak &apos;s fall .",ماه گذشته ، مصر حساب بانکی العدلی را مسدود کرد و پس از سقوط مبارک ، او را ممنوع کرد .,He,,[],0,0,0,0
,,,,"Supporters of Egypt &apos;s deposed President Mohamed Mursi have staged fresh rallies , raising fears of renewed violence amid warnings from the interim government that police will disperse them soon .",حامیان محمد مورسی ، رئیس جمهور سرنگون شده مصر ، تظاهرات های جدیدی را برگزار کرده اند که موجب افزایش ترس از خشونت های جدید در میان هشدارهای دولت موقت شده که پلیس به زودی آن ها را متفرق خواهد کرد .,Egypt &apos;s deposed President Mohamed Mursi,محمد مورسی ، رئیس جمهور سرنگون شده مصر,"['محمد', 'مورسی', '،', 'رئیس', 'جمهور', 'سرنگون', 'شده', 'مصر']",1,8,7,45
,,,,"Supporters of Egypt &apos;s deposed President Mohamed Mursi have staged fresh rallies , raising fears of renewed violence amid warnings from the interim government that police will disperse them soon .",حامیان محمد مورسی ، رئیس جمهور سرنگون شده مصر ، تظاهرات های جدیدی را برگزار کرده اند که موجب افزایش ترس از خشونت های جدید در میان هشدارهای دولت موقت شده که پلیس به زودی آن ها را متفرق خواهد کرد .,rallies,تظاهرات های,"['تظاهرات', 'های']",10,11,48,59
,,,,"Supporters of Egypt &apos;s deposed President Mohamed Mursi have staged fresh rallies , raising fears of renewed violence amid warnings from the interim government that police will disperse them soon .",حامیان محمد مورسی ، رئیس جمهور سرنگون شده مصر ، تظاهرات های جدیدی را برگزار کرده اند که موجب افزایش ترس از خشونت های جدید در میان هشدارهای دولت موقت شده که پلیس به زودی آن ها را متفرق خواهد کرد .,violence,خشونت های,"['خشونت', 'های']",22,23,107,116
,,,,"Supporters of Egypt &apos;s deposed President Mohamed Mursi have staged fresh rallies , raising fears of renewed violence amid warnings from the interim government that police will disperse them soon .",حامیان محمد مورسی ، رئیس جمهور سرنگون شده مصر ، تظاهرات های جدیدی را برگزار کرده اند که موجب افزایش ترس از خشونت های جدید در میان هشدارهای دولت موقت شده که پلیس به زودی آن ها را متفرق خواهد کرد .,the interim government,دولت موقت,"['دولت', 'موقت']",28,29,139,148
,,,,"The siege at two Cairo sit-in sites , Rabaa al-Adawiya and Nahda squares , will begin within 48 hours , Egypt TV reported .",تلویزیون مصر گزارش داد که محاصره در دو مکان تحصن قاهره ، میدان های رباطیه و نوادا ظرف ۴۸ ساعت آغاز می شود .,Egypt TV,تلویزیون مصر,"['تلویزیون', 'مصر']",0,1,0,12
,,,,"&quot; We need an independent investigation into allegations of corruption , maladministration and the management culture within the prison service , &quot; said Harry Fletcher , assistant general secretary of the probation union , Napo .",هری فلچر ، معاون کل اتحادیه آزادی های مدنی ، گفت : « ما به یک تحقیق مستقل در مورد فساد ، سوء مدیریت و فرهنگ مدیریت در زندان نیاز داریم . »,allegations,,[],0,0,0,0
